# cadence BJD stars_used sigma X_0 X_x X_y X_xx X_xy X_yy Y_0 Y_x Y_y Y_xx Y_xy Y_yy
126746 2457531.81109 3563 0.0596 2.8274637087e+05 -1.1585877852e+03 1.7208264990e+03 3.3338048651e-01 -7.1602284731e+00 -7.2664312383e-02 -1.6510121931e+05 1.6286413231e+03 1.1938653271e+03 -3.4220808317e+00 -1.2493931809e+00 -4.3040256364e-01
126747 2457531.83153 3212 0.0601 2.8222181664e+05 -1.1546899538e+03 1.7209119370e+03 3.2614132312e-01 -7.1605143507e+00 -7.2544190111e-02 -1.6527397462e+05 1.6301134922e+03 1.1956897944e+03 -3.4252130544e+00 -1.2570932135e+00 -4.3489549461e-01
126748 2457531.85196 3567 0.0595 2.8218494991e+05 -1.1544256891e+03 1.7208243861e+03 3.2564461961e-01 -7.1606450634e+00 -7.4752376659e-02 -1.6528330445e+05 1.6298597449e+03 1.1926489472e+03 -3.4240323315e+00 -1.2436891538e+00 -4.2475057637e-01
126749 2457531.87240 3650 0.0591 2.8228845977e+05 -1.1550396439e+03 1.7222669275e+03 3.2655844775e-01 -7.1648565253e+00 -6.9422254183e-02 -1.6503028549e+05 1.6281741036e+03 1.1944684316e+03 -3.4212269032e+00 -1.2498020097e+00 -4.2179559341e-01
126750 2457531.89283 3346 0.0587 2.8239001056e+05 -1.1558614991e+03 1.7216579450e+03 3.2818861017e-01 -7.1629986788e+00 -7.1337704352e-02 -1.6537745501e+05 1.6307046136e+03 1.1940659971e+03 -3.4258020393e+00 -1.2476387899e+00 -4.1855104587e-01
126751 2457531.91327 3345 0.0598 2.8330234902e+05 -1.1627988347e+03 1.7200592109e+03 3.4138878379e-01 -7.1566918661e+00 -6.9613490624e-02 -1.6505231467e+05 1.6284838417e+03 1.1958768593e+03 -3.4221522580e+00 -1.2565267617e+00 -4.2888526668e-01
126752 2457531.93370 3209 0.0592 2.8234262363e+05 -1.1555473705e+03 1.7212361274e+03 3.2772981277e-01 -7.1604126921e+00 -6.6578023580e-02 -1.6566404975e+05 1.6329528839e+03 1.1952442025e+03 -3.4302876998e+00 -1.2537228384e+00 -4.2677629894e-01
126753 2457531.95414 2741 0.0618 2.8209293563e+05 -1.1534864175e+03 1.7231337106e+03 3.2349167529e-01 -7.1679975251e+00 -6.9151260139e-02 -1.6564112170e+05 1.6328215444e+03 1.1956103229e+03 -3.4302020649e+00 -1.2567231501e+00 -4.3460600465e-01
126754 2457531.97457 3453 0.0590 2.8213081817e+05 -1.1538543074e+03 1.7223812581e+03 3.2437879131e-01 -7.1643827374e+00 -6.5281719641e-02 -1.6501808854e+05 1.6280403346e+03 1.1940983493e+03 -3.4209092146e+00 -1.2486390605e+00 -4.2283920824e-01
126755 2457531.99501 2697 0.0599 2.8240828289e+05 -1.1559331660e+03 1.7221859355e+03 3.2820885693e-01 -7.1648610387e+00 -7.0992404756e-02 -1.6468926954e+05 1.6252701707e+03 1.1909907092e+03 -3.4152163522e+00 -1.2382022625e+00 -4.2793962996e-01
126756 2457532.01535 863 0.0586 2.8414978293e+05 -1.1696559224e+03 1.7147175106e+03 3.5541203314e-01 -7.1321964171e+00 -4.7561530138e-02 -1.6347874842e+05 1.6161447160e+03 1.1896150590e+03 -3.3980025935e+00 -1.2327360395e+00 -4.2631786842e-01
126758 2457532.05632 2779 0.0746 2.8308219771e+05 -1.1599481685e+03 1.7318119430e+03 3.3394086680e-01 -7.1981923958e+00 -5.7592718542e-02 -1.6510221450e+05 1.6290276449e+03 1.1966461788e+03 -3.4232692625e+00 -1.2552877854e+00 -4.0898292102e-01
126759 2457532.07670 3159 0.0608 2.8145515412e+05 -1.1486300593e+03 1.7247173604e+03 3.1420479037e-01 -7.1745589964e+00 -7.0350726697e-02 -1.6529659250e+05 1.6300267503e+03 1.1923833227e+03 -3.4243847940e+00 -1.2410678299e+00 -4.1650805455e-01
126760 2457532.09719 3372 0.0614 2.8258867549e+05 -1.1567106709e+03 1.7278123925e+03 3.2858601747e-01 -7.1859684256e+00 -7.0026927845e-02 -1.6492107574e+05 1.6279561015e+03 1.1991543312e+03 -3.4217017302e+00 -1.2629828458e+00 -4.0136697214e-01
126761 2457532.11757 2857 0.0599 2.8160979298e+05 -1.1494768709e+03 1.7276029959e+03 3.1535512549e-01 -7.1826606118e+00 -5.8000757145e-02 -1.6444361860e+05 1.6240476420e+03 1.1957745982e+03 -3.4138585569e+00 -1.2520430603e+00 -4.0885028061e-01
126762 2457532.13806 3333 0.0613 2.8358370020e+05 -1.1639879333e+03 1.7288227995e+03 3.4199165124e-01 -7.1877775580e+00 -6.0890540973e-02 -1.6535547031e+05 1.6312786428e+03 1.2001116559e+03 -3.4280604216e+00 -1.2667370319e+00 -4.0229691340e-01
126763 2457532.15849 3321 0.0603 2.8253229122e+05 -1.1562383589e+03 1.7283208938e+03 3.2761149918e-01 -7.1878195999e+00 -6.9880903446e-02 -1.6454909868e+05 1.6253135203e+03 1.2003231117e+03 -3.4168882793e+00 -1.2648728029e+00 -3.8982235823e-01
126764 2457532.17893 2836 0.0601 2.8301989534e+05 -1.1601150467e+03 1.7258408324e+03 3.3536250911e-01 -7.1771171729e+00 -6.2839277710e-02 -1.6457103016e+05 1.6253499912e+03 1.1991450689e+03 -3.4168746435e+00 -1.2633910574e+00 -4.0346763550e-01
126765 2457532.19937 3571 0.0609 2.8252040138e+05 -1.1561933950e+03 1.7278957649e+03 3.2765594295e-01 -7.1853537312e+00 -6.5761938471e-02 -1.6480000425e+05 1.6270413293e+03 1.1990737496e+03 -3.4199460403e+00 -1.2621431394e+00 -3.9881118357e-01
126766 2457532.21980 2477 0.0600 2.8217304848e+05 -1.1537693741e+03 1.7263934292e+03 3.2344751620e-01 -7.1797163731e+00 -6.5503995355e-02 -1.6429324998e+05 1.6238223481e+03 1.2042075777e+03 -3.4149412105e+00 -1.2805065764e+00 -3.9570694229e-01
126767 2457532.24024 2722 0.0581 2.8310856286e+05 -1.1607300988e+03 1.7262001038e+03 3.3637624408e-01 -7.1793619942e+00 -6.7243902554e-02 -1.6503499234e+05 1.6283143572e+03 1.1946524448e+03 -3.4215361020e+00 -1.2476763516e+00 -4.0804926648e-01
126768 2457532.26062 2838 0.0618 2.7951259325e+05 -1.1339883364e+03 1.7269817844e+03 2.8653674436e-01 -7.1845969659e+00 -7.8337082073e-02 -1.6476506259e+05 1.6256602939e+03 1.1884776094e+03 -3.4153783649e+00 -1.2242302957e+00 -4.0534197875e-01
126769 2457532.28111 1700 0.0603 2.8197478304e+05 -1.1522806072e+03 1.7265754182e+03 3.2043468648e-01 -7.1845433997e+00 -8.5260275412e-02 -1.6407991944e+05 1.6222772064e+03 1.2045736179e+03 -3.4120064917e+00 -1.2792471863e+00 -3.8335720497e-01
126770 2457532.30154 3521 0.0615 2.8262480693e+05 -1.1572230514e+03 1.7254382652e+03 3.2995651754e-01 -7.1778121613e+00 -7.3355690542e-02 -1.6472059930e+05 1.6263783211e+03 1.1984516800e+03 -3.4185649926e+00 -1.2595717557e+00 -3.9761583538e-01
126771 2457532.32193 2743 0.0625 2.8205706364e+05 -1.1531287312e+03 1.7243400329e+03 3.2256966586e-01 -7.1739675396e+00 -7.4511173067e-02 -1.6563499617e+05 1.6326179947e+03 1.1933205749e+03 -3.4292912261e+00 -1.2436123278e+00 -4.1214485636e-01
126772 2457532.34241 3494 0.0608 2.8280943982e+05 -1.1582767363e+03 1.7284581172e+03 3.3139556751e-01 -7.1876649553e+00 -6.6959618461e-02 -1.6470039100e+05 1.6262591658e+03 1.1987606229e+03 -3.4183676838e+00 -1.2600902514e+00 -3.9467063153e-01
126773 2457532.36285 3350 0.0615 2.8368279695e+05 -1.1649235489e+03 1.7268608750e+03 3.4409012844e-01 -7.1806920791e+00 -6.2077229063e-02 -1.6518649346e+05 1.6298478829e+03 1.1985940197e+03 -3.4250287852e+00 -1.2601684092e+00 -3.9788932321e-01
126774 2457532.38328 2406 0.0615 2.8373241105e+05 -1.1652400244e+03 1.7273436856e+03 3.4458730909e-01 -7.1823808265e+00 -6.1666718041e-02 -1.6483954352e+05 1.6276408256e+03 1.2021062648e+03 -3.4216861535e+00 -1.2745435163e+00 -4.0434298762e-01
126775 2457532.40372 3703 0.0621 2.8272951847e+05 -1.1579598392e+03 1.7257960578e+03 3.3135708836e-01 -7.1771041231e+00 -6.3866728340e-02 -1.6492609186e+05 1.6277793035e+03 1.1973485319e+03 -3.4209689010e+00 -1.2561325929e+00 -4.0072038809e-01
126776 2457532.42416 3303 0.0621 2.8288662405e+05 -1.1591646345e+03 1.7254102025e+03 3.3373638231e-01 -7.1743206863e+00 -5.7549025498e-02 -1.6475709050e+05 1.6263896330e+03 1.1960804594e+03 -3.4182408737e+00 -1.2533655659e+00 -4.0997528857e-01
126777 2457532.44454 3001 0.0618 2.8196060533e+05 -1.1522870343e+03 1.7255181928e+03 3.2089374826e-01 -7.1760959445e+00 -6.4074104119e-02 -1.6493593179e+05 1.6273944395e+03 1.1930558702e+03 -3.4194486705e+00 -1.2410161509e+00 -4.0453880953e-01
126778 2457532.46503 3659 0.0621 2.8261268289e+05 -1.1569313002e+03 1.7273224504e+03 3.2917745654e-01 -7.1822543734e+00 -6.1588358066e-02 -1.6490844124e+05 1.6277104180e+03 1.1979706868e+03 -3.4209832155e+00 -1.2589649920e+00 -4.0328547046e-01
126779 2457532.48546 3859 0.0622 2.8258093493e+05 -1.1567667861e+03 1.7266492474e+03 3.2902787941e-01 -7.1793031479e+00 -5.9446597224e-02 -1.6484867470e+05 1.6271310392e+03 1.1967065485e+03 -3.4196129310e+00 -1.2534471443e+00 -3.9934716608e-01
126780 2457532.50590 3282 0.0616 2.8446430946e+05 -1.1707590410e+03 1.7265433147e+03 3.5508146900e-01 -7.1776712319e+00 -5.3586578827e-02 -1.6490080861e+05 1.6281403461e+03 1.2026036922e+03 -3.4225511990e+00 -1.2736310062e+00 -3.9126017095e-01
126781 2457532.52624 1438 0.0614 2.8351250368e+05 -1.1637450216e+03 1.7261418723e+03 3.4230728687e-01 -7.1734199969e+00 -4.0645805700e-02 -1.6518111399e+05 1.6288834422e+03 1.1899697542e+03 -3.4215692950e+00 -1.2289862195e+00 -4.0165210783e-01
126782 2457532.54677 3299 0.0621 2.8215549829e+05 -1.1537128894e+03 1.7256518143e+03 3.2348025194e-01 -7.1770123748e+00 -6.6254369453e-02 -1.6426617975e+05 1.6226767433e+03 1.1954859590e+03 -3.4111542143e+00 -1.2498575232e+00 -4.0384330832e-01
126783 2457532.56720 3454 0.0609 2.8289864557e+05 -1.1590425685e+03 1.7274098062e+03 3.3312659809e-01 -7.1815916584e+00 -5.7016047977e-02 -1.6470690478e+05 1.6261920830e+03 1.1978483144e+03 -3.4180617192e+00 -1.2573218558e+00 -3.9765253528e-01
126784 2457532.58759 3300 0.0612 2.8148886805e+05 -1.1485944065e+03 1.7273228790e+03 3.1371826656e-01 -7.1822222662e+00 -6.1577309648e-02 -1.6484085774e+05 1.6264724139e+03 1.1911141754e+03 -3.4173496294e+00 -1.2340717692e+00 -4.0585808904e-01
126785 2457532.60808 3718 0.0618 2.8230869154e+05 -1.1549354077e+03 1.7248411921e+03 3.2595170830e-01 -7.1731696898e+00 -6.2388216806e-02 -1.6490098189e+05 1.6275620947e+03 1.1972245302e+03 -3.4205374676e+00 -1.2562374162e+00 -4.0354517964e-01
126786 2457532.62851 2679 0.0621 2.8178904273e+05 -1.1509655527e+03 1.7258849394e+03 3.1833376328e-01 -7.1778588291e+00 -6.6343457690e-02 -1.6467295393e+05 1.6259290845e+03 1.1977761780e+03 -3.4175959855e+00 -1.2579004313e+00 -4.0185895101e-01
126787 2457532.64895 3568 0.0625 2.8253631538e+05 -1.1568555131e+03 1.7226197989e+03 3.2990355806e-01 -7.1656669575e+00 -6.5965795842e-02 -1.6501571494e+05 1.6283934829e+03 1.1971132028e+03 -3.4221344177e+00 -1.2575615220e+00 -4.1179284834e-01
126788 2457532.66933 3361 0.0633 2.8121292197e+05 -1.1468234704e+03 1.7246764464e+03 3.1086439349e-01 -7.1739828085e+00 -6.9291224646e-02 -1.6471788896e+05 1.6258133303e+03 1.1936027130e+03 -3.4166585443e+00 -1.2444762942e+00 -4.1147282289e-01
126789 2457532.68982 3475 0.0614 2.8276620382e+05 -1.1583620264e+03 1.7245078050e+03 3.3229586664e-01 -7.1733108668e+00 -6.9144836811e-02 -1.6506302918e+05 1.6286539377e+03 1.1962944892e+03 -3.4224384099e+00 -1.2543237905e+00 -4.1090305646e-01
126790 2457532.71025 3708 0.0622 2.8270276169e+05 -1.1579659473e+03 1.7237876039e+03 3.3169205303e-01 -7.1707875806e+00 -6.9893166120e-02 -1.6499380757e+05 1.6282863506e+03 1.1976923702e+03 -3.4220486987e+00 -1.2599069115e+00 -4.1276523234e-01
126791 2457532.73069 3638 0.0620 2.8269278451e+05 -1.1577418096e+03 1.7251991698e+03 3.3106007557e-01 -7.1748515656e+00 -6.4396941602e-02 -1.6517592087e+05 1.6294397938e+03 1.1958460519e+03 -3.4239019901e+00 -1.2545878643e+00 -4.2003553748e-01
126792 2457532.75108 3274 0.0608 2.8259014013e+05 -1.1566872983e+03 1.7280541822e+03 3.2847609095e-01 -7.1870557813e+00 -7.2106208010e-02 -1.6462638223e+05 1.6250028625e+03 1.1924885976e+03 -3.4149199088e+00 -1.2405071141e+00 -4.1228366584e-01
126793 2457532.77156 3511 0.0613 2.8272158454e+05 -1.1581387861e+03 1.7234313617e+03 3.3204723680e-01 -7.1700055114e+00 -7.2667105623e-02 -1.6494069837e+05 1.6274540664e+03 1.1936098046e+03 -3.4198301422e+00 -1.2473881718e+00 -4.2528174826e-01
126794 2457532.79200 3660 0.0615 2.8292907714e+05 -1.1597720417e+03 1.7225449185e+03 3.3529079382e-01 -7.1659548114e+00 -6.9087517447e-02 -1.6490171992e+05 1.6271699171e+03 1.1937080810e+03 -3.4193047167e+00 -1.2476070479e+00 -4.2460802094e-01
126795 2457532.81243 2667 0.0619 2.8347987294e+05 -1.1637623883e+03 1.7234365276e+03 3.4255625461e-01 -7.1684491515e+00 -6.5222701080e-02 -1.6420805077e+05 1.6228619419e+03 1.2017417677e+03 -3.4126212811e+00 -1.2727096878e+00 -4.0238411218e-01
126796 2457532.83287 3629 0.0611 2.8271524532e+05 -1.1581796883e+03 1.7225807596e+03 3.3232275957e-01 -7.1661605374e+00 -6.9493149812e-02 -1.6490947323e+05 1.6272584523e+03 1.1940457886e+03 -3.4195457403e+00 -1.2492166198e+00 -4.2627262762e-01
126797 2457532.85330 3660 0.0614 2.8289743293e+05 -1.1596363376e+03 1.7215904877e+03 3.3521112270e-01 -7.1626431042e+00 -7.0253473326e-02 -1.6495392086e+05 1.6274189654e+03 1.1924449827e+03 -3.4195814206e+00 -1.2442707514e+00 -4.3102022670e-01
126798 2457532.87369 3325 0.0619 2.8182727016e+05 -1.1514341899e+03 1.7241173813e+03 3.1945961373e-01 -7.1730060476e+00 -7.5027354717e-02 -1.6458013843e+05 1.6244068976e+03 1.1902146395e+03 -3.4134665188e+00 -1.2343717994e+00 -4.2326351886e-01
126799 2457532.89413 3524 0.0618 2.8183535940e+05 -1.1516732966e+03 1.7224083248e+03 3.2020392428e-01 -7.1672636934e+00 -7.7911223784e-02 -1.6516225143e+05 1.6284847148e+03 1.1879575742e+03 -3.4207029161e+00 -1.2282713575e+00 -4.3404215886e-01
126800 2457532.91461 3408 0.0627 2.8269845223e+05 -1.1582501408e+03 1.7207042694e+03 3.3277980133e-01 -7.1598914811e+00 -7.2979435821e-02 -1.6513870184e+05 1.6291032567e+03 1.1955160632e+03 -3.4233425917e+00 -1.2567338713e+00 -4.3617919677e-01
126801 2457532.93504 3726 0.0618 2.8306780850e+05 -1.1609622465e+03 1.7209503572e+03 3.3774199570e-01 -7.1611199447e+00 -7.4575945206e-02 -1.6511293621e+05 1.6288152481e+03 1.1946180645e+03 -3.4225657463e+00 -1.2521970018e+00 -4.3042491279e-01
126802 2457532.95548 3666 0.0612 2.8300081701e+05 -1.1605259322e+03 1.7203762018e+03 3.3708374281e-01 -7.1582688852e+00 -7.1237078392e-02 -1.6535051047e+05 1.6305213831e+03 1.1941102743e+03 -3.4256595225e+00 -1.2509666559e+00 -4.3357704736e-01
126803 2457532.97591 3446 0.0616 2.8262965595e+05 -1.1576361404e+03 1.7216402270e+03 3.3150564519e-01 -7.1623189864e+00 -6.8293459488e-02 -1.6547586903e+05 1.6314987528e+03 1.1945860139e+03 -3.4275944006e+00 -1.2533876286e+00 -4.3672619040e-01
126804 2457532.99635 3662 0.0607 2.8269882598e+05 -1.1582006891e+03 1.7211501992e+03 3.3265634818e-01 -7.1603528123e+00 -6.7675306277e-02 -1.6524767069e+05 1.6297342007e+03 1.1939537863e+03 -3.4241066771e+00 -1.2494833179e+00 -4.2935024253e-01
126805 2457533.01679 3339 0.0615 2.8329820525e+05 -1.1627252191e+03 1.7204049780e+03 3.4111619984e-01 -7.1590399217e+00 -7.4608485743e-02 -1.6538088481e+05 1.6310694094e+03 1.1972516121e+03 -3.4272057058e+00 -1.2613188063e+00 -4.2746082020e-01
126807 2457533.05766 3252 0.0623 2.8293899877e+05 -1.1601418628e+03 1.7197497361e+03 3.3642806147e-01 -7.1574658585e+00 -7.8200266943e-02 -1.6520768955e+05 1.6296812833e+03 1.1961181613e+03 -3.4244758127e+00 -1.2577849559e+00 -4.3049554015e-01
126808 2457533.07809 3499 0.0617 2.8322988866e+05 -1.1623704330e+03 1.7190102689e+03 3.4076472313e-01 -7.1533506872e+00 -7.1746837438e-02 -1.6509077678e+05 1.6285708307e+03 1.1938283540e+03 -3.4220004244e+00 -1.2499615189e+00 -4.3371795467e-01
126809 2457533.09853 2880 0.0627 2.8323298793e+05 -1.1623898192e+03 1.7190666944e+03 3.4080649734e-01 -7.1533307635e+00 -7.0737730807e-02 -1.6483067617e+05 1.6264326041e+03 1.1918925127e+03 -3.4176487979e+00 -1.2427911077e+00 -4.3373644232e-01
