# cadence BJD stars_used sigma X_0 X_x X_y X_xx X_xy X_yy Y_0 Y_x Y_y Y_xx Y_xy Y_yy
126723 2457531.34088 2745 0.0881 -3.4281263782e+05 1.6112009823e+03 -1.6110046626e+03 -1.1941236905e+00 6.6875577825e+00 -2.3454950229e-01 -1.4382737475e+05 1.4912609045e+03 1.4052301043e+03 -3.2057090732e+00 -2.0485902212e+00 -5.2623468099e-01
126724 2457531.36131 2985 0.0888 -3.4246785055e+05 1.6083296563e+03 -1.6141401129e+03 -1.1882941139e+00 6.6977683041e+00 -2.4103691143e-01 -1.4360677122e+05 1.4895451106e+03 1.4044027992e+03 -3.2024374175e+00 -2.0466113387e+00 -5.3139835667e-01
126725 2457531.38175 2797 0.0884 -3.4247432820e+05 1.6086072652e+03 -1.6118940881e+03 -1.1891960787e+00 6.6901332815e+00 -2.3791413193e-01 -1.4380216379e+05 1.4906972611e+03 1.4015985925e+03 -3.2041099649e+00 -2.0378340782e+00 -5.3895618184e-01
126726 2457531.40218 2744 0.0879 -3.4230960893e+05 1.6073156298e+03 -1.6126288720e+03 -1.1866680923e+00 6.6929454212e+00 -2.3737223349e-01 -1.4395281360e+05 1.4916284465e+03 1.3998727103e+03 -3.2055221009e+00 -2.0319835769e+00 -5.4141398242e-01
126727 2457531.42262 3209 0.0881 -3.4309171960e+05 1.6127518680e+03 -1.6158802624e+03 -1.1960098742e+00 6.7062758102e+00 -2.3086555754e-01 -1.4375657375e+05 1.4907234037e+03 1.4051540479e+03 -3.2046939290e+00 -2.0483869418e+00 -5.2660595448e-01
126728 2457531.44305 2752 0.0876 -3.4242829130e+05 1.6081880868e+03 -1.6126452859e+03 -1.1883031024e+00 6.6924243214e+00 -2.3998650408e-01 -1.4399870816e+05 1.4922786194e+03 1.4029237119e+03 -3.2071837275e+00 -2.0410856216e+00 -5.3110359404e-01
126729 2457531.46349 2949 0.0877 -3.4542709929e+05 1.6298161367e+03 -1.6174803867e+03 -1.2272554068e+00 6.7107050982e+00 -2.3790293560e-01 -1.4136199932e+05 1.4731139431e+03 1.4057508614e+03 -3.1723669237e+00 -2.0514960134e+00 -5.3097229386e-01
126730 2457531.48393 2948 0.0893 -3.4251107557e+05 1.6086602464e+03 -1.6139767968e+03 -1.1887710990e+00 6.7001527041e+00 -2.2651894429e-01 -1.4382968565e+05 1.4912088871e+03 1.4046430637e+03 -3.2054994648e+00 -2.0466893468e+00 -5.2752993989e-01
126731 2457531.50436 3205 0.0876 -3.4300524653e+05 1.6122263817e+03 -1.6147532918e+03 -1.1952301787e+00 6.7024793304e+00 -2.2902732437e-01 -1.4398673924e+05 1.4922406163e+03 1.4034243529e+03 -3.2071335551e+00 -2.0415260419e+00 -5.2431905979e-01
126732 2457531.52480 3205 0.0876 -3.4302812021e+05 1.6123936311e+03 -1.6147667065e+03 -1.1955323366e+00 6.7025970692e+00 -2.2869606262e-01 -1.4400246034e+05 1.4923270530e+03 1.4031418911e+03 -3.2072423778e+00 -2.0405590743e+00 -5.2468156313e-01
126733 2457531.54523 2078 0.0885 -3.4170016965e+05 1.6023627062e+03 -1.6170143737e+03 -1.1765916951e+00 6.7110310476e+00 -2.2809316144e-01 -1.4410968126e+05 1.4929209482e+03 1.4013060405e+03 -3.2079922671e+00 -2.0341426843e+00 -5.2642788214e-01
126734 2457531.56567 3208 0.0879 -3.4311149178e+05 1.6129471597e+03 -1.6153601925e+03 -1.1964367279e+00 6.7048471756e+00 -2.2837958402e-01 -1.4395208869e+05 1.4919500238e+03 1.4031007454e+03 -3.2065384817e+00 -2.0404366626e+00 -5.2482870451e-01
126735 2457531.58610 2906 0.0864 -3.4254922286e+05 1.6086040310e+03 -1.6172432491e+03 -1.1879883156e+00 6.7133017523e+00 -2.2112237399e-01 -1.4404960092e+05 1.4929777854e+03 1.4060819138e+03 -3.2089738124e+00 -2.0508762210e+00 -5.2215299236e-01
126736 2457531.60654 1993 0.0864 -3.4203322825e+05 1.6051176130e+03 -1.6141068525e+03 -1.1820294517e+00 6.7040361644e+00 -2.1000626559e-01 -1.4683022389e+05 1.5138156820e+03 1.4091444801e+03 -3.2478955077e+00 -2.0600915552e+00 -5.1216867091e-01
126737 2457531.62692 2981 0.0881 -3.4395250677e+05 1.6190402578e+03 -1.6164097156e+03 -1.2075156932e+00 6.7078186360e+00 -2.3268872340e-01 -1.4340825094e+05 1.4875625554e+03 1.3994837754e+03 -3.1977397453e+00 -2.0268184351e+00 -5.2351354331e-01
126738 2457531.64741 2981 0.0873 -3.4333778938e+05 1.6144998126e+03 -1.6164695161e+03 -1.1990784256e+00 6.7090702116e+00 -2.2767444641e-01 -1.4451143990e+05 1.4960083053e+03 1.4024812146e+03 -3.2139697904e+00 -2.0395564904e+00 -5.3165966666e-01
126739 2457531.66785 2943 0.0867 -3.4376867342e+05 1.6176657698e+03 -1.6165893516e+03 -1.2048073616e+00 6.7111902588e+00 -2.1954010740e-01 -1.4470517051e+05 1.4974272374e+03 1.4023541594e+03 -3.2165164408e+00 -2.0380772279e+00 -5.2669118198e-01
126740 2457531.68828 2517 0.0851 -3.4341882804e+05 1.6153339307e+03 -1.6142037379e+03 -1.2009748038e+00 6.7022072186e+00 -2.2049579107e-01 -1.4443897409e+05 1.4956928030e+03 1.4046140921e+03 -3.2138697342e+00 -2.0489379121e+00 -5.3902848675e-01
126741 2457531.70872 2711 0.0875 -3.4302210728e+05 1.6122149702e+03 -1.6160076315e+03 -1.1948024099e+00 6.7101295790e+00 -2.1434902931e-01 -1.4500589002e+05 1.4996631420e+03 1.4025279319e+03 -3.2206555637e+00 -2.0383934112e+00 -5.2511321883e-01
126742 2457531.72915 3202 0.0874 -3.4340813876e+05 1.6150235587e+03 -1.6164223071e+03 -1.2000437440e+00 6.7090792304e+00 -2.2677008195e-01 -1.4407213659e+05 1.4927332699e+03 1.4021630401e+03 -3.2078773346e+00 -2.0385870613e+00 -5.3263112832e-01
126743 2457531.74959 3200 0.0871 -3.4343792588e+05 1.6152399847e+03 -1.6164529442e+03 -1.2004334586e+00 6.7092563927e+00 -2.2645594809e-01 -1.4401917792e+05 1.4923364230e+03 1.4021047799e+03 -3.2071354190e+00 -2.0383989533e+00 -5.3276697870e-01
126744 2457531.77002 2984 0.0875 -3.4337373820e+05 1.6146257155e+03 -1.6178194385e+03 -1.1990582547e+00 6.7139647813e+00 -2.2804493040e-01 -1.4419804508e+05 1.4935390296e+03 1.4009868084e+03 -3.2091551453e+00 -2.0346129543e+00 -5.3440206342e-01
126745 2457531.79046 2655 0.0863 -3.4319404162e+05 1.6134029315e+03 -1.6168229609e+03 -1.1969965220e+00 6.7102244994e+00 -2.2830752692e-01 -1.4380859110e+05 1.4914883620e+03 1.4089239412e+03 -3.2069557543e+00 -2.0651520977e+00 -5.4044953550e-01
126746 2457531.81089 2939 0.0880 -3.4299914649e+05 1.6119430925e+03 -1.6170034809e+03 -1.1942382729e+00 6.7113570555e+00 -2.2613676529e-01 -1.4453000002e+05 1.4963246635e+03 1.4042612582e+03 -3.2148879357e+00 -2.0461954631e+00 -5.3202506089e-01
126747 2457531.83128 2885 0.0876 -3.4474573736e+05 1.6245183543e+03 -1.6199739782e+03 -1.2168577851e+00 6.7223520749e+00 -2.2592467387e-01 -1.4357781665e+05 1.4890530336e+03 1.4018568103e+03 -3.2010141220e+00 -2.0371937277e+00 -5.3139201949e-01
126748 2457531.85177 2949 0.0871 -3.4400253094e+05 1.6191330952e+03 -1.6190626181e+03 -1.2071654105e+00 6.7178585208e+00 -2.3125981528e-01 -1.4382424950e+05 1.4908572600e+03 1.4017754794e+03 -3.2043558426e+00 -2.0376616912e+00 -5.3511933612e-01
126749 2457531.87215 2540 0.0884 -3.4221545529e+05 1.6056008210e+03 -1.6224733968e+03 -1.1816615702e+00 6.7285741923e+00 -2.4022777451e-01 -1.4526864204e+05 1.5019267972e+03 1.4057909957e+03 -3.2253533177e+00 -2.0489793634e+00 -5.1831395488e-01
126750 2457531.89264 2540 0.0883 -3.4470504945e+05 1.6245595846e+03 -1.6166725230e+03 -1.2174146241e+00 6.7130756613e+00 -2.1173879646e-01 -1.4328738714e+05 1.4861007363e+03 1.3940915221e+03 -3.1942868953e+00 -2.0126178855e+00 -5.5098322977e-01
126751 2457531.91307 2994 0.0889 -3.4461927246e+05 1.6235273964e+03 -1.6205520584e+03 -1.2148451353e+00 6.7260204809e+00 -2.1829989941e-01 -1.4343253668e+05 1.4877300798e+03 1.3994806975e+03 -3.1981600280e+00 -2.0293874754e+00 -5.3607376698e-01
126752 2457531.93351 2704 0.0910 -3.4379647415e+05 1.6174369988e+03 -1.6207141729e+03 -1.2035653914e+00 6.7267950330e+00 -2.1747118162e-01 -1.4385175344e+05 1.4909449550e+03 1.4006520812e+03 -3.2043718924e+00 -2.0348153489e+00 -5.4142608184e-01
126753 2457531.95394 3218 0.0893 -3.4475926355e+05 1.6244944572e+03 -1.6211679783e+03 -1.2165464224e+00 6.7275445621e+00 -2.2188525336e-01 -1.4331509317e+05 1.4870927246e+03 1.4017007528e+03 -3.1973694916e+00 -2.0368540228e+00 -5.3259625445e-01
126754 2457531.97433 2258 0.0895 -3.4316777908e+05 1.6129482366e+03 -1.6193378967e+03 -1.1957471299e+00 6.7181730253e+00 -2.3443909856e-01 -1.4716684375e+05 1.5153983044e+03 1.4006668038e+03 -3.2490374787e+00 -2.0266310450e+00 -5.0184471169e-01
126755 2457531.99481 1449 0.0908 -3.4393655054e+05 1.6175632996e+03 -1.6296319817e+03 -1.2019639474e+00 6.7628250222e+00 -2.0223422888e-01 -1.4467269225e+05 1.4982910955e+03 1.4132296860e+03 -3.2202931861e+00 -2.0810699770e+00 -5.4065773739e-01
126756 2457532.01525 1535 0.0910 -3.4721614089e+05 1.6423189311e+03 -1.6240456347e+03 -1.2488455854e+00 6.7385795868e+00 -2.1970440918e-01 -1.4198172051e+05 1.4765704874e+03 1.3951823741e+03 -3.1768077482e+00 -2.0149088963e+00 -5.4269658233e-01
126757 2457532.03567 58 0.3336 -4.3494606586e+05 2.2629483203e+03 -1.8774400105e+03 -2.3379063095e+00 7.8016411773e+00 4.0841251124e-01 -1.7402465787e+05 1.6141914045e+03 4.3033109317e+02 -3.2306307657e+00 1.8956513549e+00 1.1897892382e+00
126758 2457532.05612 3201 0.0952 -3.4827963717e+05 1.6508376546e+03 -1.6179791326e+03 -1.2657398011e+00 6.7170579038e+00 -2.1781618988e-01 -1.4202935100e+05 1.4778753488e+03 1.4035140836e+03 -3.1808646660e+00 -2.0434576872e+00 -5.3159385809e-01
126759 2457532.07656 2484 0.0888 -3.4179758055e+05 1.6033853112e+03 -1.6143110844e+03 -1.1789488618e+00 6.7026024380e+00 -2.2233320605e-01 -1.4457214521e+05 1.4964256932e+03 1.4013891871e+03 -3.2146465909e+00 -2.0347364731e+00 -5.2736107270e-01
126760 2457532.09694 2511 0.0901 -3.4196870038e+05 1.6038926399e+03 -1.6217625230e+03 -1.1784488321e+00 6.7309483001e+00 -2.1803968072e-01 -1.4512296122e+05 1.4997479584e+03 1.3942093214e+03 -3.2193369192e+00 -2.0068869147e+00 -5.2069347883e-01
126761 2457532.11743 3119 0.0888 -3.4365094638e+05 1.6168042463e+03 -1.6168565195e+03 -1.2031657189e+00 6.7132415747e+00 -2.1619242340e-01 -1.4500885550e+05 1.4998364745e+03 1.4031826186e+03 -3.2214284138e+00 -2.0440891719e+00 -5.4050103850e-01
126762 2457532.13786 3191 0.0889 -3.4359629611e+05 1.6164433799e+03 -1.6164405628e+03 -1.2025958928e+00 6.7113696536e+00 -2.1778467526e-01 -1.4436880970e+05 1.4948176610e+03 1.4003561597e+03 -3.2115095243e+00 -2.0314605304e+00 -5.2993745387e-01
126763 2457532.15830 3194 0.0892 -3.4360797587e+05 1.6164597886e+03 -1.6171045713e+03 -1.2025089492e+00 6.7135977470e+00 -2.1883776738e-01 -1.4431915271e+05 1.4944720556e+03 1.4005678434e+03 -3.2109029838e+00 -2.0321013858e+00 -5.2927383106e-01
126764 2457532.17873 2955 0.0903 -3.4180018945e+05 1.6025787157e+03 -1.6224279416e+03 -1.1759205599e+00 6.7329143466e+00 -2.2032922734e-01 -1.4606899841e+05 1.5071250844e+03 1.3981520496e+03 -3.2336922314e+00 -2.0217414164e+00 -5.2224905080e-01
126765 2457532.19917 2447 0.0873 -3.4586068712e+05 1.6327553265e+03 -1.6202523985e+03 -1.2319598424e+00 6.7253459185e+00 -2.1813365291e-01 -1.4239536727e+05 1.4808051026e+03 1.4056444406e+03 -3.1865567455e+00 -2.0487380603e+00 -5.1926353935e-01
126766 2457532.21961 2768 0.0875 -3.4253347217e+05 1.6089063785e+03 -1.6134900095e+03 -1.1892777659e+00 6.7000767914e+00 -2.1959836908e-01 -1.4433124252e+05 1.4949964420e+03 1.4048111434e+03 -3.2125438997e+00 -2.0452900130e+00 -5.1751055778e-01
126767 2457532.24004 2161 0.0890 -3.4377282099e+05 1.6176829963e+03 -1.6169838282e+03 -1.2047164719e+00 6.7143365752e+00 -2.1309527287e-01 -1.4229550667e+05 1.4797375659e+03 1.4024883059e+03 -3.1840175551e+00 -2.0378671417e+00 -5.2299213436e-01
126768 2457532.26048 2910 0.0902 -3.4195433363e+05 1.6037939052e+03 -1.6216267679e+03 -1.1782958941e+00 6.7301588364e+00 -2.1925860383e-01 -1.4624981651e+05 1.5090089402e+03 1.4035013178e+03 -3.2382859627e+00 -2.0435043949e+00 -5.3207457983e-01
126769 2457532.28091 1490 0.0871 -3.5812345638e+05 1.7226938096e+03 -1.6256963480e+03 -1.3965290477e+00 6.7519510562e+00 -1.8616638763e-01 -1.7171661921e+05 1.6972583019e+03 1.4075460141e+03 -3.5856169399e+00 -2.0478555798e+00 -4.8132548169e-01
126770 2457532.30135 2534 0.0902 -3.4111107036e+05 1.5975018876e+03 -1.6222827560e+03 -1.1666139607e+00 6.7315579003e+00 -2.2408356893e-01 -1.4667157016e+05 1.5114438023e+03 1.3970573922e+03 -3.2414565324e+00 -2.0183515380e+00 -5.2546466631e-01
126771 2457532.32178 2254 0.0894 -3.4266130972e+05 1.6093498805e+03 -1.6182310729e+03 -1.1891852319e+00 6.7173428448e+00 -2.2067658149e-01 -1.4659058363e+05 1.5117529473e+03 1.4056297926e+03 -3.2436160678e+00 -2.0484012806e+00 -5.1800807071e-01
126772 2457532.34222 2710 0.0882 -3.4314684410e+05 1.6132289289e+03 -1.6154144464e+03 -1.1968578287e+00 6.7075333952e+00 -2.1782408523e-01 -1.4374288572e+05 1.4906004980e+03 1.4043379838e+03 -3.2043490200e+00 -2.0438355834e+00 -5.1893510409e-01
126773 2457532.36265 2971 0.0880 -3.4423297745e+05 1.6211726839e+03 -1.6160706524e+03 -1.2114771444e+00 6.7081098070e+00 -2.2668411672e-01 -1.4463688672e+05 1.4970164936e+03 1.4026238594e+03 -3.2159562282e+00 -2.0395341273e+00 -5.2868697490e-01
126774 2457532.38304 2724 0.0876 -3.4418310630e+05 1.6210364865e+03 -1.6138013678e+03 -1.2116524498e+00 6.6997581131e+00 -2.2655627292e-01 -1.4366109142e+05 1.4898626524e+03 1.4030587693e+03 -3.2027656956e+00 -2.0396040443e+00 -5.2127292706e-01
126775 2457532.40353 2779 0.0876 -3.4252882063e+05 1.6085339300e+03 -1.6167146455e+03 -1.1881155189e+00 6.7091287580e+00 -2.3309858260e-01 -1.4829959806e+05 1.5245593076e+03 1.4076425817e+03 -3.2676533676e+00 -2.0568409525e+00 -5.2295029897e-01
126776 2457532.42396 2964 0.0874 -3.4313739881e+05 1.6131060455e+03 -1.6158987126e+03 -1.1967237811e+00 6.7056672961e+00 -2.3521342328e-01 -1.4488857418e+05 1.4988702644e+03 1.4026965788e+03 -3.2193026228e+00 -2.0385222634e+00 -5.2258254294e-01
126777 2457532.44440 2959 0.0876 -3.4216232751e+05 1.6056245078e+03 -1.6186110090e+03 -1.1823332271e+00 6.7168351457e+00 -2.2962776073e-01 -1.4438804199e+05 1.4952732256e+03 1.4036141542e+03 -3.2128557917e+00 -2.0421132503e+00 -5.2354605942e-01
126778 2457532.46483 2927 0.0874 -3.4262322974e+05 1.6092801847e+03 -1.6161934257e+03 -1.1895736776e+00 6.7073970867e+00 -2.3212705853e-01 -1.4445796686e+05 1.4958133104e+03 1.4038239125e+03 -3.2139471744e+00 -2.0438642412e+00 -5.2826450581e-01
126779 2457532.48527 2693 0.0872 -3.4514928123e+05 1.6279182799e+03 -1.6161801265e+03 -1.2239350953e+00 6.7077110397e+00 -2.3029414813e-01 -1.4406135167e+05 1.4932445356e+03 1.4072684336e+03 -3.2098516327e+00 -2.0562463478e+00 -5.2669250243e-01
126780 2457532.50570 2488 0.0875 -3.4246898364e+05 1.6077880888e+03 -1.6195545441e+03 -1.1863283851e+00 6.7167252616e+00 -2.4683122033e-01 -1.4782519793e+05 1.5205677400e+03 1.4029840830e+03 -3.2593498483e+00 -2.0390013727e+00 -5.1986924367e-01
126781 2457532.52614 1757 0.0873 -3.4091761770e+05 1.5968474245e+03 -1.6146532947e+03 -1.1668292485e+00 6.7035070011e+00 -2.2328148314e-01 -1.4390867652e+05 1.4914929945e+03 1.4012743284e+03 -3.2055221721e+00 -2.0351621606e+00 -5.3156507728e-01
126782 2457532.54657 2897 0.0871 -3.4238144960e+05 1.6076642373e+03 -1.6145497749e+03 -1.1869417057e+00 6.7006130245e+00 -2.3538733290e-01 -1.4434942797e+05 1.4954583855e+03 1.4082002658e+03 -3.2142478791e+00 -2.0625563368e+00 -5.4047618507e-01
126783 2457532.56701 2944 0.0872 -3.4286812544e+05 1.6114825116e+03 -1.6123397128e+03 -1.1943078980e+00 6.6943139991e+00 -2.2646207350e-01 -1.4355629264e+05 1.4894696757e+03 1.4068573119e+03 -3.2026932305e+00 -2.0526915931e+00 -5.1692138870e-01
126784 2457532.58744 3175 0.0877 -3.4291440562e+05 1.6117418541e+03 -1.6131319602e+03 -1.1947059482e+00 6.6958681267e+00 -2.3302263531e-01 -1.4331148117e+05 1.4872231097e+03 1.4026394742e+03 -3.1977640533e+00 -2.0376478938e+00 -5.1940326565e-01
126785 2457532.60788 2995 0.0876 -3.4224367980e+05 1.6066366117e+03 -1.6146123196e+03 -1.1850565767e+00 6.7002524854e+00 -2.3815882074e-01 -1.4384584021e+05 1.4913021437e+03 1.4039792325e+03 -3.2055952529e+00 -2.0436636370e+00 -5.2458508453e-01
126786 2457532.62832 2687 0.0880 -3.4104260746e+05 1.5975440234e+03 -1.6169270026e+03 -1.1677708919e+00 6.7104998294e+00 -2.2986839977e-01 -1.4532277923e+05 1.5019174172e+03 1.4013629466e+03 -3.2245391671e+00 -2.0317744638e+00 -5.1385115285e-01
126787 2457532.64875 3118 0.0870 -3.4264538207e+05 1.6098073557e+03 -1.6125982994e+03 -1.1911932661e+00 6.6946315587e+00 -2.2935878627e-01 -1.4442915271e+05 1.4962741364e+03 1.4104666704e+03 -3.2160388244e+00 -2.0683592723e+00 -5.2823404574e-01
126788 2457532.66913 2946 0.0871 -3.4330378919e+05 1.6146766480e+03 -1.6124402244e+03 -1.2002128798e+00 6.6937220871e+00 -2.3090436313e-01 -1.4318161706e+05 1.4866605262e+03 1.4065215297e+03 -3.1974724800e+00 -2.0522940897e+00 -5.2101790325e-01
126789 2457532.68962 3199 0.0877 -3.4261454618e+05 1.6097941330e+03 -1.6105127777e+03 -1.1915470022e+00 6.6872855822e+00 -2.2754750483e-01 -1.4374692561e+05 1.4906386873e+03 1.4047437064e+03 -3.2045257545e+00 -2.0471062669e+00 -5.2763715014e-01
126790 2457532.71006 3198 0.0877 -3.4258219217e+05 1.6095426978e+03 -1.6106262755e+03 -1.1910675034e+00 6.6875591135e+00 -2.2820495934e-01 -1.4345572193e+05 1.4883146353e+03 1.4030637261e+03 -3.1999565871e+00 -2.0417093782e+00 -5.3151641254e-01
126791 2457532.73049 3125 0.0879 -3.4300265007e+05 1.6124662422e+03 -1.6123456091e+03 -1.1961743050e+00 6.6930585624e+00 -2.3223829450e-01 -1.4452604102e+05 1.4967628636e+03 1.4084307911e+03 -3.2165658856e+00 -2.0616741930e+00 -5.3223493985e-01
126792 2457532.75093 2183 0.0883 -3.3917049557e+05 1.5840437930e+03 -1.6139061821e+03 -1.1434185366e+00 6.6999194489e+00 -2.2678421576e-01 -1.4694065756e+05 1.5144195419e+03 1.4069712762e+03 -3.2486695151e+00 -2.0530080885e+00 -5.1658860094e-01
126793 2457532.77136 2707 0.0879 -3.4052756293e+05 1.5939685425e+03 -1.6147205479e+03 -1.1615801991e+00 6.7025902740e+00 -2.2836563557e-01 -1.4470735317e+05 1.4981077735e+03 1.4086192624e+03 -3.2188856698e+00 -2.0590388852e+00 -5.1632628854e-01
126794 2457532.79180 2951 0.0880 -3.4224357467e+05 1.6069130366e+03 -1.6118712686e+03 -1.1860596863e+00 6.6905437440e+00 -2.3569901806e-01 -1.4341431427e+05 1.4884106390e+03 1.4070852466e+03 -3.2007923288e+00 -2.0549803079e+00 -5.2406419054e-01
126795 2457532.81224 2961 0.0887 -3.3994610616e+05 1.5893110003e+03 -1.6182488005e+03 -1.1523597584e+00 6.7147037122e+00 -2.3250243706e-01 -1.4512779614e+05 1.5011548859e+03 1.4081691677e+03 -3.2244237975e+00 -2.0577501350e+00 -5.1814938971e-01
126796 2457532.83267 2752 0.0881 -3.4227063451e+05 1.6071232395e+03 -1.6117393497e+03 -1.1864900257e+00 6.6896197252e+00 -2.3772218937e-01 -1.4380549432e+05 1.4908451353e+03 1.4027489738e+03 -3.2044398559e+00 -2.0387998880e+00 -5.2321642399e-01
126797 2457532.85305 2782 0.0892 -3.4338243318e+05 1.6151741968e+03 -1.6131555836e+03 -1.2011195309e+00 6.6936906920e+00 -2.4328188539e-01 -1.4404278169e+05 1.4925882995e+03 1.4026617914e+03 -3.2075758853e+00 -2.0372182601e+00 -5.1714249321e-01
126798 2457532.87354 2953 0.0888 -3.4225592514e+05 1.6066841911e+03 -1.6148865544e+03 -1.1851446716e+00 6.6998224816e+00 -2.4436262521e-01 -1.4348557382e+05 1.4883259937e+03 1.4012640944e+03 -3.1996059979e+00 -2.0353486050e+00 -5.3294769423e-01
126799 2457532.89398 3204 0.0883 -3.4293737378e+05 1.6115904058e+03 -1.6160503856e+03 -1.1938720816e+00 6.7060055144e+00 -2.3521356385e-01 -1.4386027742e+05 1.4912255259e+03 1.4026005023e+03 -3.2051308436e+00 -2.0388942623e+00 -5.2632374513e-01
126800 2457532.91441 2707 0.0881 -3.4213159781e+05 1.6059504987e+03 -1.6130845114e+03 -1.1839833713e+00 6.6960193404e+00 -2.3049361745e-01 -1.4369872187e+05 1.4901390708e+03 1.4036500104e+03 -3.2033455018e+00 -2.0432319767e+00 -5.2859113829e-01
126801 2457532.93485 3003 0.0880 -3.4295118459e+05 1.6118500164e+03 -1.6144883722e+03 -1.1946232567e+00 6.7006262677e+00 -2.3317668908e-01 -1.4418310329e+05 1.4934992467e+03 1.4016387087e+03 -3.2091703355e+00 -2.0362125818e+00 -5.3050697119e-01
126802 2457532.95528 2754 0.0877 -3.4374893594e+05 1.6175962192e+03 -1.6157978548e+03 -1.2049098910e+00 6.7065140865e+00 -2.2802922929e-01 -1.4364997272e+05 1.4890263359e+03 1.3964595381e+03 -3.2000913514e+00 -2.0203089342e+00 -5.4592044796e-01
126803 2457532.97572 2929 0.0872 -3.4302538411e+05 1.6121224652e+03 -1.6171084872e+03 -1.1945387573e+00 6.7118238800e+00 -2.2574870236e-01 -1.4410607539e+05 1.4928303747e+03 1.4007181105e+03 -3.2078021747e+00 -2.0338096178e+00 -5.3534469490e-01
126804 2457532.99616 2928 0.0873 -3.4395303209e+05 1.6184939238e+03 -1.6216719504e+03 -1.2054126010e+00 6.7288037174e+00 -2.2489612573e-01 -1.4377014817e+05 1.4904613842e+03 1.4018030529e+03 -3.2037013814e+00 -2.0390988549e+00 -5.4153948857e-01
126805 2457533.01659 3213 0.0891 -3.4433765863e+05 1.6213930366e+03 -1.6210684318e+03 -1.2108386184e+00 6.7272496673e+00 -2.2159915604e-01 -1.4363682586e+05 1.4892504475e+03 1.3996217946e+03 -3.2009775388e+00 -2.0296947482e+00 -5.3506135655e-01
126807 2457533.05746 2733 0.0884 -3.4256801624e+05 1.6091615212e+03 -1.6131608768e+03 -1.1899916655e+00 6.6943288168e+00 -2.4007721026e-01 -1.4693852438e+05 1.5138356705e+03 1.4015767036e+03 -3.2467440267e+00 -2.0369632629e+00 -5.3525107331e-01
126808 2457533.07790 3204 0.0884 -3.4286674291e+05 1.6112667808e+03 -1.6141048299e+03 -1.1935886962e+00 6.6998184188e+00 -2.3035433049e-01 -1.4450515839e+05 1.4958936816e+03 1.4017736294e+03 -3.2136284470e+00 -2.0368576186e+00 -5.3119763933e-01
