# cadence BJD stars_used sigma X_0 X_x X_y X_xx X_xy X_yy Y_0 Y_x Y_y Y_xx Y_xy Y_yy
126751 2457531.91322 1128 0.0726 2.7531950415e+05 -1.1117864440e+03 1.6391679958e+03 2.5530838216e-01 -6.9868291921e+00 -7.0428379484e-01 1.5478952433e+05 -1.5392789152e+03 -1.2238462135e+03 3.2531666997e+00 1.1855627131e+00 -4.1422671634e-01
126752 2457531.93365 1282 0.0746 2.7791984520e+05 -1.1257156956e+03 1.6914489497e+03 2.7280697686e-01 -7.1492792398e+00 -5.5033044126e-01 1.5485046287e+05 -1.5398270816e+03 -1.2248454973e+03 3.2541702110e+00 1.1855014611e+00 -4.3276937819e-01
126753 2457531.95409 919 0.0698 2.8026943394e+05 -1.1356288679e+03 1.7649181772e+03 2.8036527552e-01 -7.3608463156e+00 -2.5217408117e-01 1.5613248077e+05 -1.5484354998e+03 -1.2160903404e+03 3.2694739546e+00 1.1727376139e+00 -3.3676153558e-01
126754 2457531.97452 1033 0.0745 2.7577429370e+05 -1.1090180669e+03 1.6990247952e+03 2.4107261978e-01 -7.1640141723e+00 -4.8481169522e-01 1.5261705933e+05 -1.5248437826e+03 -1.2402010966e+03 3.2301202753e+00 1.2581124129e+00 -3.5606133363e-01
126755 2457531.99495 1012 0.0746 2.7635717700e+05 -1.1210098261e+03 1.6241766884e+03 2.7397011104e-01 -6.9561330589e+00 -8.2614386546e-01 1.5419352951e+05 -1.5353750997e+03 -1.2289414009e+03 3.2456878590e+00 1.1810655966e+00 -5.2838702312e-01
126756 2457532.01539 1069 0.0765 2.7902832886e+05 -1.1328584847e+03 1.7019854134e+03 2.8479929771e-01 -7.1737333886e+00 -4.7893774207e-01 1.5344045135e+05 -1.5296159862e+03 -1.2272478109e+03 3.2358699269e+00 1.1978900002e+00 -4.1553592407e-01
126758 2457532.05626 1184 0.0878 2.7963417192e+05 -1.1372801429e+03 1.7031603838e+03 2.9322771592e-01 -7.1706294818e+00 -4.3981921185e-01 1.4973600438e+05 -1.4965020438e+03 -1.1712271450e+03 3.1694872204e+00 1.0970524903e+00 1.0630347272e-01
126759 2457532.07669 1082 0.0781 2.7605967496e+05 -1.1154744217e+03 1.6571130437e+03 2.6015614684e-01 -7.0266149744e+00 -5.7081571837e-01 1.4746995493e+05 -1.4809586075e+03 -1.1835871192e+03 3.1414620657e+00 1.1126605498e+00 -4.1365937066e-02
126760 2457532.09713 1282 0.0786 2.7747243326e+05 -1.1238984163e+03 1.6772207328e+03 2.7218843019e-01 -7.0968007476e+00 -5.4913661745e-01 1.5242064720e+05 -1.5184233291e+03 -1.1908363489e+03 3.2112265526e+00 1.1182423818e+00 -1.4575666257e-01
126761 2457532.11757 1069 0.0801 2.7627499442e+05 -1.1190374267e+03 1.6378744062e+03 2.6924919666e-01 -6.9779224810e+00 -6.8151850234e-01 1.5035923814e+05 -1.5030675702e+03 -1.1902661693e+03 3.1831297689e+00 1.1259404987e+00 -9.7565705895e-02
126762 2457532.13800 829 0.0731 2.7686077807e+05 -1.1232686914e+03 1.6389943498e+03 2.7718595680e-01 -6.9762077865e+00 -6.5297093639e-01 1.5298046991e+05 -1.5203739179e+03 -1.1694168861e+03 3.2121446859e+00 1.0659341360e+00 -1.2801933986e-02
126763 2457532.15844 1095 0.0777 2.7737024106e+05 -1.1233656847e+03 1.6750121149e+03 2.7218552286e-01 -7.0775455107e+00 -4.9522143719e-01 1.4747842432e+05 -1.4806068751e+03 -1.1796905153e+03 3.1407380687e+00 1.1118265138e+00 2.5160315719e-02
126764 2457532.17888 1275 0.0799 2.7934135041e+05 -1.1371246714e+03 1.6834370060e+03 2.9652746751e-01 -7.1004745656e+00 -4.5459389354e-01 1.5238567005e+05 -1.5192195141e+03 -1.2011880041e+03 3.2152987526e+00 1.1691054531e+00 -8.4819361814e-02
126765 2457532.19931 1203 0.0783 2.8147413367e+05 -1.1494011443e+03 1.7181248697e+03 3.1356099420e-01 -7.2126896625e+00 -3.7416467441e-01 1.5185586248e+05 -1.5151603511e+03 -1.1998591885e+03 3.2070026188e+00 1.1538445621e+00 -1.3525382706e-01
126766 2457532.21974 1026 0.0770 2.8134464043e+05 -1.1462281368e+03 1.7395777411e+03 3.0530329123e-01 -7.2585124777e+00 -2.0958200007e-01 1.5167585639e+05 -1.5141734765e+03 -1.2033181249e+03 3.2054238894e+00 1.1589800972e+00 -1.7273671259e-01
126767 2457532.24018 978 0.0790 2.7882868369e+05 -1.1270468853e+03 1.7448337966e+03 2.7044453874e-01 -7.2451978914e+00 -4.8762996276e-02 1.4545210244e+05 -1.4723603404e+03 -1.2457199368e+03 3.1357185630e+00 1.3115812501e+00 -1.9555933944e-01
126768 2457532.26062 912 0.0816 2.8040502570e+05 -1.1411711602e+03 1.7209736095e+03 2.9805946282e-01 -7.2170800307e+00 -3.4402913417e-01 1.4750674580e+05 -1.4875029035e+03 -1.2447398388e+03 3.1628290409e+00 1.2925326800e+00 -2.7090326461e-01
126769 2457532.28105 603 0.0780 2.8395003933e+05 -1.1699576149e+03 1.6967713257e+03 3.5297423125e-01 -7.1877085289e+00 -6.3947708728e-01 1.4702163061e+05 -1.4793056387e+03 -1.2002475124e+03 3.1408194115e+00 1.1610585749e+00 -1.0736327789e-01
126770 2457532.30149 1210 0.0811 2.7951110909e+05 -1.1342417156e+03 1.7238083670e+03 2.8495750944e-01 -7.2217491026e+00 -3.1578275566e-01 1.4981298842e+05 -1.5004898169e+03 -1.2047683321e+03 3.1805824461e+00 1.1698824179e+00 -1.4590084183e-01
126771 2457532.32193 1187 0.0773 2.7949156037e+05 -1.1344807063e+03 1.7200852645e+03 2.8631106050e-01 -7.2040627578e+00 -2.9682407899e-01 1.5129551154e+05 -1.5087564290e+03 -1.1780339282e+03 3.1923428705e+00 1.0999570063e+00 -2.9248531834e-03
126772 2457532.34236 1187 0.0798 2.8174651825e+05 -1.1502156936e+03 1.7298115103e+03 3.1352386221e-01 -7.2426318982e+00 -3.0903030464e-01 1.5378873483e+05 -1.5299038399e+03 -1.2038724440e+03 3.2343042629e+00 1.1532309789e+00 -2.1104746172e-01
126773 2457532.36280 1180 0.0786 2.7980726558e+05 -1.1356262185e+03 1.7317494213e+03 2.8688678357e-01 -7.2342456177e+00 -2.3302700515e-01 1.5553950336e+05 -1.5402063608e+03 -1.1777339600e+03 3.2504991845e+00 1.0966488655e+00 -1.4037874957e-02
126774 2457532.38323 1301 0.0797 2.7921026039e+05 -1.1314522015e+03 1.7292717094e+03 2.7926688816e-01 -7.2319373323e+00 -2.6675176918e-01 1.5047436250e+05 -1.5047480425e+03 -1.1983891157e+03 3.1880153496e+00 1.1606503491e+00 -7.5311409283e-02
126775 2457532.40367 1027 0.0815 2.7753374396e+05 -1.1247276966e+03 1.6735398468e+03 2.7465951784e-01 -7.0785872154e+00 -5.2754387222e-01 1.4106321925e+05 -1.4387548212e+03 -1.2357604015e+03 3.0736201992e+00 1.3170244560e+00 1.1616846506e-02
126776 2457532.42410 1070 0.0774 2.7897564997e+05 -1.1288151553e+03 1.7380132617e+03 2.7355250479e-01 -7.2479668407e+00 -1.8671685485e-01 1.4944721023e+05 -1.4991461646e+03 -1.2181830275e+03 3.1801114255e+00 1.2095004054e+00 -1.9533807822e-01
126777 2457532.44453 1011 0.0773 2.8365714779e+05 -1.1606458656e+03 1.7661812636e+03 3.2820662403e-01 -7.3330817705e+00 -9.2647039791e-02 1.5593071192e+05 -1.5422611879e+03 -1.1695607229e+03 3.2529625397e+00 1.0707210972e+00 7.4918443614e-03
126778 2457532.46497 1163 0.0772 2.7802743268e+05 -1.1244410335e+03 1.7119157936e+03 2.6843006500e-01 -7.1892187602e+00 -3.7297925071e-01 1.5141638418e+05 -1.5088296856e+03 -1.1701162562e+03 3.1911253563e+00 1.0739655911e+00 1.3521319155e-02
126779 2457532.48541 1119 0.0803 2.7665290037e+05 -1.1126683668e+03 1.7274592224e+03 2.4609533888e-01 -7.1994878038e+00 -1.4118376450e-01 1.4918212423e+05 -1.4944325147e+03 -1.1912817389e+03 3.1686689936e+00 1.1565597215e+00 3.3765856938e-02
126780 2457532.50585 1084 0.0794 2.7875017486e+05 -1.1322421161e+03 1.6880980016e+03 2.8604549766e-01 -7.1278196580e+00 -5.0485698419e-01 1.4535221696e+05 -1.4673986606e+03 -1.2049315482e+03 3.1206336728e+00 1.1982621269e+00 -1.0125338696e-02
126781 2457532.52628 746 0.0762 2.8078106213e+05 -1.1400945776e+03 1.7585576265e+03 2.9190932495e-01 -7.2977465694e+00 -5.8292613866e-02 1.4671621025e+05 -1.4824433020e+03 -1.2530124130e+03 3.1525424709e+00 1.2764677052e+00 -4.9888027545e-01
126782 2457532.54672 1036 0.0766 2.7639220350e+05 -1.1129590497e+03 1.7055788937e+03 2.4787356454e-01 -7.1748194318e+00 -4.1758613982e-01 1.5402264169e+05 -1.5266384228e+03 -1.1553247077e+03 3.2219282780e+00 1.0309442093e+00 7.1590538313e-02
126783 2457532.56715 1075 0.0779 2.7724872039e+05 -1.1229058432e+03 1.6705353114e+03 2.7159862643e-01 -7.0719321151e+00 -5.5007781200e-01 1.4906312208e+05 -1.4951081025e+03 -1.2068103646e+03 3.1721465053e+00 1.2010823615e+00 -3.0430849967e-02
126784 2457532.58759 1012 0.0788 2.7571837253e+05 -1.1071684583e+03 1.7134330927e+03 2.3782053765e-01 -7.1617713948e+00 -2.1118661675e-01 1.4947492123e+05 -1.4994911182e+03 -1.2196382285e+03 3.1816301093e+00 1.2270535874e+00 -1.3576507492e-01
126785 2457532.60802 1033 0.0772 2.7484603894e+05 -1.1059374954e+03 1.6622083156e+03 2.4206598805e-01 -7.0341725700e+00 -5.1636416784e-01 1.5403532932e+05 -1.5284061058e+03 -1.1716172652e+03 3.2274245703e+00 1.0740936575e+00 -1.2689266125e-02
126786 2457532.62846 962 0.0787 2.7906117788e+05 -1.1338157643e+03 1.6952815045e+03 2.8802330803e-01 -7.1462891411e+00 -4.6513261046e-01 1.5142196959e+05 -1.5105845808e+03 -1.1871289230e+03 3.1979825095e+00 1.1452914609e+00 5.3353204791e-02
126787 2457532.64889 1286 0.0799 2.7801118037e+05 -1.1248148479e+03 1.7070534878e+03 2.7030548798e-01 -7.1660514019e+00 -3.4831891588e-01 1.5378739030e+05 -1.5256676423e+03 -1.1629587607e+03 3.2211320966e+00 1.0508092057e+00 3.0293912600e-02
126788 2457532.66932 1084 0.0796 2.8121508793e+05 -1.1500529446e+03 1.6926983004e+03 3.1867319496e-01 -7.1356660844e+00 -4.6044463656e-01 1.5025243330e+05 -1.5003720689e+03 -1.1721506297e+03 3.1763788699e+00 1.0934677701e+00 7.2110251520e-02
126789 2457532.68977 961 0.0796 2.7744030757e+05 -1.1225385211e+03 1.6878438273e+03 2.6814145643e-01 -7.1255811512e+00 -4.9878037520e-01 1.5676138981e+05 -1.5474176058e+03 -1.1601505655e+03 3.2591031156e+00 1.0053998900e+00 -1.4097930166e-01
126790 2457532.71020 1098 0.0788 2.7764734388e+05 -1.1234774067e+03 1.6936532647e+03 2.6923691063e-01 -7.1381373324e+00 -4.5498785522e-01 1.5734179804e+05 -1.5517734037e+03 -1.1605784212e+03 3.2680124479e+00 1.0214676785e+00 -6.9955473057e-02
126791 2457532.73064 1300 0.0808 2.7811971112e+05 -1.1265730937e+03 1.6977168222e+03 2.7531925051e-01 -7.1317675024e+00 -3.5040316035e-01 1.5740797510e+05 -1.5531740699e+03 -1.1694608207e+03 3.2718968143e+00 1.0465662092e+00 -1.0839466708e-01
126792 2457532.75107 720 0.0814 2.8024804743e+05 -1.1415752710e+03 1.7053444547e+03 3.0087309887e-01 -7.1758974575e+00 -4.2782141522e-01 1.5695211298e+05 -1.5495302351e+03 -1.1670223649e+03 3.2657742295e+00 1.0593434484e+00 -2.2181509501e-03
126793 2457532.77151 1279 0.0820 2.7870303590e+05 -1.1292734500e+03 1.7135792769e+03 2.7798960273e-01 -7.1773744382e+00 -2.8607439779e-01 1.5625560221e+05 -1.5449554142e+03 -1.1726996577e+03 3.2579970139e+00 1.0728600713e+00 -3.8564704732e-02
126794 2457532.79194 980 0.0799 2.7403734314e+05 -1.0935138940e+03 1.7248573164e+03 2.1101597415e-01 -7.1902992662e+00 -1.4440484466e-01 1.5577233556e+05 -1.5439878646e+03 -1.1981753949e+03 3.2603574087e+00 1.1537051752e+00 -1.0513252437e-01
126795 2457532.81238 1095 0.0785 2.8306015888e+05 -1.1682162588e+03 1.6490466484e+03 3.5787633932e-01 -7.0282834701e+00 -7.2769185583e-01 1.5573315586e+05 -1.5423395701e+03 -1.1851784778e+03 3.2539677211e+00 1.0895547541e+00 -1.8308807526e-01
126796 2457532.83281 1313 0.0800 2.7926680687e+05 -1.1333755920e+03 1.7143320864e+03 2.8505317582e-01 -7.1879305624e+00 -3.2423211453e-01 1.5644891320e+05 -1.5475581909e+03 -1.1842162956e+03 3.2642836558e+00 1.1017288764e+00 -1.0626241963e-01
126797 2457532.85325 1279 0.0797 2.7976916436e+05 -1.1366215738e+03 1.7190187303e+03 2.9006759666e-01 -7.2075526525e+00 -3.3522322306e-01 1.5745898364e+05 -1.5549510235e+03 -1.1832766262e+03 3.2774412906e+00 1.0910575770e+00 -1.4142121979e-01
126798 2457532.87368 1055 0.0795 2.8116086715e+05 -1.1499982890e+03 1.6892106229e+03 3.1892067881e-01 -7.1286744075e+00 -4.9051767287e-01 1.5748582882e+05 -1.5555316865e+03 -1.1869727933e+03 3.2789683720e+00 1.0997970736e+00 -1.6540268969e-01
126799 2457532.89412 1220 0.0790 2.7989159568e+05 -1.1366733496e+03 1.7273223355e+03 2.8830098747e-01 -7.2436667704e+00 -3.6102299292e-01 1.5632825089e+05 -1.5464340652e+03 -1.1821143866e+03 3.2614801968e+00 1.0881993692e+00 -1.3419237694e-01
126800 2457532.91456 1116 0.0782 2.7697927951e+05 -1.1175941154e+03 1.7027925022e+03 2.5760759674e-01 -7.1525037014e+00 -3.6001814529e-01 1.5415138027e+05 -1.5342627666e+03 -1.2208118677e+03 3.2453796515e+00 1.2141169443e+00 -2.1998263133e-01
126801 2457532.93499 1286 0.0790 2.7955420055e+05 -1.1353654864e+03 1.7156885027e+03 2.8760864209e-01 -7.2099631995e+00 -4.0728469432e-01 1.5599314955e+05 -1.5442973763e+03 -1.1854964239e+03 3.2581600801e+00 1.1007058102e+00 -1.3405600429e-01
126802 2457532.95543 1295 0.0783 2.7925739376e+05 -1.1332742958e+03 1.7145525184e+03 2.8387813322e-01 -7.2068923646e+00 -4.1301185260e-01 1.5648376284e+05 -1.5503997120e+03 -1.2096239706e+03 3.2719587312e+00 1.1494065812e+00 -3.3345621331e-01
126803 2457532.97586 1050 0.0759 2.7832212055e+05 -1.1251377470e+03 1.7261769756e+03 2.6692420407e-01 -7.2429662651e+00 -3.7844775704e-01 1.5552930254e+05 -1.5484672351e+03 -1.2599514315e+03 3.2743345324e+00 1.2659702634e+00 -6.7594885059e-01
126804 2457532.99630 1306 0.0770 2.7909056430e+05 -1.1323399366e+03 1.7115751954e+03 2.8218128415e-01 -7.2061218814e+00 -4.6320018330e-01 1.5640668168e+05 -1.5509282995e+03 -1.2204735708e+03 3.2738428053e+00 1.1674428650e+00 -4.4185613949e-01
126805 2457533.01673 1273 0.0783 2.7766928616e+05 -1.1227992260e+03 1.7017901616e+03 2.6634863848e-01 -7.1697825562e+00 -4.6293519646e-01 1.5438639194e+05 -1.5359401408e+03 -1.2204592523e+03 3.2470491943e+00 1.1870576951e+00 -3.4562069011e-01
126807 2457533.05760 1307 0.0797 2.8045084481e+05 -1.1407630356e+03 1.7279676673e+03 2.9621617553e-01 -7.2374689379e+00 -3.1907724802e-01 1.5638237135e+05 -1.5471745577e+03 -1.1853447142e+03 3.2636107453e+00 1.1027000573e+00 -1.2185437919e-01
126808 2457533.07804 1279 0.0789 2.8064828145e+05 -1.1429823552e+03 1.7205768274e+03 3.0103616644e-01 -7.2236572981e+00 -3.8561497219e-01 1.5670139009e+05 -1.5506191110e+03 -1.1959331437e+03 3.2708285382e+00 1.1191177795e+00 -2.3350486854e-01
126809 2457533.09848 1284 0.0792 2.7925223639e+05 -1.1333457177e+03 1.7135344659e+03 2.8422987561e-01 -7.2027791269e+00 -4.1118907703e-01 1.5579536875e+05 -1.5429729278e+03 -1.1868831878e+03 3.2559201651e+00 1.1049040837e+00 -1.3867885773e-01
126810 2457533.11891 1277 0.0789 2.7927002944e+05 -1.1330584858e+03 1.7176018544e+03 2.8309295117e-01 -7.2144893992e+00 -3.9476907105e-01 1.5619310835e+05 -1.5467224352e+03 -1.1947392636e+03 3.2635648210e+00 1.1185814516e+00 -2.1424523386e-01
