# cadence BJD stars_used sigma X_0 X_x X_y X_xx X_xy X_yy Y_0 Y_x Y_y Y_xx Y_xy Y_yy
126723 2457531.34089 1014 0.0766 -3.4935850345e+05 1.6471323062e+03 -1.7342067323e+03 -1.2377617342e+00 7.1371379043e+00 -2.6625882491e-01 1.3069288376e+05 -1.3834556343e+03 -1.4522573403e+03 3.0089680754e+00 2.0796993861e+00 -1.7462767814e-01
126724 2457531.36132 1242 0.0776 -3.5201488805e+05 1.6678371784e+03 -1.7230949055e+03 -1.2775442563e+00 7.1051188043e+00 -2.2128967100e-01 1.3189853260e+05 -1.3935454325e+03 -1.4643721957e+03 3.0285345941e+00 2.0994626833e+00 -2.9916507717e-01
126725 2457531.38176 956 0.0777 -3.5140645803e+05 1.6620372568e+03 -1.7361441809e+03 -1.2647752506e+00 7.1462852893e+00 -2.5630718386e-01 1.3126907991e+05 -1.3883057550e+03 -1.4584228995e+03 3.0181826645e+00 2.0857348165e+00 -2.5808957857e-01
126726 2457531.40219 1040 0.0774 -3.5378636164e+05 1.6803356519e+03 -1.7288898633e+03 -1.2995308223e+00 7.1267474445e+00 -2.2004493166e-01 1.3452984272e+05 -1.4102820610e+03 -1.4377291978e+03 3.0547576395e+00 2.0070085961e+00 -2.6988073507e-01
126727 2457531.42263 1082 0.0763 -3.5274366058e+05 1.6730414426e+03 -1.7247500482e+03 -1.2870731377e+00 7.1063085623e+00 -2.4559946334e-01 1.3285624986e+05 -1.4008844705e+03 -1.4671700473e+03 3.0429295227e+00 2.1168558070e+00 -2.6389039925e-01
126728 2457531.44306 1148 0.0764 -3.5145407069e+05 1.6643314186e+03 -1.7167480066e+03 -1.2721177368e+00 7.0842485382e+00 -2.0837079954e-01 1.3260723110e+05 -1.3986015039e+03 -1.4627526619e+03 3.0377309150e+00 2.0972662313e+00 -2.8026757847e-01
126729 2457531.46350 1128 0.0768 -3.5144994604e+05 1.6632938101e+03 -1.7267572453e+03 -1.2686986681e+00 7.1141072364e+00 -2.4377287426e-01 1.3189248519e+05 -1.3934475083e+03 -1.4639444776e+03 3.0283635273e+00 2.1000188848e+00 -2.8859952664e-01
126730 2457531.48394 1013 0.0764 -3.5295020358e+05 1.6761779022e+03 -1.7086205261e+03 -1.2951809675e+00 7.0598261284e+00 -1.8056735393e-01 1.3073802015e+05 -1.3865381254e+03 -1.4799424131e+03 3.0189126410e+00 2.1655730572e+00 -2.5592434746e-01
126731 2457531.50437 1141 0.0765 -3.5260438139e+05 1.6716381298e+03 -1.7284846965e+03 -1.2834127706e+00 7.1276257092e+00 -2.0807010237e-01 1.3460245371e+05 -1.4131468542e+03 -1.4609407305e+03 3.0643891479e+00 2.0935963221e+00 -2.6540993120e-01
126732 2457531.52481 1175 0.0774 -3.5161164671e+05 1.6650664097e+03 -1.7209865895e+03 -1.2726090090e+00 7.1013755976e+00 -2.0101748822e-01 1.3301018629e+05 -1.4009540395e+03 -1.4565634156e+03 3.0410539287e+00 2.0769644696e+00 -2.6778178109e-01
126733 2457531.54524 809 0.0805 -3.4849616410e+05 1.6424569013e+03 -1.7172653393e+03 -1.2317067225e+00 7.0854514559e+00 -2.1233673011e-01 1.3502163128e+05 -1.4149288502e+03 -1.4480826664e+03 3.0648125495e+00 2.0372217582e+00 -3.1022299014e-01
126734 2457531.56568 1237 0.0767 -3.5208320778e+05 1.6680373525e+03 -1.7260557957e+03 -1.2774234894e+00 7.1146597799e+00 -2.2796696816e-01 1.3193786958e+05 -1.3928758126e+03 -1.4549422833e+03 3.0259725329e+00 2.0735383318e+00 -2.5487089466e-01
126735 2457531.58612 1192 0.0772 -3.5163195390e+05 1.6648509841e+03 -1.7245991709e+03 -1.2716089365e+00 7.1132858366e+00 -2.0807191035e-01 1.3325773305e+05 -1.4030096035e+03 -1.4588812995e+03 3.0452255883e+00 2.0846717173e+00 -2.7196225367e-01
126736 2457531.60655 1029 0.0762 -3.5221994532e+05 1.6678528203e+03 -1.7379181766e+03 -1.2754836926e+00 7.1464281145e+00 -2.8769515287e-01 1.3310918282e+05 -1.4018140950e+03 -1.4579670962e+03 3.0424404988e+00 2.0734300571e+00 -3.1100758139e-01
126737 2457531.62699 1164 0.0768 -3.5279693504e+05 1.6734044031e+03 -1.7249540261e+03 -1.2871083512e+00 7.1185919674e+00 -1.8810193975e-01 1.3374755179e+05 -1.4066397228e+03 -1.4590751142e+03 3.0521505727e+00 2.0893661427e+00 -2.5209290445e-01
126738 2457531.64742 857 0.0771 -3.5208457330e+05 1.6685315743e+03 -1.7211599002e+03 -1.2792896071e+00 7.0954141859e+00 -2.3362051457e-01 1.3291120917e+05 -1.4003875985e+03 -1.4584118076e+03 3.0398890429e+00 2.0753776777e+00 -3.0960471498e-01
126739 2457531.66786 1185 0.0767 -3.5009466348e+05 1.6529821161e+03 -1.7299272262e+03 -1.2490141798e+00 7.1275882717e+00 -2.3467229357e-01 1.3047972597e+05 -1.3823151891e+03 -1.4568345598e+03 3.0072899652e+00 2.0891227297e+00 -2.1203559779e-01
126740 2457531.68829 1033 0.0765 -3.5135668845e+05 1.6639645715e+03 -1.7132080924e+03 -1.2720865351e+00 7.0712634916e+00 -2.0788614850e-01 1.3199475340e+05 -1.3949408894e+03 -1.4713811573e+03 3.0324500253e+00 2.1268384388e+00 -2.9164658834e-01
126741 2457531.70873 1120 0.0762 -3.5131962453e+05 1.6626996235e+03 -1.7230768063e+03 -1.2681851896e+00 7.1024678073e+00 -2.3383062230e-01 1.3337335171e+05 -1.4041873657e+03 -1.4621866787e+03 3.0475434451e+00 2.0878424307e+00 -3.1683207540e-01
126742 2457531.72916 1051 0.0769 -3.5225191215e+05 1.6680553793e+03 -1.7382533573e+03 -1.2755063574e+00 7.1534264640e+00 -2.5899498448e-01 1.3231393747e+05 -1.3954094812e+03 -1.4525755390e+03 3.0302216168e+00 2.0652156659e+00 -2.5279360261e-01
126743 2457531.74960 1223 0.0763 -3.5234130897e+05 1.6694039482e+03 -1.7313823668e+03 -1.2790458699e+00 7.1324627664e+00 -2.3703629365e-01 1.3330466156e+05 -1.4028215727e+03 -1.4536076214e+03 3.0438939965e+00 2.0652533415e+00 -2.7165462175e-01
126744 2457531.77004 1115 0.0773 -3.5220885400e+05 1.6691974468e+03 -1.7237380893e+03 -1.2799617627e+00 7.1067483587e+00 -2.2466008751e-01 1.3281691460e+05 -1.3997627281e+03 -1.4589567946e+03 3.0392675778e+00 2.0854032410e+00 -2.6949429638e-01
126745 2457531.79047 1172 0.0773 -3.5009132648e+05 1.6522780478e+03 -1.7366868174e+03 -1.2465885277e+00 7.1500204939e+00 -2.4704750668e-01 1.3056976511e+05 -1.3831011560e+03 -1.4580669072e+03 3.0087732330e+00 2.0898559873e+00 -2.3107488026e-01
126746 2457531.81091 1030 0.0758 -3.5371637554e+05 1.6788758352e+03 -1.7381743191e+03 -1.2958874197e+00 7.1453375628e+00 -2.9754364238e-01 1.3511413558e+05 -1.4163639619e+03 -1.4555569804e+03 3.0688978365e+00 2.0658720107e+00 -3.0443805676e-01
126747 2457531.83134 1222 0.0769 -3.5181334469e+05 1.6655871129e+03 -1.7305769977e+03 -1.2722400310e+00 7.1277190526e+00 -2.4575972282e-01 1.3349366682e+05 -1.4042451658e+03 -1.4539520178e+03 3.0467391774e+00 2.0698260437e+00 -2.5519367715e-01
126748 2457531.85178 1144 0.0763 -3.5122546107e+05 1.6613566002e+03 -1.7294593661e+03 -1.2644951357e+00 7.1263830115e+00 -2.3175744511e-01 1.3300028164e+05 -1.4019972242e+03 -1.4678965328e+03 3.0447193404e+00 2.1124165172e+00 -2.9954528344e-01
126749 2457531.87221 1191 0.0782 -3.5079107413e+05 1.6578614467e+03 -1.7323413395e+03 -1.2572094537e+00 7.1430435573e+00 -2.0180462481e-01 1.3381214469e+05 -1.4072883195e+03 -1.4608936308e+03 3.0537323953e+00 2.0974153402e+00 -2.4548291617e-01
126750 2457531.89265 1017 0.0763 -3.5093932131e+05 1.6597554242e+03 -1.7244018556e+03 -1.2617290378e+00 7.1227158893e+00 -1.5716619562e-01 1.3257558388e+05 -1.3977067014e+03 -1.4563336312e+03 3.0354431373e+00 2.0852359040e+00 -2.2199303151e-01
126751 2457531.91308 1094 0.0801 -3.5166215329e+05 1.6654904049e+03 -1.7203416147e+03 -1.2729175322e+00 7.1103755483e+00 -1.4387136555e-01 1.3342923407e+05 -1.4051499907e+03 -1.4677515283e+03 3.0511806273e+00 2.1252447569e+00 -2.3273335907e-01
126752 2457531.93352 1115 0.0806 -3.5027541552e+05 1.6541456060e+03 -1.7314857501e+03 -1.2510410021e+00 7.1295254350e+00 -2.5319781962e-01 1.3333831562e+05 -1.4040217642e+03 -1.4632451510e+03 3.0480236371e+00 2.1039670706e+00 -2.5604155634e-01
126753 2457531.95396 1092 0.0798 -3.4942013238e+05 1.6487407830e+03 -1.7225046539e+03 -1.2421939387e+00 7.1072657843e+00 -1.9928221345e-01 1.3366791493e+05 -1.4060350294e+03 -1.4590301418e+03 3.0515203728e+00 2.0994786716e+00 -2.0095822591e-01
126754 2457531.97439 869 0.0799 -3.5152422008e+05 1.6625868223e+03 -1.7390321432e+03 -1.2646149706e+00 7.1686624673e+00 -1.9731335019e-01 1.3530830669e+05 -1.4197013790e+03 -1.4746016720e+03 3.0793539674e+00 2.1517488816e+00 -2.2689955571e-01
126755 2457531.99482 454 0.0791 -3.5626150709e+05 1.6998482368e+03 -1.7162778323e+03 -1.3368234880e+00 7.1003633664e+00 -1.1893268317e-01 1.4073655879e+05 -1.4586298335e+03 -1.4633960908e+03 3.1486563382e+00 2.1018248316e+00 -2.6945563326e-01
126756 2457532.01526 313 0.0831 -3.6025930508e+05 1.7282151551e+03 -1.7277547951e+03 -1.3871717541e+00 7.1404635203e+00 -1.3052601137e-01 1.3668378378e+05 -1.4314188094e+03 -1.4900169919e+03 3.1031596839e+00 2.1946251803e+00 -2.9666596507e-01
126757 2457532.03570 33 0.3518 -3.1690930761e+05 1.4397054666e+03 -1.4189415046e+03 -8.9599820296e-01 6.3371636577e+00 1.5483911388e+00 2.5295683669e+05 -2.2752737140e+03 -1.3578466874e+03 4.6359828992e+00 1.7495731567e+00 -8.8539431481e-02
126758 2457532.05613 1127 0.0828 -3.4515592966e+05 1.6170843966e+03 -1.7249903576e+03 -1.1844613670e+00 7.0958751154e+00 -3.0394727969e-01 1.2947715172e+05 -1.3772526752e+03 -1.4793222950e+03 3.0018143450e+00 2.1632329367e+00 -2.5618809349e-01
126759 2457532.07657 1236 0.0808 -3.4846805247e+05 1.6420277625e+03 -1.7198526271e+03 -1.2308989890e+00 7.0869494866e+00 -2.5422932373e-01 1.3100891782e+05 -1.3872001158e+03 -1.4657101363e+03 3.0175143090e+00 2.1100343871e+00 -2.7095227719e-01
126760 2457532.09700 1000 0.0802 -3.5104415656e+05 1.6606729067e+03 -1.7234252300e+03 -1.2644090057e+00 7.1044186128e+00 -2.3277223224e-01 1.3102982644e+05 -1.3858082807e+03 -1.4502650435e+03 3.0129694495e+00 2.0705329532e+00 -1.8361384519e-01
126761 2457532.11744 1232 0.0806 -3.4889755195e+05 1.6452337637e+03 -1.7194741885e+03 -1.2367772741e+00 7.0876125528e+00 -2.4399756606e-01 1.3061689188e+05 -1.3839006056e+03 -1.4616474532e+03 3.0108584482e+00 2.0986544520e+00 -2.5298147892e-01
126762 2457532.13786 788 0.0795 -3.4482964766e+05 1.6147297019e+03 -1.7244095580e+03 -1.1808335123e+00 7.0814156782e+00 -3.6534154918e-01 1.3001945322e+05 -1.3813706508e+03 -1.4804258399e+03 3.0097214784e+00 2.1692467959e+00 -2.4635937453e-01
126763 2457532.15831 917 0.0791 -3.5035052890e+05 1.6557223611e+03 -1.7218432985e+03 -1.2557427501e+00 7.0954537250e+00 -2.4833497101e-01 1.2948666713e+05 -1.3770658052e+03 -1.4767795434e+03 3.0012261952e+00 2.1584156556e+00 -2.3363149031e-01
126764 2457532.17875 1058 0.0810 -3.4762954485e+05 1.6386355453e+03 -1.6920575531e+03 -1.2288974925e+00 7.0022680432e+00 -1.6549705909e-01 1.3060348878e+05 -1.3849216938e+03 -1.4728866128e+03 3.0141365564e+00 2.1267396212e+00 -3.1962931722e-01
126765 2457532.19918 1231 0.0798 -3.4855866423e+05 1.6427974500e+03 -1.7188396526e+03 -1.2322208355e+00 7.0888763199e+00 -2.2596953071e-01 1.3071200574e+05 -1.3849475859e+03 -1.4651746364e+03 3.0133713300e+00 2.1105668401e+00 -2.5846386229e-01
126766 2457532.21962 1076 0.0816 -3.4773721885e+05 1.6358760646e+03 -1.7274367746e+03 -1.2181234394e+00 7.1154965940e+00 -2.5122254669e-01 1.3229133881e+05 -1.3978609659e+03 -1.4778444426e+03 3.0394627971e+00 2.1562585567e+00 -2.6360792236e-01
126767 2457532.24005 1121 0.0808 -3.4964269213e+05 1.6512978825e+03 -1.7138114933e+03 -1.2481807883e+00 7.0831917810e+00 -1.6189683123e-01 1.3476477043e+05 -1.4135511120e+03 -1.4521929242e+03 3.0636471672e+00 2.0608892659e+00 -2.6738202959e-01
126768 2457532.26049 900 0.0798 -3.4885959136e+05 1.6435594785e+03 -1.7333306072e+03 -1.2314768392e+00 7.1315971462e+00 -2.7929712945e-01 1.2939632380e+05 -1.3753271868e+03 -1.4661320033e+03 2.9954870180e+00 2.1081320601e+00 -2.8817942591e-01
126769 2457532.28092 448 0.0823 -3.4730789839e+05 1.6362379843e+03 -1.6922742477e+03 -1.2245076993e+00 7.0015773629e+00 -1.7257420918e-01 1.2868253950e+05 -1.3715673255e+03 -1.4811227045e+03 2.9910708546e+00 2.1582106749e+00 -3.1441935406e-01
126770 2457532.30136 1146 0.0807 -3.4613598390e+05 1.6258261875e+03 -1.7098371423e+03 -1.2022277126e+00 7.0627475449e+00 -1.9067067292e-01 1.2978182526e+05 -1.3787491525e+03 -1.4718595700e+03 3.0031222613e+00 2.1343927786e+00 -2.6264213182e-01
126771 2457532.32179 1045 0.0781 -3.4850089190e+05 1.6429298739e+03 -1.7131672991e+03 -1.2325818421e+00 7.0861898550e+00 -1.3489667263e-01 1.3002367855e+05 -1.3797196876e+03 -1.4637507382e+03 3.0035487625e+00 2.1072284544e+00 -2.4890099529e-01
126772 2457532.34223 1207 0.0793 -3.4686490458e+05 1.6310756586e+03 -1.7111465228e+03 -1.2119857954e+00 7.0613649915e+00 -2.2154112883e-01 1.2931774859e+05 -1.3752372760e+03 -1.4709900740e+03 2.9965711398e+00 2.1329609786e+00 -2.5375287046e-01
126773 2457532.36267 1101 0.0775 -3.4778898599e+05 1.6384517504e+03 -1.7054850060e+03 -1.2261942730e+00 7.0490247898e+00 -1.7870572628e-01 1.3035898795e+05 -1.3822129276e+03 -1.4640614702e+03 3.0076873225e+00 2.0984810179e+00 -2.9824544342e-01
126774 2457532.38310 900 0.0772 -3.4873797511e+05 1.6436486124e+03 -1.7233281275e+03 -1.2323427036e+00 7.1170183556e+00 -1.6780859678e-01 1.3020538222e+05 -1.3802328598e+03 -1.4556520520e+03 3.0030500540e+00 2.0789888740e+00 -2.4062699311e-01
126775 2457532.40354 1066 0.0773 -3.4629048726e+05 1.6270999878e+03 -1.7083804448e+03 -1.2050783790e+00 7.0523684928e+00 -2.1523825669e-01 1.2982861060e+05 -1.3786287350e+03 -1.4673903815e+03 3.0016854290e+00 2.1107875575e+00 -2.9822235073e-01
126776 2457532.42397 1116 0.0782 -3.4643076596e+05 1.6282670794e+03 -1.7070865226e+03 -1.2072563837e+00 7.0519494340e+00 -1.9350608320e-01 1.2943054042e+05 -1.3751276147e+03 -1.4617469425e+03 2.9945395188e+00 2.0970540448e+00 -2.6262025536e-01
126777 2457532.44441 886 0.0762 -3.4578300156e+05 1.6229443954e+03 -1.7124482740e+03 -1.1966904839e+00 7.0666740516e+00 -2.1861757409e-01 1.2694518096e+05 -1.3573218914e+03 -1.4671358018e+03 2.9625918203e+00 2.1152298190e+00 -2.7115928820e-01
126778 2457532.46484 1058 0.0781 -3.4645842768e+05 1.6289048772e+03 -1.7027408780e+03 -1.2088276261e+00 7.0440026087e+00 -1.5315986005e-01 1.3081836157e+05 -1.3857170482e+03 -1.4652951954e+03 3.0142558176e+00 2.1008936305e+00 -3.0895303906e-01
126779 2457532.48528 888 0.0802 -3.4740924246e+05 1.6340566898e+03 -1.7211930497e+03 -1.2160753189e+00 7.0885809606e+00 -2.6985268325e-01 1.2906593488e+05 -1.3727995367e+03 -1.4654885862e+03 2.9904560870e+00 2.1017260767e+00 -3.0822668441e-01
126780 2457532.50570 919 0.0811 -3.4897257024e+05 1.6460930085e+03 -1.7161356528e+03 -1.2374999935e+00 7.1038807073e+00 -1.0052382259e-01 1.3352460213e+05 -1.4023820627e+03 -1.4324155528e+03 3.0397325889e+00 1.9961409542e+00 -2.2634712802e-01
126781 2457532.52615 517 0.0805 -3.4847180641e+05 1.6425513515e+03 -1.7146565881e+03 -1.2319533803e+00 7.0843672239e+00 -1.7069319820e-01 1.3196566713e+05 -1.3934385963e+03 -1.4579657882e+03 3.0269415418e+00 2.0701747873e+00 -3.2718499279e-01
126782 2457532.54659 1244 0.0779 -3.4787492805e+05 1.6388529474e+03 -1.7077156812e+03 -1.2266248036e+00 7.0549318805e+00 -1.8977534550e-01 1.2965556623e+05 -1.3772392982e+03 -1.4663596609e+03 2.9989482196e+00 2.1076876133e+00 -2.9454136047e-01
126783 2457532.56702 1243 0.0782 -3.4805277107e+05 1.6402290248e+03 -1.7070807560e+03 -1.2292467521e+00 7.0532759084e+00 -1.8632163089e-01 1.3013991585e+05 -1.3805321465e+03 -1.4635921510e+03 3.0045977681e+00 2.0993548996e+00 -2.8513480071e-01
126784 2457532.58746 959 0.0798 -3.4715556724e+05 1.6350724916e+03 -1.6926037012e+03 -1.2223910263e+00 7.0007082228e+00 -1.8222631317e-01 1.2820751482e+05 -1.3669459653e+03 -1.4702437333e+03 2.9809290953e+00 2.1269715679e+00 -2.6966659665e-01
126785 2457532.60789 1029 0.0770 -3.4871921669e+05 1.6448560600e+03 -1.7098933291e+03 -1.2370540938e+00 7.0675100518e+00 -1.6692945136e-01 1.2877695334e+05 -1.3718312230e+03 -1.4772296156e+03 2.9907063547e+00 2.1427995775e+00 -3.1958263185e-01
126786 2457532.62833 1080 0.0774 -3.4878113067e+05 1.6451330084e+03 -1.7117572849e+03 -1.2380442562e+00 7.0582374968e+00 -2.4729253662e-01 1.2902869203e+05 -1.3742443317e+03 -1.4827826865e+03 2.9958221802e+00 2.1561057860e+00 -3.5534046012e-01
126787 2457532.64876 1112 0.0764 -3.4887455887e+05 1.6468851789e+03 -1.7010919030e+03 -1.2421242085e+00 7.0410534480e+00 -1.3689085245e-01 1.2993193121e+05 -1.3803103541e+03 -1.4768411507e+03 3.0063215380e+00 2.1424247687e+00 -3.1433718796e-01
126788 2457532.66920 915 0.0762 -3.5055041480e+05 1.6579511861e+03 -1.7140167317e+03 -1.2610198196e+00 7.0712631195e+00 -2.2362424737e-01 1.2904716596e+05 -1.3745762542e+03 -1.4848275668e+03 2.9965764378e+00 2.1592799894e+00 -3.7714633444e-01
126789 2457532.68963 995 0.0772 -3.4976888484e+05 1.6525985847e+03 -1.7098429566e+03 -1.2518443538e+00 7.0571623863e+00 -2.1717659440e-01 1.3250401979e+05 -1.3981445003e+03 -1.4655535615e+03 3.0366553677e+00 2.0917954035e+00 -3.5887964544e-01
126790 2457532.71007 1082 0.0762 -3.5106941962e+05 1.6611708386e+03 -1.7200139729e+03 -1.2657141438e+00 7.0957476875e+00 -2.1197348292e-01 1.3485612791e+05 -1.4131926629e+03 -1.4425047993e+03 3.0610372977e+00 2.0243072737e+00 -2.7133421579e-01
126791 2457532.73051 1093 0.0785 -3.4973113337e+05 1.6520840047e+03 -1.7122257455e+03 -1.2502071243e+00 7.0709993257e+00 -1.9193033328e-01 1.3133741592e+05 -1.3882826557e+03 -1.4530419025e+03 3.0168480264e+00 2.0595365733e+00 -2.8960716664e-01
126792 2457532.75094 996 0.0796 -3.5201079805e+05 1.6694001983e+03 -1.7073558316e+03 -1.2829393697e+00 7.0555016996e+00 -1.7961519671e-01 1.3337319227e+05 -1.4033134528e+03 -1.4532208029e+03 3.0438868450e+00 2.0461138844e+00 -3.5988229118e-01
126793 2457532.77138 1219 0.0788 -3.5158245049e+05 1.6655437340e+03 -1.7141385982e+03 -1.2744443530e+00 7.0824876845e+00 -1.6972518053e-01 1.3228539573e+05 -1.3962670924e+03 -1.4629874550e+03 3.0336372257e+00 2.1008952985e+00 -2.6644528702e-01
126794 2457532.79181 1052 0.0788 -3.5310946311e+05 1.6758729439e+03 -1.7235683699e+03 -1.2923357932e+00 7.1059770100e+00 -2.2589088828e-01 1.3492608727e+05 -1.4150361656e+03 -1.4558076135e+03 3.0667363134e+00 2.0703530762e+00 -2.8664210860e-01
126795 2457532.81225 983 0.0791 -3.5148476566e+05 1.6641682320e+03 -1.7207213207e+03 -1.2713678535e+00 7.0934704300e+00 -2.3583513428e-01 1.3258021880e+05 -1.3985048997e+03 -1.4636936064e+03 3.0373650054e+00 2.0932186114e+00 -3.1772252063e-01
126796 2457532.83268 1233 0.0794 -3.5199978646e+05 1.6677995988e+03 -1.7223615386e+03 -1.2775032945e+00 7.1045562724e+00 -2.1066631911e-01 1.3213406673e+05 -1.3950040266e+03 -1.4616267183e+03 3.0306835034e+00 2.0887955617e+00 -3.0186753555e-01
126797 2457532.85312 1176 0.0795 -3.5226925985e+05 1.6694651799e+03 -1.7255498781e+03 -1.2801186094e+00 7.1135757911e+00 -2.2426257039e-01 1.3293060218e+05 -1.3999837552e+03 -1.4527392698e+03 3.0383377478e+00 2.0584748268e+00 -2.8960154581e-01
126798 2457532.87355 961 0.0787 -3.5228324416e+05 1.6691403658e+03 -1.7298400611e+03 -1.2789451181e+00 7.1250986259e+00 -2.4576749789e-01 1.3106128976e+05 -1.3873938171e+03 -1.4647354629e+03 3.0172903566e+00 2.1018925426e+00 -2.9375318262e-01
126799 2457532.89399 965 0.0776 -3.5130127970e+05 1.6637369266e+03 -1.7114897530e+03 -1.2721536272e+00 7.0618543303e+00 -2.2338110560e-01 1.3189831656e+05 -1.3943407040e+03 -1.4724107368e+03 3.0306620856e+00 2.1130015086e+00 -3.7935355995e-01
126800 2457532.91443 1044 0.0787 -3.5115170215e+05 1.6614650509e+03 -1.7230734357e+03 -1.2656674099e+00 7.1073529405e+00 -2.0976470320e-01 1.3287788861e+05 -1.3992612884e+03 -1.4494378889e+03 3.0368938388e+00 2.0563713581e+00 -2.3922891305e-01
126801 2457532.93486 1225 0.0771 -3.5180416915e+05 1.6659799400e+03 -1.7260143992e+03 -1.2736088910e+00 7.1149521438e+00 -2.2570648297e-01 1.3344225471e+05 -1.4034642401e+03 -1.4498903596e+03 3.0444092807e+00 2.0518758530e+00 -2.6997630220e-01
126802 2457532.95530 853 0.0783 -3.5210484939e+05 1.6674929410e+03 -1.7329808793e+03 -1.2759292885e+00 7.1241659458e+00 -3.0744062053e-01 1.3074533687e+05 -1.3863129422e+03 -1.4774605444e+03 3.0169390677e+00 2.1355738649e+00 -3.5998180957e-01
126803 2457532.97573 1124 0.0789 -3.5221062028e+05 1.6679717831e+03 -1.7360231560e+03 -1.2756370993e+00 7.1476706747e+00 -2.4651321930e-01 1.3251538450e+05 -1.3968000448e+03 -1.4517435274e+03 3.0327575417e+00 2.0650532863e+00 -2.3844946844e-01
126804 2457532.99616 1148 0.0781 -3.5119403679e+05 1.6610254323e+03 -1.7304448467e+03 -1.2635285185e+00 7.1334543502e+00 -2.1464507784e-01 1.3342014831e+05 -1.4038070935e+03 -1.4550786118e+03 3.0459685772e+00 2.0709026317e+00 -2.7046009286e-01
126805 2457533.01660 1239 0.0792 -3.5107982081e+05 1.6599466639e+03 -1.7328060866e+03 -1.2610407058e+00 7.1434063650e+00 -2.0846505167e-01 1.3353765730e+05 -1.4043556505e+03 -1.4518898304e+03 3.0469165049e+00 2.0695526144e+00 -2.1866689860e-01
126807 2457533.05747 1238 0.0779 -3.5189964991e+05 1.6671932596e+03 -1.7210110731e+03 -1.2767047056e+00 7.0980828508e+00 -2.1797297323e-01 1.3312813690e+05 -1.4013519716e+03 -1.4518665249e+03 3.0408643499e+00 2.0586095100e+00 -2.7279791448e-01
126808 2457533.07791 962 0.0779 -3.5362008839e+05 1.6802038295e+03 -1.7177928266e+03 -1.3011820329e+00 7.0883586476e+00 -2.0702902655e-01 1.3215330725e+05 -1.3963110388e+03 -1.4732761439e+03 3.0351747915e+00 2.1304695872e+00 -3.0802110222e-01
