# cadence BJD stars_used sigma X_0 X_x X_y X_xx X_xy X_yy Y_0 Y_x Y_y Y_xx Y_xy Y_yy
132851 2457656.56090 51 0.1923 2.0945082984e+05 -1.9558142851e+03 -1.3688906481e+03 4.0814853899e+00 1.7630555073e+00 -2.8515220745e-01 -2.7253764225e+05 1.1238565313e+03 -1.5188723986e+03 -3.0247594219e-01 6.4215007372e+00 3.6264280229e-03
132852 2457656.58133 52 0.1956 2.0307027689e+05 -1.9064215747e+03 -1.3535494974e+03 3.9855871637e+00 1.6971068989e+00 -3.2914445296e-01 -2.7374861975e+05 1.1343813647e+03 -1.5037885633e+03 -3.2504654665e-01 6.3622130891e+00 -1.0460544289e-02
132853 2457656.60176 52 0.1983 2.0144498764e+05 -1.8954776077e+03 -1.3670310109e+03 3.9667737793e+00 1.7342706309e+00 -4.0031913187e-01 -2.7189427795e+05 1.1209895568e+03 -1.4980782993e+03 -3.0106262619e-01 6.3374289638e+00 -2.8381754660e-02
132854 2457656.62219 52 0.2018 1.9815325417e+05 -1.8711578030e+03 -1.3713869992e+03 3.9215118943e+00 1.7430717795e+00 -4.4047695119e-01 -2.6998086392e+05 1.1073705207e+03 -1.4900505719e+03 -2.7708224700e-01 6.3034323701e+00 -4.9032964423e-02
132855 2457656.64262 50 0.2026 1.9642336825e+05 -1.8584307021e+03 -1.3743364061e+03 3.8984574809e+00 1.7613726828e+00 -4.0250436993e-01 -2.6855974933e+05 1.0965582486e+03 -1.4915011657e+03 -2.5641255432e-01 6.3111772150e+00 -3.6774836292e-02
132856 2457656.66306 52 0.1965 1.8955457062e+05 -1.8078872564e+03 -1.3854626902e+03 3.8052245497e+00 1.7969498626e+00 -4.3526910265e-01 -2.6687321957e+05 1.0841506325e+03 -1.4887575046e+03 -2.3354368653e-01 6.3021129886e+00 -3.0242953193e-02
132857 2457656.68349 47 0.1081 1.6020048268e+05 -1.5900693195e+03 -1.4134159434e+03 3.4000309069e+00 1.8766791516e+00 -5.6989492542e-01 -3.0960977310e+05 1.3934035194e+03 -1.6133799953e+03 -7.9423348464e-01 6.7266973000e+00 -2.6163731183e-01
132858 2457656.70392 46 0.1013 1.5392875538e+05 -1.5427818454e+03 -1.4115677438e+03 3.3109279565e+00 1.8702918658e+00 -5.6730027858e-01 -3.0945388210e+05 1.3941870933e+03 -1.5924446447e+03 -7.9922335709e-01 6.6513540675e+00 -2.4391987607e-01
132859 2457656.72435 41 0.1027 1.4939400270e+05 -1.5097309787e+03 -1.4225543450e+03 3.2513019619e+00 1.9228747976e+00 -5.0777329771e-01 -3.0807027336e+05 1.3805740357e+03 -1.6269789952e+03 -7.6632581001e-01 6.8084984616e+00 -9.7697116648e-02
132861 2457656.76522 51 0.1830 1.9954475903e+05 -1.8813392525e+03 -1.3682122967e+03 3.9422084483e+00 1.7753202351e+00 -2.0735232642e-01 -2.8973614694e+05 1.2548762672e+03 -1.4991367448e+03 -5.5193023496e-01 6.3480971039e+00 8.4402175318e-03
132862 2457656.78565 51 0.1833 2.0343455727e+05 -1.9097219190e+03 -1.3593603738e+03 3.9939578531e+00 1.7425025991e+00 -2.0491261019e-01 -2.8702293410e+05 1.2340467361e+03 -1.5039717539e+03 -5.1118030104e-01 6.3830693285e+00 9.7727505488e-02
132863 2457656.80608 45 0.0790 1.7171763417e+05 -1.6707880386e+03 -1.3512390555e+03 3.5434174530e+00 1.7001932534e+00 -2.6777376269e-01 -3.2217417486e+05 1.4938863851e+03 -1.5481223960e+03 -9.9197691532e-01 6.5331528894e+00 1.3610143787e-02
132864 2457656.82651 46 0.0951 1.7329316713e+05 -1.6886674899e+03 -1.4154001116e+03 3.5867292805e+00 1.9070995576e+00 -4.4732964330e-01 -3.2148226226e+05 1.4834130363e+03 -1.6042309300e+03 -9.6335795138e-01 6.7236307472e+00 -9.3625438349e-02
132865 2457656.84695 52 0.1913 2.0734508963e+05 -1.9375760118e+03 -1.3430823193e+03 4.0428725316e+00 1.6700260357e+00 -2.6444231738e-01 -2.7691205741e+05 1.1554196657e+03 -1.5327115937e+03 -3.5849981758e-01 6.4908712551e+00 9.6437109393e-02
132866 2457656.86739 51 0.1947 2.0767593701e+05 -1.9402978515e+03 -1.3455855611e+03 4.0481895749e+00 1.6743495030e+00 -2.9137308637e-01 -2.7450289108e+05 1.1371263184e+03 -1.5348446369e+03 -3.2368590651e-01 6.5008160803e+00 1.0661323497e-01
132867 2457656.88781 52 0.1978 2.0684761522e+05 -1.9350427858e+03 -1.3559315622e+03 4.0397590674e+00 1.7052014282e+00 -3.3368985051e-01 -2.7426048341e+05 1.1369158118e+03 -1.5175825688e+03 -3.2770800488e-01 6.4063496191e+00 -5.0956942917e-02
132868 2457656.90824 47 0.1099 1.7152368271e+05 -1.6781135238e+03 -1.4447447342e+03 3.5709968231e+00 1.9948233476e+00 -5.6691355385e-01 -3.1731816833e+05 1.4442936766e+03 -1.6879413005e+03 -8.7778513738e-01 6.9822754370e+00 -3.9115585636e-01
132869 2457656.92868 51 0.2148 2.0360297455e+05 -1.9123740871e+03 -1.3741087066e+03 3.9990272502e+00 1.7446049114e+00 -4.8646772931e-01 -2.6871810616e+05 1.0968263305e+03 -1.5010819736e+03 -2.5605057520e-01 6.3288093388e+00 -1.3404088730e-01
132870 2457656.94911 52 0.2118 1.9871054724e+05 -1.8762654156e+03 -1.3810466196e+03 3.9324176257e+00 1.7704974515e+00 -4.8751199732e-01 -2.6899063136e+05 1.0996568524e+03 -1.4929075519e+03 -2.6240209091e-01 6.3073000509e+00 -8.5530781401e-02
132871 2457656.96954 51 0.2032 2.0021144347e+05 -1.8910608469e+03 -1.4183028961e+03 3.9669956431e+00 1.9142465565e+00 -4.6725192581e-01 -2.6277998285e+05 1.0504844864e+03 -1.5195269585e+03 -1.6497521303e-01 6.4147986577e+00 -4.5506057916e-02
132873 2457657.01040 52 0.1973 2.0769371940e+05 -1.9399561234e+03 -1.3403771438e+03 4.0469360532e+00 1.6607400983e+00 -2.5997529117e-01 -2.7881849662e+05 1.1716394617e+03 -1.5123739701e+03 -3.9357141152e-01 6.3922388931e+00 -2.1865601052e-02
132874 2457657.03084 52 0.1996 2.0850763929e+05 -1.9458971794e+03 -1.3385513765e+03 4.0576350912e+00 1.6510540019e+00 -2.7490828453e-01 -2.7796712828e+05 1.1646218356e+03 -1.5189225685e+03 -3.7978948005e-01 6.4048086960e+00 -8.5825594073e-02
132875 2457657.05127 52 0.1971 2.0879302841e+05 -1.9491253476e+03 -1.3501455953e+03 4.0654695299e+00 1.6890040337e+00 -3.0444269128e-01 -2.7495058475e+05 1.1415085422e+03 -1.5238314813e+03 -3.3522606847e-01 6.4297539888e+00 -5.1254256822e-02
132876 2457657.07170 52 0.2022 2.0725479907e+05 -1.9386799582e+03 -1.3619867457e+03 4.0472987414e+00 1.7199625704e+00 -3.7586530353e-01 -2.7357591169e+05 1.1317985119e+03 -1.5172549650e+03 -3.1842721152e-01 6.3991180359e+00 -8.2871313526e-02
132877 2457657.09213 51 0.2170 2.0495426545e+05 -1.9222199528e+03 -1.3708182671e+03 4.0170732483e+00 1.7349640612e+00 -4.7210345307e-01 -2.7088031088e+05 1.1131421780e+03 -1.5003968383e+03 -2.8661872473e-01 6.3306756116e+00 -1.1065316871e-01
132878 2457657.11257 52 0.2141 2.0010724004e+05 -1.8868936874e+03 -1.3824331202e+03 3.9525468943e+00 1.7738814578e+00 -4.9711949089e-01 -2.6904113335e+05 1.0998555852e+03 -1.4948138257e+03 -2.6246388116e-01 6.3138649282e+00 -8.8702915739e-02
132879 2457657.13300 51 0.2070 1.9478881475e+05 -1.8476230236e+03 -1.3897722128e+03 3.8803185987e+00 1.8065621899e+00 -4.7002968249e-01 -2.6819055487e+05 1.0938820948e+03 -1.4905806438e+03 -2.5154788818e-01 6.3081014321e+00 -3.5124873447e-02
132880 2457657.15343 52 0.2218 1.8953777407e+05 -1.8096587364e+03 -1.4056866166e+03 3.8119141600e+00 1.8686193165e+00 -4.5811292217e-01 -2.6104887424e+05 1.0372096796e+03 -1.5228554390e+03 -1.3942749189e-01 6.4295842814e+00 -3.3615007984e-02
132881 2457657.17386 50 0.1812 1.7971012667e+05 -1.7342027083e+03 -1.3882014070e+03 3.6669057536e+00 1.7977716951e+00 -4.8592247021e-01 -2.6134996948e+05 1.0423675042e+03 -1.4917495132e+03 -1.5552427200e-01 6.2921411257e+00 -1.4289707761e-01
132882 2457657.19429 46 0.1167 1.5005405550e+05 -1.5136706624e+03 -1.4114478884e+03 3.2563005947e+00 1.8708284480e+00 -5.6258235744e-01 -3.0810753982e+05 1.3831806992e+03 -1.6019225993e+03 -7.7705120765e-01 6.6832923881e+00 -2.6313039608e-01
132883 2457657.21473 31 0.0533 1.2076046901e+05 -1.2949459877e+03 -1.4258023761e+03 2.8498784277e+00 1.9636721051e+00 -3.5740007183e-01 -3.2395307607e+05 1.4969488310e+03 -1.6582698585e+03 -9.7814124166e-01 6.9516273800e+00 3.6449675073e-02
132885 2457657.25559 44 0.0871 1.5647909645e+05 -1.5554257442e+03 -1.3418528719e+03 3.3251265838e+00 1.6655293822e+00 -2.6561937854e-01 -3.0241182892e+05 1.3492803253e+03 -1.5081421364e+03 -7.2699820437e-01 6.3968280533e+00 8.9025133648e-02
132886 2457657.27602 43 0.0760 1.5672677182e+05 -1.5598349927e+03 -1.3690932675e+03 3.3377753355e+00 1.7589345671e+00 -3.1297314167e-01 -3.0796873360e+05 1.3902617618e+03 -1.5162611435e+03 -8.0332734998e-01 6.4102191016e+00 -2.7294079991e-03
132887 2457657.29646 45 0.0869 1.5416250984e+05 -1.5436131691e+03 -1.4007709639e+03 3.3129114505e+00 1.8755667215e+00 -3.2540612019e-01 -3.3742358549e+05 1.6017589311e+03 -1.6192200332e+03 -1.1827218725e+00 6.7853467912e+00 -6.4104644299e-02
132888 2457657.31689 44 0.0678 1.4549223417e+05 -1.4760698357e+03 -1.3753533580e+03 3.1826724349e+00 1.8040310426e+00 -1.9944551799e-01 -3.2476637228e+05 1.5126119956e+03 -1.5560256870e+03 -1.0259233348e+00 6.5590621175e+00 -5.7435584822e-03
132889 2457657.33732 47 0.0977 1.7028086473e+05 -1.6615370028e+03 -1.3671346099e+03 3.5291150444e+00 1.7635072754e+00 -2.4942609817e-01 -3.2606297995e+05 1.5220845796e+03 -1.5587996070e+03 -1.0430926877e+00 6.5719816424e+00 7.5041822751e-03
132890 2457657.35775 47 0.0924 1.7309562801e+05 -1.6813409380e+03 -1.3529608247e+03 3.5638945582e+00 1.7125240255e+00 -2.3729374234e-01 -3.2515557871e+05 1.5149974322e+03 -1.5616482831e+03 -1.0291283351e+00 6.5858162394e+00 2.4268810109e-02
132891 2457657.37818 47 0.0893 1.7580521354e+05 -1.7000754140e+03 -1.3357775895e+03 3.5961230217e+00 1.6498712850e+00 -2.2702382567e-01 -3.2345960874e+05 1.5024953964e+03 -1.5591237476e+03 -1.0059305528e+00 6.5798628962e+00 4.2976503089e-02
132892 2457657.39862 44 0.0686 1.7699988727e+05 -1.7121574472e+03 -1.3689214553e+03 3.6241965334e+00 1.7647639432e+00 -2.7779957845e-01 -3.2484589300e+05 1.5087357238e+03 -1.6036136775e+03 -1.0094243129e+00 6.7552229871e+00 8.6874023855e-02
132893 2457657.41905 45 0.0746 1.7804063870e+05 -1.7204976287e+03 -1.3744507775e+03 3.6405432297e+00 1.7793019715e+00 -3.1043285937e-01 -3.2279615051e+05 1.4938300217e+03 -1.5984026230e+03 -9.8241977315e-01 6.7342435316e+00 7.9170896896e-02
132894 2457657.43948 44 0.0762 1.8018702003e+05 -1.7373859751e+03 -1.3825950301e+03 3.6734141454e+00 1.8039521232e+00 -3.4168021414e-01 -3.2172198223e+05 1.4847424330e+03 -1.6091390439e+03 -9.6310233132e-01 6.7817699663e+00 1.1744281749e-01
132895 2457657.45991 46 0.0772 1.8167303662e+05 -1.7488297706e+03 -1.3857064493e+03 3.6951676520e+00 1.8100083453e+00 -3.7146406948e-01 -3.2001842777e+05 1.4717568500e+03 -1.6112474939e+03 -9.3824896492e-01 6.7920361496e+00 1.2965648820e-01
132897 2457657.50078 45 0.1006 1.6157761276e+05 -1.5963807374e+03 -1.3695642569e+03 3.4066150782e+00 1.7608698996e+00 -3.1205354840e-01 -2.9759441908e+05 1.3122067924e+03 -1.5172904121e+03 -6.5495396095e-01 6.4472167681e+00 1.7371405719e-01
132898 2457657.52121 45 0.0795 1.5080395741e+05 -1.5170260115e+03 -1.3862718313e+03 3.2604394850e+00 1.8212697064e+00 -3.2465849963e-01 -3.3908430079e+05 1.6133143552e+03 -1.6291507869e+03 -1.2016604065e+00 6.8446616944e+00 5.2961632595e-02
132899 2457657.54164 45 0.0674 1.4549616371e+05 -1.4758181496e+03 -1.3721921239e+03 3.1817360996e+00 1.7934969969e+00 -1.9249636206e-01 -3.2607235612e+05 1.5219629281e+03 -1.5610362153e+03 -1.0413356648e+00 6.6052003321e+00 1.3938979846e-01
132900 2457657.56207 45 0.0730 1.7090101973e+05 -1.6660307673e+03 -1.3652507435e+03 3.5373329084e+00 1.7582938901e+00 -2.3958347102e-01 -3.2634472115e+05 1.5237656012e+03 -1.5634788096e+03 -1.0443340366e+00 6.6129044720e+00 1.3162364234e-01
132901 2457657.58251 47 0.0871 1.7389832195e+05 -1.6870391945e+03 -1.3493139908e+03 3.5740403947e+00 1.7002512056e+00 -2.2973289807e-01 -3.2536957533e+05 1.5161701689e+03 -1.5663045555e+03 -1.0295840865e+00 6.6230844965e+00 1.2941625368e-01
132902 2457657.60294 45 0.0702 1.7519293778e+05 -1.6991335984e+03 -1.3746409551e+03 3.6007435216e+00 1.7856595179e+00 -2.8102995887e-01 -3.2562810355e+05 1.5146271184e+03 -1.6034100330e+03 -1.0205117862e+00 6.7545875880e+00 8.7650567327e-02
132903 2457657.62337 46 0.0756 1.7756354074e+05 -1.7165244417e+03 -1.3701808874e+03 3.6324480296e+00 1.7652982685e+00 -2.9985992257e-01 -3.2412910832e+05 1.5033275999e+03 -1.6038500991e+03 -9.9913702685e-01 6.7579574105e+00 9.6724362798e-02
132904 2457657.64380 46 0.0747 1.8023333527e+05 -1.7376503994e+03 -1.3815823693e+03 3.6738481116e+00 1.8021338665e+00 -3.3124766535e-01 -3.2143906617e+05 1.4830397952e+03 -1.6047162672e+03 -9.6070953446e-01 6.7649178259e+00 1.1616089282e-01
132906 2457657.68468 50 0.1596 1.9466988000e+05 -1.8454832735e+03 -1.3756130814e+03 3.8747546888e+00 1.7703173759e+00 -3.8018773065e-01 -3.2092825170e+05 1.4699805360e+03 -1.7030749819e+03 -9.1801049014e-01 7.1525605816e+00 2.1302869258e-01
132907 2457657.70510 51 0.1725 1.8734003393e+05 -1.7945171595e+03 -1.4192150398e+03 3.7860430824e+00 1.9194901622e+00 -4.5738318414e-01 -3.3694104684e+05 1.5870426275e+03 -1.7371029020e+03 -1.1345966352e+00 7.2207100633e+00 -1.0450170764e-01
132909 2457657.74596 52 0.1756 1.9540472041e+05 -1.8498005119e+03 -1.3625585345e+03 3.8823791186e+00 1.7588003787e+00 -1.8265455111e-01 -2.9178835804e+05 1.2658868204e+03 -1.5459665004e+03 -5.6420667379e-01 6.5268270446e+00 2.4264037158e-02
132910 2457657.76640 52 0.1745 1.9901828788e+05 -1.8768464746e+03 -1.3615814400e+03 3.9327602487e+00 1.7504015516e+00 -2.0741913667e-01 -2.9175658538e+05 1.2653006555e+03 -1.5495720703e+03 -5.6239499020e-01 6.5416350275e+00 3.1094901114e-02
132911 2457657.78683 52 0.1696 2.0261845638e+05 -1.9016722799e+03 -1.3380398816e+03 3.9751886516e+00 1.6614183180e+00 -2.1015333192e-01 -2.8889158146e+05 1.2447891282e+03 -1.5388160177e+03 -5.2540128796e-01 6.5091237835e+00 7.3035939498e-02
132912 2457657.80726 45 0.0712 1.7659860295e+05 -1.7065110000e+03 -1.3406411675e+03 3.6091110048e+00 1.6683448672e+00 -2.2575430612e-01 -3.2580856205e+05 1.5170876612e+03 -1.5916248418e+03 -1.0268906546e+00 6.7170509520e+00 1.2333332848e-01
132913 2457657.82769 46 0.0779 1.7868588470e+05 -1.7218791118e+03 -1.3373068111e+03 3.6371968450e+00 1.6518230480e+00 -2.4665754093e-01 -3.2458994163e+05 1.5080405296e+03 -1.5904964246e+03 -1.0099610382e+00 6.7157833585e+00 1.3902074422e-01
132914 2457657.84812 50 0.1483 1.9822827168e+05 -1.8744180503e+03 -1.3985813437e+03 3.9339553484e+00 1.8718674162e+00 -2.9947944146e-01 -3.2668048547e+05 1.5146227903e+03 -1.6876580374e+03 -1.0055663701e+00 7.0727665000e+00 9.6761140126e-02
132915 2457657.86856 51 0.1500 1.9521875891e+05 -1.8499560278e+03 -1.3792015777e+03 3.8842541901e+00 1.7931738043e+00 -3.3065644183e-01 -3.2645811192e+05 1.5126927938e+03 -1.6904046356e+03 -1.0013384518e+00 7.0855315519e+00 1.0965831330e-01
132916 2457657.88899 52 0.1791 2.0842795473e+05 -1.9462262223e+03 -1.3480384238e+03 4.0591608023e+00 1.6690919876e+00 -3.6749137569e-01 -2.7822216049e+05 1.1629336221e+03 -1.5571444616e+03 -3.6706014365e-01 6.6079047019e+00 2.3164900967e-01
132917 2457657.90942 52 0.1852 2.0503110321e+05 -1.9216891789e+03 -1.3585113752e+03 4.0144136436e+00 1.6976993726e+00 -4.2411565347e-01 -2.7707046512e+05 1.1573911847e+03 -1.5239542517e+03 -3.6393759464e-01 6.4524417970e+00 6.7762200183e-02
132918 2457657.92985 52 0.1886 2.0261273926e+05 -1.9051660575e+03 -1.3762183534e+03 3.9860417275e+00 1.7551125641e+00 -4.7229493255e-01 -2.7397688769e+05 1.1349577079e+03 -1.5155489803e+03 -3.2296578546e-01 6.4283561071e+00 1.0722943842e-01
132919 2457657.95029 49 0.1832 1.9779108045e+05 -1.8697759455e+03 -1.3851978237e+03 3.9209907050e+00 1.7856490037e+00 -4.8943329605e-01 -2.7729355190e+05 1.1644115505e+03 -1.4672360536e+03 -3.8620196432e-01 6.2596212949e+00 1.7444507955e-01
132921 2457657.99115 44 0.0881 1.7392416656e+05 -1.6903066726e+03 -1.3819282527e+03 3.5854208942e+00 1.8115608970e+00 -2.8902571170e-01 -3.2815472999e+05 1.5312314254e+03 -1.6286407469e+03 -1.0485554566e+00 6.8212433654e+00 -6.1698156752e-02
132922 2457658.01158 45 0.0813 1.8867308526e+05 -1.8020667874e+03 -1.3926225934e+03 3.7972865159e+00 1.8554225697e+00 -2.6844479992e-01 -3.3156001027e+05 1.5547332894e+03 -1.6506959800e+03 -1.0874760477e+00 6.9321001386e+00 8.7797836788e-02
132923 2457658.03201 45 0.0766 1.7775387336e+05 -1.7197692781e+03 -1.3892915761e+03 3.6416881383e+00 1.8315393558e+00 -3.2904568775e-01 -3.2814188244e+05 1.5300815452e+03 -1.6397269128e+03 -1.0432523386e+00 6.8876741210e+00 7.0053140526e-02
132924 2457658.05245 46 0.0764 1.8137417162e+05 -1.7473071979e+03 -1.3931031678e+03 3.6937585277e+00 1.8397716724e+00 -3.6102400239e-01 -3.2417164418e+05 1.5006620407e+03 -1.6355778131e+03 -9.8855487304e-01 6.8764500406e+00 9.2847984764e-02
132925 2457658.07288 46 0.0790 1.8343014767e+05 -1.7631390111e+03 -1.3973798416e+03 3.7237550642e+00 1.8460404355e+00 -4.1272468148e-01 -3.2257834820e+05 1.4885427759e+03 -1.6372024674e+03 -9.6533713048e-01 6.8862448786e+00 1.1226263428e-01
132926 2457658.09331 46 0.0822 1.8202547182e+05 -1.7534509062e+03 -1.4066509896e+03 3.7065715809e+00 1.8679270322e+00 -4.8102653790e-01 -3.1955153335e+05 1.4661686548e+03 -1.6333871044e+03 -9.2378076875e-01 6.8765874247e+00 1.3702677575e-01
132927 2457658.11374 50 0.1805 2.0434194031e+05 -1.9172296063e+03 -1.3662327332e+03 4.0071511824e+00 1.7217162986e+00 -4.5052977325e-01 -2.8099877847e+05 1.1905334868e+03 -1.4853124081e+03 -4.3265638517e-01 6.3145780769e+00 1.0614498557e-01
132928 2457658.13418 51 0.1823 2.0085234914e+05 -1.8927082757e+03 -1.3844400079e+03 3.9638292684e+00 1.7805652991e+00 -5.0102790095e-01 -2.7838548045e+05 1.1707481531e+03 -1.4868098769e+03 -3.9489731962e-01 6.3268972312e+00 1.4193082461e-01
132929 2457658.15461 51 0.1794 1.9424802384e+05 -1.8436233360e+03 -1.3901746432e+03 3.8727671423e+00 1.8047818730e+00 -4.8715831726e-01 -2.7654971570e+05 1.1571284834e+03 -1.4850412515e+03 -3.6944812747e-01 6.3243439333e+00 1.6368331781e-01
132930 2457658.17504 52 0.1997 1.8557406436e+05 -1.7792260326e+03 -1.3984594739e+03 3.7534074823e+00 1.8389342685e+00 -4.7154669954e-01 -2.6665104341e+05 1.0793004502e+03 -1.5223808966e+03 -2.1681853850e-01 6.4635337635e+00 1.5762874446e-01
132931 2457658.19547 45 0.1268 1.7950404086e+05 -1.7361629942e+03 -1.4251889612e+03 3.6771168119e+00 1.9354217220e+00 -4.9273875018e-01 -2.5462841243e+05 9.8722897419e+02 -1.5408950355e+03 -4.2460817722e-02 6.4935848446e+00 -5.2781007951e-02
132933 2457658.23634 45 0.0827 1.7665669361e+05 -1.7114051454e+03 -1.3880367886e+03 3.6260313156e+00 1.8327060208e+00 -2.9832261951e-01 -3.2741795696e+05 1.5249157532e+03 -1.6369433023e+03 -1.0352186211e+00 6.8526400636e+00 -6.0515798758e-02
132934 2457658.25677 45 0.0827 1.9005449742e+05 -1.8125017748e+03 -1.3931686686e+03 3.8167001264e+00 1.8512672505e+00 -3.0137804407e-01 -3.2687956650e+05 1.5198208492e+03 -1.6480824993e+03 -1.0239541600e+00 6.8886352333e+00 -9.1394880667e-02
132935 2457658.27720 42 0.0804 1.9237663464e+05 -1.8288170023e+03 -1.3810825133e+03 3.8453873355e+00 1.8094434340e+00 -2.8219961060e-01 -3.2638552857e+05 1.5151643387e+03 -1.6580791573e+03 -1.0141770342e+00 6.9103831470e+00 -1.7539327172e-01
132936 2457658.29763 44 0.0813 1.9481416869e+05 -1.8467114793e+03 -1.3768543997e+03 3.8779841508e+00 1.7887824210e+00 -3.0726174482e-01 -3.2575585521e+05 1.5099234042e+03 -1.6634570980e+03 -1.0035062475e+00 6.9277797977e+00 -1.9040772015e-01
132937 2457658.31807 43 0.0841 1.9638291376e+05 -1.8585683964e+03 -1.3777143767e+03 3.8999922448e+00 1.7836428800e+00 -3.5148138939e-01 -3.2350626224e+05 1.4935312482e+03 -1.6580858861e+03 -9.7381186730e-01 6.9046067097e+00 -2.0667695884e-01
132938 2457658.33850 44 0.0859 1.9491627316e+05 -1.8487100463e+03 -1.3901184291e+03 3.8830471027e+00 1.8173834346e+00 -4.1928714741e-01 -3.2126941966e+05 1.4759939397e+03 -1.6659369032e+03 -9.3953628904e-01 6.9332806713e+00 -2.1105109299e-01
132939 2457658.35893 48 0.1459 1.9368493853e+05 -1.8400182195e+03 -1.3960971261e+03 3.8673313416e+00 1.8305360916e+00 -4.6833918476e-01 -3.1932604226e+05 1.4620729276e+03 -1.6588059992e+03 -9.1431402479e-01 6.9139430139e+00 -1.7162660169e-01
132940 2457658.37936 52 0.2233 2.0925280913e+05 -1.9571596180e+03 -1.3988559477e+03 4.0875732221e+00 1.8383738894e+00 -4.8193126865e-01 -2.6517748403e+05 1.0632186695e+03 -1.5760030282e+03 -1.7807083717e-01 6.6464188251e+00 5.8854334666e-02
132941 2457658.39979 50 0.1848 2.0199588664e+05 -1.9012519126e+03 -1.3838984150e+03 3.9797758901e+00 1.7783177819e+00 -5.0209616009e-01 -2.7063284000e+05 1.1084150452e+03 -1.5308319271e+03 -2.7039599686e-01 6.4868108570e+00 1.1253707477e-01
132942 2457658.42023 44 0.0931 1.9041345928e+05 -1.8161825066e+03 -1.4044361405e+03 3.8238079305e+00 1.8586664056e+00 -4.8520694190e-01 -3.1651206647e+05 1.4424857162e+03 -1.6425616384e+03 -8.7799490047e-01 6.9048960606e+00 1.0407759470e-01
132943 2457658.44066 50 0.1814 1.9369961153e+05 -1.8395019418e+03 -1.3901334223e+03 3.8649592417e+00 1.8032586935e+00 -4.9438258921e-01 -2.6892205655e+05 1.0957164178e+03 -1.5292303171e+03 -2.4660817157e-01 6.4856258944e+00 1.3821756387e-01
132945 2457658.48152 44 0.0809 1.9486889813e+05 -1.8470365771e+03 -1.3758959474e+03 3.8784440836e+00 1.7854164385e+00 -3.0601781588e-01 -3.2590334143e+05 1.5109131844e+03 -1.6647215647e+03 -1.0051981417e+00 6.9313735390e+00 -1.9647877457e-01
