# cadence BJD stars_used sigma X_0 X_x X_y X_xx X_xy X_yy Y_0 Y_x Y_y Y_xx Y_xy Y_yy
132851 2457656.56071 56 0.0770 -3.3009559076e+05 1.5516627794e+03 -1.7882952314e+03 -1.0584913507e+00 7.4570619925e+00 4.9296004492e-02 1.3256475869e+05 -1.4002284707e+03 -1.3633965763e+03 3.0441267851e+00 1.7749143621e+00 -1.2502542344e-01
132852 2457656.58114 56 0.0768 -3.3136301764e+05 1.5610872046e+03 -1.7901368005e+03 -1.0760351894e+00 7.4634281040e+00 4.6188988081e-02 1.3208773502e+05 -1.3960923806e+03 -1.3584991071e+03 3.0356239150e+00 1.7623386823e+00 -9.7080814364e-02
132853 2457656.60158 56 0.0635 -3.3170543228e+05 1.5605822134e+03 -1.8192213999e+03 -1.0697142564e+00 7.5640409434e+00 9.1505709732e-04 1.3182448470e+05 -1.3952684900e+03 -1.3693103989e+03 3.0357629405e+00 1.7937244546e+00 -1.4127062212e-01
132854 2457656.62201 57 0.0576 -3.3214639507e+05 1.5594593542e+03 -1.8615260213e+03 -1.0611930569e+00 7.6859552497e+00 -1.7752872221e-01 1.3537975966e+05 -1.4213432112e+03 -1.3608460650e+03 3.0836054170e+00 1.7634073922e+00 -1.3243640302e-01
132855 2457656.64244 57 0.0539 -3.3485082852e+05 1.5773557652e+03 -1.8860044411e+03 -1.0908507996e+00 7.7660882353e+00 -2.3657811194e-01 1.3296483701e+05 -1.4051181615e+03 -1.3801761456e+03 3.0563197514e+00 1.8277961343e+00 -1.7332018868e-01
132856 2457656.66287 57 0.0719 -3.3958273233e+05 1.6172001592e+03 -1.8495173682e+03 -1.1709569317e+00 7.6820767937e+00 1.4238585276e-02 1.2856513368e+05 -1.3706690336e+03 -1.3706696771e+03 2.9896733633e+00 1.8050236612e+00 -1.1211590200e-01
132857 2457656.68331 59 0.0794 -3.2854469304e+05 1.5339435885e+03 -1.8452358999e+03 -1.0141522061e+00 7.6625608377e+00 -3.3158212480e-04 1.3637343751e+05 -1.4308250354e+03 -1.3790109005e+03 3.1055259881e+00 1.8371833147e+00 -1.0879248250e-01
132858 2457656.70374 57 0.0755 -3.2821317338e+05 1.5350305574e+03 -1.8119358939e+03 -1.0216008033e+00 7.5628703815e+00 1.2225487740e-01 1.3625771112e+05 -1.4297292916e+03 -1.3770109605e+03 3.1032707285e+00 1.8340623114e+00 -8.7635464641e-02
132859 2457656.72417 49 0.1683 -2.7789147397e+05 1.2286356113e+03 -1.1135249369e+03 -5.6430514798e-01 5.2669247981e+00 1.7533125647e+00 1.3859883721e+05 -1.4450284572e+03 -1.3541368813e+03 3.1283273138e+00 1.7605691645e+00 -2.5462107812e-02
132861 2457656.76504 55 0.2613 -3.1461189043e+05 1.5060731560e+03 -1.1211158775e+03 -1.0858727609e+00 5.3403813703e+00 1.9565843771e+00 9.8029866415e+04 -1.1327659262e+03 -1.3130224065e+03 2.5317284770e+00 1.6797181029e+00 3.1337761519e-01
132862 2457656.78547 59 0.2076 -2.9715332254e+05 1.3581342348e+03 -1.2663916531e+03 -7.8197953691e-01 5.7799759271e+00 1.4447732174e+00 1.1155417566e+05 -1.2402739797e+03 -1.3589488852e+03 2.7430735616e+00 1.8198273535e+00 1.5729506690e-01
132863 2457656.80590 56 0.1910 -2.9665853998e+05 1.3503727120e+03 -1.3039407130e+03 -7.6226932563e-01 5.8742059848e+00 1.2223608810e+00 1.1166047046e+05 -1.2413516150e+03 -1.3612200599e+03 2.7452889555e+00 1.8221933910e+00 1.2885606703e-01
132864 2457656.82633 56 0.1255 -3.3924431532e+05 1.6184293710e+03 -1.8134691266e+03 -1.1778310059e+00 7.5944523436e+00 2.4154694579e-01 1.1055268519e+05 -1.2371684343e+03 -1.4004086336e+03 2.7438278271e+00 1.9425855596e+00 -1.3393546939e-03
132865 2457656.84676 56 0.0750 -3.2765482069e+05 1.5258215347e+03 -1.8565160081e+03 -9.9557412069e-01 7.7165864652e+00 5.5050962381e-02 1.2889918909e+05 -1.3781105560e+03 -1.4164803173e+03 3.0133404962e+00 1.9832656935e+00 -9.1999698704e-02
132866 2457656.86720 56 0.1003 -3.2956605390e+05 1.5486118707e+03 -1.7790937967e+03 -1.0557605740e+00 7.3994058240e+00 -5.6511560639e-02 1.2975072732e+05 -1.3766869593e+03 -1.3428440903e+03 2.9948764565e+00 1.6885767862e+00 -1.6471170091e-01
132867 2457656.88763 56 0.0797 -3.2935681383e+05 1.5425884071e+03 -1.8206074747e+03 -1.0359574191e+00 7.5564182451e+00 -5.7842904084e-02 1.3218625832e+05 -1.3985658295e+03 -1.3745405644e+03 3.0430985971e+00 1.8141336038e+00 -1.3891210467e-01
132868 2457656.90806 55 0.0596 -3.3067227200e+05 1.5507735041e+03 -1.8378325117e+03 -1.0497548237e+00 7.5907371640e+00 -2.0128010075e-01 1.3095660713e+05 -1.3877833921e+03 -1.3608044415e+03 3.0204260808e+00 1.7719953914e+00 -9.2457636599e-02
132869 2457656.92849 56 0.0630 -3.2947597873e+05 1.5395665526e+03 -1.8579411016e+03 -1.0245770161e+00 7.6647157250e+00 -2.1235905822e-01 1.3576040844e+05 -1.4234909863e+03 -1.3539285215e+03 3.0865170693e+00 1.7416492829e+00 -1.1167059605e-01
132870 2457656.94892 57 0.0604 -3.2577469274e+05 1.5105333683e+03 -1.8671389828e+03 -9.6820351622e-01 7.6903709241e+00 -2.5508563085e-01 1.4537918213e+05 -1.4961151517e+03 -1.3507453671e+03 3.2229691976e+00 1.7181759560e+00 -1.6340997416e-01
132871 2457656.96936 57 0.0579 -3.2721512006e+05 1.5198035451e+03 -1.8826761629e+03 -9.8353827315e-01 7.7326952558e+00 -3.3208909934e-01 1.4383034180e+05 -1.4850438887e+03 -1.3568610114e+03 3.2026390479e+00 1.7299994617e+00 -2.1553985258e-01
132873 2457657.01022 57 0.0838 -3.2550544347e+05 1.5187787003e+03 -1.7699975559e+03 -9.9961994670e-01 7.3913172293e+00 6.7899135841e-02 1.3043791104e+05 -1.3850796992e+03 -1.3724992146e+03 3.0174779892e+00 1.8133921246e+00 -1.0665266991e-01
132874 2457657.03065 56 0.0854 -3.2729632750e+05 1.5310596829e+03 -1.7821287450e+03 -1.0210759045e+00 7.4254558740e+00 1.2707600944e-02 1.3062497821e+05 -1.3860251557e+03 -1.3680427897e+03 3.0182781917e+00 1.7947576297e+00 -1.1454401682e-01
132875 2457657.05108 56 0.0820 -3.2772167301e+05 1.5286643765e+03 -1.8346499665e+03 -1.0073989697e+00 7.5962598146e+00 -1.1941323990e-01 1.3171153070e+05 -1.3965586712e+03 -1.3893736368e+03 3.0418773790e+00 1.8622888949e+00 -1.7644239538e-01
132876 2457657.07152 56 0.0667 -3.3025909285e+05 1.5489149194e+03 -1.8258650232e+03 -1.0485895680e+00 7.5464927874e+00 -1.9576038775e-01 1.3083430552e+05 -1.3863313704e+03 -1.3559240742e+03 3.0168282152e+00 1.7562525020e+00 -7.9706670828e-02
132877 2457657.09195 59 0.0797 -3.2961957837e+05 1.5409237314e+03 -1.8552714889e+03 -1.0281652400e+00 7.6453389454e+00 -2.5456490740e-01 1.3703692228e+05 -1.4326555628e+03 -1.3490886067e+03 3.1028904933e+00 1.7228981224e+00 -1.1336612853e-01
132878 2457657.11238 58 0.0617 -3.2708244610e+05 1.5205974748e+03 -1.8657126815e+03 -9.8758417455e-01 7.6845655473e+00 -2.5684555441e-01 1.4380465483e+05 -1.4835896625e+03 -1.3452630773e+03 3.1983112729e+00 1.7010623944e+00 -1.4636912355e-01
132879 2457657.13281 56 0.0594 -3.2716127134e+05 1.5191149960e+03 -1.8852752180e+03 -9.8189665070e-01 7.7389502228e+00 -3.4869861627e-01 1.4392883418e+05 -1.4855343331e+03 -1.3544359738e+03 3.2031887862e+00 1.7227821776e+00 -2.0632703731e-01
132880 2457657.15325 59 0.0788 -3.2532873509e+05 1.5067498075e+03 -1.8713938449e+03 -9.6094380179e-01 7.6939961559e+00 -3.1317518677e-01 1.4410660431e+05 -1.4861897494e+03 -1.3478778607e+03 3.2035322514e+00 1.7056965154e+00 -1.6975128064e-01
132881 2457657.17368 61 0.0848 -3.2222283658e+05 1.4878482826e+03 -1.8279584152e+03 -9.3124803915e-01 7.5789973635e+00 -8.2945479195e-02 1.4635382931e+05 -1.5033164212e+03 -1.3487769174e+03 3.2361706126e+00 1.7093918772e+00 -1.6769485533e-01
132882 2457657.19411 58 0.0822 -3.2228714135e+05 1.4998716800e+03 -1.7208591546e+03 -9.7318277342e-01 7.2233968019e+00 1.5040831332e-01 1.4720853086e+05 -1.5036882371e+03 -1.2918507916e+03 3.2261277059e+00 1.5091571281e+00 -9.4707243752e-02
132883 2457657.21454 40 0.2551 -2.9359098484e+05 1.3872775037e+03 -7.4681350366e+02 -9.4462197669e-01 3.7939276273e+00 1.3753740861e+00 1.4202053837e+05 -1.4462736882e+03 -1.1257833133e+03 3.0793857757e+00 8.1277868549e-01 -4.0099811173e-01
132885 2457657.25541 47 0.0698 -3.2462156472e+05 1.5097141411e+03 -1.7923850132e+03 -9.7441776626e-01 7.5421336646e+00 3.7539253559e-01 1.3102843984e+05 -1.4011837178e+03 -1.4809318736e+03 3.0688171619e+00 2.2015807040e+00 -2.1375227449e-01
132886 2457657.27584 52 0.0571 -3.2546548765e+05 1.5143154896e+03 -1.8088841614e+03 -9.8054125538e-01 7.5898597754e+00 3.0740111606e-01 1.3188041615e+05 -1.4069206203e+03 -1.4741925657e+03 3.0784775758e+00 2.1789797297e+00 -1.9981938893e-01
132887 2457657.29627 52 0.0654 -3.3071838774e+05 1.5521166441e+03 -1.8279962376e+03 -1.0479732788e+00 7.6692092952e+00 3.3867865604e-01 1.2452997051e+05 -1.3530187832e+03 -1.4915903234e+03 2.9807331475e+00 2.2625657140e+00 -1.1878338502e-01
132888 2457657.31670 53 0.0521 -3.2320067984e+05 1.4991695580e+03 -1.7895970473e+03 -9.5710385005e-01 7.4903836622e+00 1.8598460206e-01 1.3289497421e+05 -1.4125181539e+03 -1.4545957141e+03 3.0852984294e+00 2.1081744345e+00 -1.8304654338e-01
132889 2457657.33714 53 0.0536 -3.2351845825e+05 1.4999855460e+03 -1.8043524214e+03 -9.5613625548e-01 7.5369304784e+00 1.4235823570e-01 1.3299058894e+05 -1.4124378848e+03 -1.4470876751e+03 3.0836382537e+00 2.0801050617e+00 -1.8094333764e-01
132890 2457657.35757 55 0.0666 -3.2935432913e+05 1.5410568699e+03 -1.8342469550e+03 -1.0277672521e+00 7.6537712038e+00 1.5772936177e-01 1.2588799826e+05 -1.3595454244e+03 -1.4563573693e+03 2.9860889226e+00 2.1316056831e+00 -1.0573394958e-01
132891 2457657.37800 54 0.0526 -3.2413460701e+05 1.4965680511e+03 -1.8800728747e+03 -9.3857722880e-01 7.7452835907e+00 -2.2191077748e-01 1.3073501330e+05 -1.3938208395e+03 -1.4329247292e+03 3.0459221757e+00 2.0347137409e+00 -1.4216080640e-01
132892 2457657.39843 54 0.0812 -3.3434472481e+05 1.5855658502e+03 -1.7721646879e+03 -1.1263185228e+00 7.3896682821e+00 2.3308753096e-02 1.2190285405e+05 -1.3232241919e+03 -1.3994876793e+03 2.9062871494e+00 1.9273725618e+00 -5.3544095565e-02
132893 2457657.41886 55 0.0809 -3.3272159412e+05 1.5700153747e+03 -1.8024097872e+03 -1.0914169924e+00 7.4909250934e+00 -3.8850037215e-02 1.2254908867e+05 -1.3277466317e+03 -1.3958389495e+03 2.9141552407e+00 1.9138250871e+00 -5.1823573626e-02
132894 2457657.43930 56 0.0764 -3.3157526593e+05 1.5566856386e+03 -1.8461400334e+03 -1.0601439169e+00 7.6049971900e+00 -2.7886755591e-01 1.2411125473e+05 -1.3386567115e+03 -1.3870081608e+03 2.9328299833e+00 1.8760628662e+00 -7.1371481610e-02
132895 2457657.45973 57 0.0731 -3.3085398860e+05 1.5497577336e+03 -1.8596237577e+03 -1.0453805105e+00 7.6350714209e+00 -3.7650714176e-01 1.2921885709e+05 -1.3754049638e+03 -1.3682620743e+03 2.9982159094e+00 1.7954807463e+00 -1.1470478883e-01
132897 2457657.50059 55 0.0510 -3.2822336311e+05 1.5360860561e+03 -1.8004898348e+03 -1.0254483651e+00 7.5211679548e+00 1.3844728629e-01 1.3090610944e+05 -1.3998432305e+03 -1.4769749063e+03 3.0652114544e+00 2.1814516042e+00 -2.3702906142e-01
132898 2457657.52102 56 0.0505 -3.2765174992e+05 1.5307228104e+03 -1.8099676852e+03 -1.0136438029e+00 7.5513166947e+00 1.1163418766e-01 1.3106609922e+05 -1.4004541525e+03 -1.4713419643e+03 3.0654069995e+00 2.1634611019e+00 -2.2118950098e-01
132899 2457657.54146 56 0.0504 -3.2804155730e+05 1.5323827669e+03 -1.8220371883e+03 -1.0147305141e+00 7.5896808013e+00 7.7077647363e-02 1.3179630682e+05 -1.4049186140e+03 -1.4613539490e+03 3.0719941951e+00 2.1285576361e+00 -2.0718065599e-01
132900 2457657.56189 56 0.0530 -3.2869273176e+05 1.5349920615e+03 -1.8436274149e+03 -1.0157509561e+00 7.6624539789e+00 3.4730699256e-02 1.3225076443e+05 -1.4073647009e+03 -1.4520483447e+03 3.0747991076e+00 2.0945091456e+00 -2.0118224659e-01
132901 2457657.58232 55 0.0524 -3.2705159852e+05 1.5186754542e+03 -1.8801307636e+03 -9.7976751725e-01 7.7584152855e+00 -1.6203411708e-01 1.3118778287e+05 -1.3977489405e+03 -1.4375259294e+03 3.0540921630e+00 2.0481671515e+00 -1.6074190765e-01
132902 2457657.60275 56 0.0540 -3.2534942918e+05 1.5043076871e+03 -1.8938016400e+03 -9.5064877135e-01 7.7938069441e+00 -2.3827999207e-01 1.3079549379e+05 -1.3937839607e+03 -1.4282680239e+03 3.0449536032e+00 2.0178343150e+00 -1.3845017690e-01
132903 2457657.62319 57 0.0709 -3.2932630113e+05 1.5424416439e+03 -1.8195859117e+03 -1.0383221686e+00 7.5072768580e+00 -2.6383497039e-01 1.2826635376e+05 -1.3694842222e+03 -1.3805006587e+03 2.9896303291e+00 1.8449667737e+00 -1.0081788024e-01
132904 2457657.64362 57 0.0722 -3.2853142932e+05 1.5344034909e+03 -1.8384394302e+03 -1.0195516233e+00 7.5734703224e+00 -2.8893118623e-01 1.2870279520e+05 -1.3719862044e+03 -1.3729315731e+03 2.9929298082e+00 1.8179250386e+00 -9.2931464506e-02
132906 2457657.68448 58 0.0761 -3.3386158286e+05 1.5715522448e+03 -1.8691470663e+03 -1.0851666829e+00 7.6639388379e+00 -4.1032743322e-01 1.2888647546e+05 -1.3728683290e+03 -1.3680286631e+03 2.9932775004e+00 1.7928023116e+00 -1.2280282275e-01
132907 2457657.70491 57 0.0743 -3.3282767010e+05 1.5615505921e+03 -1.8895057299e+03 -1.0621456066e+00 7.7403261119e+00 -4.1464673762e-01 1.2903596352e+05 -1.3733104605e+03 -1.3615004482e+03 2.9931543194e+00 1.7745729027e+00 -9.2339554750e-02
132909 2457657.74578 56 0.0551 -3.2529037204e+05 1.5137977026e+03 -1.8008243278e+03 -9.8250119133e-01 7.5334704414e+00 1.8862558112e-01 1.3242337347e+05 -1.4079206222e+03 -1.4450226121e+03 3.0747974769e+00 2.0747436344e+00 -1.6945028858e-01
132910 2457657.76621 57 0.0618 -3.2507080965e+05 1.5104285125e+03 -1.8166648401e+03 -9.7362630825e-01 7.5797494995e+00 1.2467736561e-01 1.3203513077e+05 -1.4040577348e+03 -1.4364580136e+03 3.0658286703e+00 2.0440826377e+00 -1.6088966115e-01
132911 2457657.78664 57 0.0543 -3.2651301080e+05 1.5146319149e+03 -1.8797454137e+03 -9.7257553746e-01 7.7496828521e+00 -1.9538312228e-01 1.3063290608e+05 -1.3928094507e+03 -1.4306663174e+03 3.0435294662e+00 2.0256948838e+00 -1.4416784019e-01
132912 2457657.80708 57 0.0618 -3.2459064605e+05 1.4984202975e+03 -1.8950884035e+03 -9.3863692593e-01 7.8097663460e+00 -1.8695333829e-01 1.3029692218e+05 -1.3893678671e+03 -1.4223258143e+03 3.0355775237e+00 1.9990285687e+00 -1.2112890723e-01
132913 2457657.82751 58 0.0729 -3.2947679898e+05 1.5438883125e+03 -1.8167292465e+03 -1.0416233621e+00 7.4968511849e+00 -2.6184681649e-01 1.2804101596e+05 -1.3673556624e+03 -1.3765520148e+03 2.9848956556e+00 1.8318027901e+00 -9.2337322517e-02
132914 2457657.84794 56 0.0735 -3.2810874012e+05 1.5308036142e+03 -1.8421124809e+03 -1.0124395631e+00 7.5788567706e+00 -3.2854007549e-01 1.2928557781e+05 -1.3765073081e+03 -1.3738456622e+03 3.0014947925e+00 1.8177016108e+00 -1.1002106613e-01
132915 2457657.86837 57 0.0751 -3.3081435561e+05 1.5500455439e+03 -1.8541025979e+03 -1.0471042217e+00 7.6130608892e+00 -3.8108608217e-01 1.2845874596e+05 -1.3698013522e+03 -1.3696750100e+03 2.9879562650e+00 1.8019647776e+00 -1.0936729734e-01
132916 2457657.88880 57 0.0747 -3.3250553495e+05 1.5597095374e+03 -1.8837320455e+03 -1.0598657837e+00 7.7172329098e+00 -4.1974453603e-01 1.2915874781e+05 -1.3748227596e+03 -1.3669748322e+03 2.9969670314e+00 1.7924006820e+00 -1.0609849569e-01
132917 2457657.90924 57 0.0753 -3.3376553412e+05 1.5687314890e+03 -1.8888736897e+03 -1.0759390326e+00 7.7370173773e+00 -4.1887300732e-01 1.2917522463e+05 -1.3742163011e+03 -1.3600575591e+03 2.9946096454e+00 1.7695553353e+00 -9.0089660853e-02
132918 2457657.92967 59 0.0840 -3.3406784426e+05 1.5695210153e+03 -1.9030736539e+03 -1.0746705728e+00 7.7891778668e+00 -4.2729896248e-01 1.3427798764e+05 -1.4123855090e+03 -1.3549433610e+03 3.0657548253e+00 1.7462678549e+00 -1.0739431504e-01
132919 2457657.95010 54 0.0660 -3.2859912051e+05 1.5288754062e+03 -1.8955948364e+03 -9.9939104070e-01 7.7568384987e+00 -4.4602961096e-01 1.4239004475e+05 -1.4734386350e+03 -1.3503718702e+03 3.1795847282e+00 1.7099426335e+00 -1.9419316787e-01
132921 2457657.99096 55 0.1578 -2.9507958190e+05 1.3404404993e+03 -1.2841574708e+03 -7.4535189843e-01 5.8358609172e+00 1.3941017356e+00 1.1371283909e+05 -1.2631906149e+03 -1.4195295988e+03 2.7974925423e+00 2.0231242465e+00 3.6169036676e-02
132922 2457658.01140 56 0.0905 -3.2308225592e+05 1.5071443395e+03 -1.7068761156e+03 -9.8942124910e-01 7.1693818790e+00 1.5002796685e-01 1.2868661213e+05 -1.3719427081e+03 -1.3737809597e+03 2.9930844034e+00 1.8226787598e+00 -8.6230057355e-02
132923 2457658.03183 55 0.0906 -3.2174015832e+05 1.4941285845e+03 -1.7334176671e+03 -9.6022123960e-01 7.2541284211e+00 7.6244990424e-02 1.2869894842e+05 -1.3719719723e+03 -1.3731144367e+03 2.9930694586e+00 1.8211499732e+00 -8.1364009249e-02
132924 2457658.05226 55 0.0746 -3.2196090081e+05 1.4889190831e+03 -1.7981007122e+03 -9.4041098786e-01 7.4415693682e+00 -1.9196605056e-01 1.2898762482e+05 -1.3735990923e+03 -1.3677787911e+03 2.9950675888e+00 1.8005620559e+00 -8.2827879390e-02
132925 2457658.07269 56 0.0830 -3.2708732906e+05 1.5239952400e+03 -1.8331556181e+03 -9.9932037059e-01 7.5814277061e+00 -1.6092209333e-01 1.2952024561e+05 -1.3786344049e+03 -1.3770450059e+03 3.0059333711e+00 1.8251633946e+00 -1.3152811761e-01
132926 2457658.09312 57 0.0740 -3.2935123795e+05 1.5390735663e+03 -1.8532782919e+03 -1.0254017472e+00 7.6306823204e+00 -2.8643334264e-01 1.2924504020e+05 -1.3747011966e+03 -1.3597048636e+03 2.9955915094e+00 1.7708867088e+00 -7.8006639021e-02
132927 2457658.11356 58 0.0813 -3.3022762070e+05 1.5443410209e+03 -1.8662489453e+03 -1.0334458434e+00 7.6673752132e+00 -3.4457810279e-01 1.3604047328e+05 -1.4247653599e+03 -1.3458217897e+03 3.0874768756e+00 1.7138852880e+00 -9.7348839603e-02
132928 2457658.13399 56 0.0733 -3.2895400450e+05 1.5331729554e+03 -1.8806080956e+03 -1.0095731802e+00 7.7186987287e+00 -3.5963713338e-01 1.4439066158e+05 -1.4868549996e+03 -1.3341089846e+03 3.2024868496e+00 1.6629736398e+00 -1.2623916076e-01
132929 2457658.15442 58 0.0754 -3.3027359437e+05 1.5403251467e+03 -1.9074159724e+03 -1.0194242094e+00 7.7887699771e+00 -5.0600922385e-01 1.4142504413e+05 -1.4665125686e+03 -1.3538796165e+03 3.1665398906e+00 1.7111512042e+00 -2.4978667198e-01
132930 2457658.17485 60 0.0798 -3.2595543024e+05 1.5108836197e+03 -1.8771989068e+03 -9.6808477513e-01 7.7071788576e+00 -3.5403736275e-01 1.4331018571e+05 -1.4796733995e+03 -1.3432623403e+03 3.1905116252e+00 1.6926962788e+00 -1.4840262691e-01
132931 2457658.19529 54 0.0894 -3.2073683996e+05 1.4833951744e+03 -1.7648184252e+03 -9.3468312048e-01 7.3589654759e+00 6.9108535714e-03 1.4791112411e+05 -1.5105433165e+03 -1.3060672522e+03 3.2423052916e+00 1.5684449687e+00 -6.9427597982e-02
132933 2457658.23615 57 0.1945 -2.8780841721e+05 1.2766589610e+03 -1.3646434006e+03 -6.1007377862e-01 6.1036962672e+00 1.2218483534e+00 1.2429230144e+05 -1.3399484995e+03 -1.3869858574e+03 2.9375742091e+00 1.9209717219e+00 1.3517047173e-01
132934 2457658.25658 55 0.0881 -3.2796994100e+05 1.5397838832e+03 -1.7483758917e+03 -1.0432222553e+00 7.3208832266e+00 1.2252677203e-01 1.2172471268e+05 -1.3213598848e+03 -1.3946032855e+03 2.9021649399e+00 1.9160246225e+00 -2.0174973108e-02
132935 2457658.27701 54 0.0985 -3.3494229772e+05 1.5785574646e+03 -1.8798559548e+03 -1.0919462708e+00 7.7829983322e+00 -4.7746261536e-02 1.1716450204e+05 -1.2948759513e+03 -1.4700452781e+03 2.8663496701e+00 2.1841622748e+00 -1.0388816300e-01
132936 2457658.29745 55 0.0919 -3.2669051863e+05 1.5203890365e+03 -1.8388803136e+03 -9.9035942480e-01 7.6215133878e+00 -7.5761883373e-02 1.2582640379e+05 -1.3530783628e+03 -1.4001999406e+03 2.9625624135e+00 1.9206472946e+00 -9.6699577262e-02
132937 2457658.31788 56 0.0834 -3.2626991125e+05 1.5177715716e+03 -1.8333553636e+03 -9.8747201041e-01 7.5822648736e+00 -1.6034807868e-01 1.2934796959e+05 -1.3774015462e+03 -1.3777303186e+03 3.0037777203e+00 1.8285375057e+00 -1.2796396349e-01
132938 2457658.33831 57 0.0751 -3.2903757064e+05 1.5371198767e+03 -1.8492581181e+03 -1.0221935010e+00 7.6212282740e+00 -2.5938601369e-01 1.2945033709e+05 -1.3765565522e+03 -1.3625190109e+03 2.9999826429e+00 1.7872445587e+00 -5.1739668256e-02
132939 2457658.35874 57 0.0742 -3.2963961416e+05 1.5406272108e+03 -1.8592529429e+03 -1.0273740113e+00 7.6491003243e+00 -3.0619758472e-01 1.2889563186e+05 -1.3716647715e+03 -1.3560227899e+03 2.9891729641e+00 1.7582827777e+00 -7.1526642536e-02
132940 2457658.37917 58 0.0801 -3.2334554181e+05 1.4929676217e+03 -1.8586602107e+03 -9.3769503423e-01 7.6368402317e+00 -3.5249097454e-01 1.4281605998e+05 -1.4750795854e+03 -1.3357674374e+03 3.1805738580e+00 1.6709430770e+00 -1.1908827098e-01
132941 2457658.39961 57 0.0652 -3.2597243144e+05 1.5105538795e+03 -1.8805467405e+03 -9.6691068821e-01 7.7141643903e+00 -3.7920064461e-01 1.4319766568e+05 -1.4788578240e+03 -1.3438804299e+03 3.1891863135e+00 1.6975967806e+00 -1.3762781287e-01
132942 2457658.42004 56 0.0660 -3.2891193875e+05 1.5286938417e+03 -1.9193562437e+03 -9.9538012283e-01 7.8251752206e+00 -5.4676770684e-01 1.4279273197e+05 -1.4776339802e+03 -1.3609009964e+03 3.1889049291e+00 1.7351335960e+00 -2.6219108762e-01
132943 2457658.44047 57 0.0766 -3.3027135596e+05 1.5396156744e+03 -1.9137990480e+03 -1.0170420316e+00 7.8079043265e+00 -5.2929865587e-01 1.4124534227e+05 -1.4652002718e+03 -1.3542988004e+03 3.1641261935e+00 1.7123678025e+00 -2.5139597229e-01
132945 2457658.48134 56 0.0926 -3.2329818075e+05 1.4951929854e+03 -1.8336953513e+03 -9.4434502497e-01 7.5880813571e+00 -1.3898299274e-01 1.3050065470e+05 -1.3877335882e+03 -1.3926173712e+03 3.0261750216e+00 1.8811240802e+00 -1.4603718987e-01
