# cadence BJD stars_used sigma X_0 X_x X_y X_xx X_xy X_yy Y_0 Y_x Y_y Y_xx Y_xy Y_yy
132854 2457656.62185 80 0.1525 -3.2793769558e+05 1.5548994092e+03 -1.8190696909e+03 -1.0570876670e+00 7.7034213524e+00 5.8867811665e-01 1.3479263625e+05 -1.3994213849e+03 -1.2052071749e+03 3.0103745652e+00 1.2015176804e+00 8.4594953030e-04
132855 2457656.64228 79 0.1487 -3.2885478065e+05 1.5640001591e+03 -1.8007658647e+03 -1.0796277991e+00 7.6132114949e+00 4.9970949616e-01 1.3320594415e+05 -1.3866565229e+03 -1.1997901553e+03 2.9848481217e+00 1.1823736930e+00 8.1433987772e-03
132856 2457656.66272 80 0.1447 -3.2870968990e+05 1.5629505237e+03 -1.8002813012e+03 -1.0783442585e+00 7.6004615867e+00 4.5085655857e-01 1.3298088202e+05 -1.3847650838e+03 -1.1982653921e+03 2.9803390090e+00 1.1664625219e+00 -3.6636023648e-02
132857 2457656.68315 80 0.1420 -3.2866090884e+05 1.5627215538e+03 -1.7990396819e+03 -1.0780646292e+00 7.5977997576e+00 4.6004713502e-01 1.3251351798e+05 -1.3806759682e+03 -1.1936932193e+03 2.9714011333e+00 1.1466451428e+00 -4.6686967929e-02
132858 2457656.70358 79 0.1430 -3.2864168344e+05 1.5621740942e+03 -1.8026429162e+03 -1.0754515034e+00 7.6257912061e+00 5.2302473042e-01 1.3340565084e+05 -1.3869842621e+03 -1.1888419512e+03 2.9828936134e+00 1.1355909903e+00 -1.2849272356e-02
132859 2457656.72401 60 0.1046 -3.3030910546e+05 1.5763190712e+03 -1.7910395953e+03 -1.1064420992e+00 7.5588289716e+00 4.2342310354e-01 1.5162207642e+05 -1.5461763232e+03 -1.3606194166e+03 3.3303587429e+00 1.8804643090e+00 3.6719177172e-01
132861 2457656.76488 73 0.1624 -3.2847743352e+05 1.5545305232e+03 -1.8588407138e+03 -1.0463253059e+00 7.8813494738e+00 7.0376543809e-01 1.3373547714e+05 -1.3860190158e+03 -1.1587398288e+03 2.9743550871e+00 1.0204002534e+00 -1.1620093822e-02
132862 2457656.78531 80 0.1571 -3.2990223160e+05 1.5667273055e+03 -1.8476810699e+03 -1.0730497038e+00 7.8225157248e+00 6.3262061727e-01 1.3618975601e+05 -1.4062111199e+03 -1.1707625038e+03 3.0165340394e+00 1.0814889890e+00 5.5342958812e-02
132863 2457656.80574 78 0.1575 -3.3046673976e+05 1.5710493270e+03 -1.8477821439e+03 -1.0810278415e+00 7.8281333847e+00 6.5576890451e-01 1.3119564695e+05 -1.3653194348e+03 -1.1475544043e+03 2.9338386060e+00 1.0047145867e+00 1.1075270346e-01
132864 2457656.82617 78 0.1509 -3.3203280434e+05 1.5806038568e+03 -1.8700211219e+03 -1.0949053252e+00 7.9084704615e+00 6.3288941203e-01 1.4089301771e+05 -1.4396239206e+03 -1.1461630052e+03 3.0758465356e+00 9.9347528822e-01 8.4199120716e-02
132865 2457656.84660 80 0.1557 -3.2974177110e+05 1.5657388954e+03 -1.8456796272e+03 -1.0713828989e+00 7.8189369656e+00 6.5014700356e-01 1.3564155699e+05 -1.4045055093e+03 -1.1928307645e+03 3.0181811391e+00 1.1683017122e+00 6.4771195269e-02
132866 2457656.86704 80 0.1567 -3.2917746553e+05 1.5616405259e+03 -1.8436535882e+03 -1.0640172687e+00 7.8101670411e+00 6.4531399144e-01 1.3500842998e+05 -1.3995186890e+03 -1.1916370233e+03 3.0080422765e+00 1.1579236135e+00 3.8964134439e-02
132867 2457656.88747 80 0.1568 -3.2863535143e+05 1.5577935424e+03 -1.8408900629e+03 -1.0573396087e+00 7.7976717874e+00 6.3648175732e-01 1.3455188470e+05 -1.3961648711e+03 -1.1929142419e+03 3.0017836893e+00 1.1608443430e+00 3.0167149171e-02
132868 2457656.90790 77 0.1570 -3.2740325792e+05 1.5509975917e+03 -1.8171909166e+03 -1.0487821486e+00 7.7177472667e+00 6.8519758490e-01 1.3059291496e+05 -1.3620704271e+03 -1.1594877691e+03 2.9301199714e+00 1.0482477139e+00 1.0061147269e-01
132869 2457656.92833 80 0.1537 -3.2742847433e+05 1.5506497359e+03 -1.8220942130e+03 -1.0481049439e+00 7.7181367262e+00 6.0262812895e-01 1.3467249482e+05 -1.3982903488e+03 -1.2034080373e+03 3.0080489606e+00 1.1990295444e+00 2.0709282914e-02
132870 2457656.94876 79 0.1530 -3.2964039166e+05 1.5701951196e+03 -1.7991924266e+03 -1.0907289157e+00 7.6267859367e+00 5.8693314464e-01 1.3326721972e+05 -1.3872640174e+03 -1.2010706571e+03 2.9865041478e+00 1.1913784148e+00 2.6565300628e-02
132871 2457656.96920 77 0.1485 -3.2921656093e+05 1.5678489214e+03 -1.7912868019e+03 -1.0893408214e+00 7.5719038254e+00 4.7725004027e-01 1.3459514533e+05 -1.3980331039e+03 -1.2061977808e+03 3.0075643643e+00 1.1984602014e+00 -2.9243767058e-02
132873 2457657.01006 80 0.1559 -3.3001800590e+05 1.5674571346e+03 -1.8492109125e+03 -1.0737952174e+00 7.8345590886e+00 6.5965399940e-01 1.3509376157e+05 -1.3995024311e+03 -1.1857656403e+03 3.0071989404e+00 1.1438801757e+00 7.6844794263e-02
132874 2457657.03049 76 0.1579 -3.2885054679e+05 1.5606826474e+03 -1.8297399600e+03 -1.0640920234e+00 7.7757645528e+00 7.3012112533e-01 1.3290740501e+05 -1.3799953857e+03 -1.1614289491e+03 2.9657756235e+00 1.0725607996e+00 1.7522440195e-01
132875 2457657.05093 80 0.1562 -3.2903422060e+05 1.5605919541e+03 -1.8432227412e+03 -1.0620700317e+00 7.8090744973e+00 6.4768034651e-01 1.3461529056e+05 -1.3965340608e+03 -1.1918994473e+03 3.0024132871e+00 1.1595707294e+00 4.1885864477e-02
132876 2457657.07136 80 0.1562 -3.2793678221e+05 1.5527274951e+03 -1.8382837055e+03 -1.0481290365e+00 7.7886446059e+00 6.4059346242e-01 1.3424508895e+05 -1.3940362383e+03 -1.1948769903e+03 2.9981721320e+00 1.1690830897e+00 3.3356986547e-02
132877 2457657.09179 80 0.1550 -3.2681411457e+05 1.5455765339e+03 -1.8252601268e+03 -1.0373646699e+00 7.7360035598e+00 6.2825298674e-01 1.3438683452e+05 -1.3958714129e+03 -1.2014224503e+03 3.0030497876e+00 1.1927968064e+00 2.6977812258e-02
132878 2457657.11222 79 0.1528 -3.2798488859e+05 1.5571748244e+03 -1.8020763732e+03 -1.0651013150e+00 7.6386003328e+00 5.9027527990e-01 1.3430019188e+05 -1.3952720350e+03 -1.2018593344e+03 3.0021528951e+00 1.1967427505e+00 3.7077566337e-02
132879 2457657.13265 79 0.1459 -3.2830789021e+05 1.5601169823e+03 -1.7980483911e+03 -1.0735355808e+00 7.5892268251e+00 4.3887503495e-01 1.3250457402e+05 -1.3809787884e+03 -1.1971467139e+03 2.9732468878e+00 1.1697637054e+00 -2.5868057381e-03
132880 2457657.15309 78 0.1443 -3.2929761152e+05 1.5676468987e+03 -1.7986208072e+03 -1.0876893678e+00 7.5943949429e+00 4.5199493648e-01 1.3278801597e+05 -1.3826272963e+03 -1.1923863311e+03 2.9753631972e+00 1.1508653725e+00 -5.3755729183e-03
132881 2457657.17352 78 0.1427 -3.2786598323e+05 1.5568543714e+03 -1.7970085724e+03 -1.0667947338e+00 7.5981596963e+00 4.9604561766e-01 1.3277851955e+05 -1.3822654093e+03 -1.1896940071e+03 2.9742462324e+00 1.1429171992e+00 5.3753953578e-03
132882 2457657.19395 79 0.1407 -3.2840844495e+05 1.5606593314e+03 -1.8002287012e+03 -1.0725326905e+00 7.6261137784e+00 5.6546690965e-01 1.2884555488e+05 -1.3502737261e+03 -1.1735711270e+03 2.9098725592e+00 1.0895839064e+00 4.3658385083e-02
132883 2457657.21438 52 0.1486 -3.2860092564e+05 1.5570250931e+03 -1.8459309764e+03 -1.0530139723e+00 7.8500524246e+00 7.8063802037e-01 1.3738946629e+05 -1.4162362207e+03 -1.1764448014e+03 3.0369483470e+00 1.0963313729e+00 2.4086505042e-02
132885 2457657.25525 76 0.1615 -3.3071410278e+05 1.5778852013e+03 -1.8033338004e+03 -1.1050278930e+00 7.6324755572e+00 5.4469999259e-01 1.2628974867e+05 -1.3267593795e+03 -1.1404399653e+03 2.8581363687e+00 9.7769932791e-01 1.1134757899e-01
132886 2457657.27568 79 0.1581 -3.3074573397e+05 1.5768105528e+03 -1.8151804344e+03 -1.1007422269e+00 7.6724819869e+00 5.2016334538e-01 1.3309334880e+05 -1.3820971256e+03 -1.1680260060e+03 2.9683572697e+00 1.0488306030e+00 -4.3684047541e-02
132887 2457657.29611 80 0.1552 -3.3016207835e+05 1.5714120992e+03 -1.8234507238e+03 -1.0886961132e+00 7.7028625698e+00 5.1398463970e-01 1.3567654802e+05 -1.4020582595e+03 -1.1691617573e+03 3.0076046781e+00 1.0654929785e+00 1.1310373727e-02
132888 2457657.31654 80 0.1545 -3.2985512284e+05 1.5682133227e+03 -1.8310293079e+03 -1.0805150026e+00 7.7395502957e+00 5.4783714497e-01 1.3576235731e+05 -1.4028694852e+03 -1.1704511056e+03 3.0095634067e+00 1.0724169522e+00 2.0224518918e-02
132889 2457657.33698 78 0.1562 -3.3037758386e+05 1.5725564455e+03 -1.8280154466e+03 -1.0886419090e+00 7.7430403334e+00 6.1475712940e-01 1.3561120574e+05 -1.4007719685e+03 -1.1619814259e+03 3.0044006018e+00 1.0516927826e+00 7.2714354087e-02
132890 2457657.35741 78 0.1552 -3.3249118660e+05 1.5885178132e+03 -1.8302634016e+03 -1.1196663021e+00 7.7357158871e+00 5.4391548010e-01 1.3779427857e+05 -1.4178138129e+03 -1.1646475042e+03 3.0385771739e+00 1.0785426336e+00 1.4714070976e-01
132891 2457657.37784 80 0.1556 -3.2986842560e+05 1.5664403861e+03 -1.8479353398e+03 -1.0725305226e+00 7.8219869059e+00 6.2588725197e-01 1.3461039139e+05 -1.3938454981e+03 -1.1685843117e+03 2.9925508655e+00 1.0769466779e+00 7.2558633277e-02
132892 2457657.39827 80 0.1556 -3.3011480038e+05 1.5679878738e+03 -1.8510364898e+03 -1.0745642571e+00 7.8387919291e+00 6.4755977658e-01 1.3419946677e+05 -1.3912937042e+03 -1.1738576846e+03 2.9889177099e+00 1.0991040007e+00 8.1093338387e-02
132893 2457657.41870 79 0.1556 -3.3019908606e+05 1.5687110495e+03 -1.8504054240e+03 -1.0759874102e+00 7.8383135091e+00 6.5600570824e-01 1.3479351986e+05 -1.3969750039e+03 -1.1838376941e+03 3.0023338533e+00 1.1438676264e+00 1.0990897630e-01
132894 2457657.43914 78 0.1560 -3.3042165487e+05 1.5709193056e+03 -1.8460160807e+03 -1.0810798428e+00 7.8232715934e+00 6.6372503370e-01 1.3478265925e+05 -1.3979105303e+03 -1.1928093200e+03 3.0057828383e+00 1.1729016559e+00 8.5734668335e-02
132895 2457657.45957 78 0.1575 -3.2951409450e+05 1.5647823777e+03 -1.8386976715e+03 -1.0706166477e+00 7.8000265274e+00 6.8470618359e-01 1.3477675498e+05 -1.3981787677e+03 -1.1955326163e+03 3.0063065997e+00 1.1728276528e+00 3.8993537621e-02
132897 2457657.50043 79 0.1592 -3.3084935179e+05 1.5781487895e+03 -1.8103241591e+03 -1.1044022084e+00 7.6529432210e+00 5.1615084676e-01 1.3221625058e+05 -1.3753994963e+03 -1.1683803370e+03 2.9555543654e+00 1.0498861156e+00 -4.5016185734e-02
132898 2457657.52086 80 0.1552 -3.3037887472e+05 1.5735080310e+03 -1.8195820228e+03 -1.0936822356e+00 7.6855862065e+00 5.0312302829e-01 1.3527985930e+05 -1.3987760335e+03 -1.1670723665e+03 3.0008663118e+00 1.0577569174e+00 1.2608146028e-02
132899 2457657.54130 80 0.1436 -3.3217183737e+05 1.5925586140e+03 -1.7726826957e+03 -1.1420700767e+00 7.4757602755e+00 3.7086865795e-01 1.3913944522e+05 -1.4392651742e+03 -1.2635598357e+03 3.1029890214e+00 1.4916341690e+00 2.9482701062e-01
132900 2457657.56173 79 0.1553 -3.2971872623e+05 1.5664206710e+03 -1.8377001097e+03 -1.0751597149e+00 7.7737979444e+00 5.8634994884e-01 1.3523901032e+05 -1.3985808244e+03 -1.1679155168e+03 3.0013981786e+00 1.0731649302e+00 6.7090674856e-02
132901 2457657.58216 78 0.1565 -3.2989875617e+05 1.5662573686e+03 -1.8514296390e+03 -1.0706258771e+00 7.8488214100e+00 6.8557077238e-01 1.3595924121e+05 -1.4051936314e+03 -1.1775488720e+03 3.0166255236e+00 1.1182847191e+00 1.0341809703e-01
132902 2457657.60259 78 0.1561 -3.3035673116e+05 1.5704226423e+03 -1.8458289004e+03 -1.0804873830e+00 7.8163040468e+00 6.3661731539e-01 1.2983609208e+05 -1.3540809786e+03 -1.1404372737e+03 2.9109429537e+00 9.8121721894e-01 1.2803974820e-01
132903 2457657.62302 79 0.1527 -3.3018133226e+05 1.5683891943e+03 -1.8520328046e+03 -1.0750371790e+00 7.8441618749e+00 6.5437466325e-01 1.2589927562e+05 -1.3279038373e+03 -1.1764797109e+03 2.8666576167e+00 1.0869643638e+00 -1.8760333299e-02
132904 2457657.64346 79 0.1551 -3.3015577824e+05 1.5686684017e+03 -1.8478827791e+03 -1.0764009041e+00 7.8296991864e+00 6.6065166708e-01 1.3450573579e+05 -1.3956705967e+03 -1.1918078235e+03 3.0013493371e+00 1.1706011724e+00 9.2805871695e-02
132906 2457657.68432 78 0.1572 -3.2742056697e+05 1.5488286391e+03 -1.8376765114e+03 -1.0401483172e+00 7.7974183905e+00 6.9027509110e-01 1.3379295469e+05 -1.3905920231e+03 -1.1951645290e+03 2.9919627559e+00 1.1764781441e+00 6.1679126982e-02
132907 2457657.70475 80 0.1553 -3.2699600427e+05 1.5460670092e+03 -1.8333343727e+03 -1.0363154487e+00 7.7715398562e+00 6.4877789971e-01 1.3368483557e+05 -1.3898999278e+03 -1.1962845450e+03 2.9908554415e+00 1.1799645370e+00 5.7896109747e-02
132909 2457657.74562 77 0.1561 -3.3026688899e+05 1.5710867092e+03 -1.8336099493e+03 -1.0854146733e+00 7.7505484926e+00 5.5255166883e-01 1.3685084053e+05 -1.4109402351e+03 -1.1679326570e+03 3.0251108523e+00 1.0735956220e+00 6.8761565710e-02
132910 2457657.76605 80 0.1543 -3.2968527989e+05 1.5655022385e+03 -1.8436914944e+03 -1.0721747704e+00 7.7959349467e+00 5.8242207987e-01 1.3480179109e+05 -1.3951949768e+03 -1.1676426493e+03 2.9947876355e+00 1.0711331865e+00 6.2761014738e-02
132911 2457657.78648 79 0.1553 -3.2933259122e+05 1.5623679049e+03 -1.8475787670e+03 -1.0648108609e+00 7.8203038913e+00 6.2449938384e-01 1.3329212244e+05 -1.3836013690e+03 -1.1674644891e+03 2.9724130356e+00 1.0683975652e+00 5.3690939222e-02
132912 2457657.80691 79 0.1563 -3.3022060755e+05 1.5691952736e+03 -1.8474813707e+03 -1.0779255100e+00 7.8200284288e+00 6.2466139199e-01 1.3378856212e+05 -1.3877280998e+03 -1.1702037190e+03 2.9812431603e+00 1.0843250426e+00 7.7745367544e-02
132913 2457657.82735 79 0.1440 -3.3281902036e+05 1.5956677199e+03 -1.7895655331e+03 -1.1428896994e+00 7.5687151674e+00 4.9596752235e-01 1.3785582828e+05 -1.4308092731e+03 -1.2755783584e+03 3.0901474092e+00 1.5503819285e+00 3.5130959680e-01
132914 2457657.84778 80 0.1539 -3.2990688404e+05 1.5667586593e+03 -1.8479043487e+03 -1.0726885645e+00 7.8306413850e+00 6.6439061072e-01 1.3443638788e+05 -1.3950698568e+03 -1.1911856662e+03 3.0001336800e+00 1.1694296850e+00 9.8204922677e-02
132915 2457657.86821 79 0.1562 -3.2845694919e+05 1.5558358143e+03 -1.8461440192e+03 -1.0519278594e+00 7.8273135416e+00 6.7923301123e-01 1.3445351057e+05 -1.3951597399e+03 -1.1907322053e+03 3.0000724803e+00 1.1649534770e+00 8.6038943057e-02
132916 2457657.88864 80 0.1558 -3.2803220626e+05 1.5530577786e+03 -1.8418885017e+03 -1.0478498118e+00 7.8050265991e+00 6.5209905399e-01 1.3362956460e+05 -1.3891025312e+03 -1.1930331384e+03 2.9886823639e+00 1.1688074826e+00 6.3873104046e-02
132917 2457657.90907 79 0.1552 -3.2681921799e+05 1.5450773858e+03 -1.8300641060e+03 -1.0352386647e+00 7.7568683236e+00 6.3917938168e-01 1.3394712084e+05 -1.3915812963e+03 -1.1933558426e+03 2.9940191069e+00 1.1789835792e+00 1.0372084996e-01
132918 2457657.92951 80 0.1509 -3.2778105921e+05 1.5548082209e+03 -1.8092214630e+03 -1.0589966027e+00 7.6664348417e+00 5.9205592471e-01 1.3359702335e+05 -1.3899790632e+03 -1.2028400901e+03 2.9925463195e+00 1.2067900381e+00 6.5280787553e-02
132919 2457657.94994 80 0.1457 -3.2804620162e+05 1.5587013451e+03 -1.7927866442e+03 -1.0718148659e+00 7.5715567841e+00 4.5010383044e-01 1.3222934692e+05 -1.3786903850e+03 -1.1956407688e+03 2.9690734576e+00 1.1739327583e+00 4.1978245891e-02
132921 2457657.99080 79 0.1563 -3.3023038830e+05 1.5699123211e+03 -1.8417249020e+03 -1.0804209096e+00 7.7999532763e+00 6.3379555677e-01 1.3456390246e+05 -1.3936970020e+03 -1.1705003617e+03 2.9925320739e+00 1.0819564087e+00 6.2294765022e-02
132922 2457658.01123 80 0.1550 -3.3016671734e+05 1.5684863640e+03 -1.8501363517e+03 -1.0758065879e+00 7.8336731419e+00 6.4020691776e-01 1.3368416779e+05 -1.3870448432e+03 -1.1712688298e+03 2.9802837382e+00 1.0906669295e+00 8.7891908211e-02
132923 2457658.03167 79 0.1543 -3.2978395708e+05 1.5657907989e+03 -1.8480196696e+03 -1.0706038977e+00 7.8343309206e+00 6.7903788746e-01 1.3311741586e+05 -1.3843658367e+03 -1.1861104451e+03 2.9781224467e+00 1.1435952559e+00 7.0017273122e-02
132924 2457658.05210 76 0.1515 -3.3069426968e+05 1.5732616205e+03 -1.8436896516e+03 -1.0854029276e+00 7.8259851720e+00 7.1575201506e-01 1.2913235504e+05 -1.3536606179e+03 -1.1847424080e+03 2.9188106020e+00 1.1353109024e+00 5.6170419687e-02
132925 2457658.07253 80 0.1551 -3.2873608589e+05 1.5580601875e+03 -1.8454297565e+03 -1.0565999914e+00 7.8201264948e+00 6.5918547645e-01 1.3369981081e+05 -1.3893559603e+03 -1.1905367691e+03 2.9887372912e+00 1.1613140332e+00 7.3191899905e-02
132926 2457658.09296 78 0.1388 -3.2996581868e+05 1.5750821185e+03 -1.7780539983e+03 -1.1061354330e+00 7.5202417004e+00 4.7529489910e-01 1.3803043971e+05 -1.4355793045e+03 -1.3058046768e+03 3.1049373924e+00 1.6495066277e+00 2.7589087854e-01
132927 2457658.11340 80 0.1525 -3.2717535949e+05 1.5489939412e+03 -1.8195695771e+03 -1.0453241785e+00 7.7111852163e+00 6.1478071413e-01 1.3354326576e+05 -1.3891758594e+03 -1.1994369320e+03 2.9903754826e+00 1.1958790306e+00 7.4922245803e-02
132928 2457658.13383 80 0.1510 -3.2886260053e+05 1.5648184454e+03 -1.7940287492e+03 -1.0819270508e+00 7.6001829919e+00 5.5638142314e-01 1.3286539964e+05 -1.3839049556e+03 -1.1986763889e+03 2.9798475245e+00 1.1879066686e+00 5.2380023898e-02
132929 2457658.15426 79 0.1448 -3.2771330888e+05 1.5562934410e+03 -1.7914824562e+03 -1.0677052935e+00 7.5624260557e+00 4.3142206468e-01 1.3170544431e+05 -1.3744989994e+03 -1.1940338286e+03 2.9605054798e+00 1.1642397004e+00 2.6330419956e-02
132930 2457658.17469 78 0.1430 -3.2681107490e+05 1.5495908782e+03 -1.7895825847e+03 -1.0549491675e+00 7.5608462370e+00 4.5666825179e-01 1.3212337769e+05 -1.3774298536e+03 -1.1914695588e+03 2.9645802967e+00 1.1363092002e+00 -5.4071321178e-02
132931 2457658.19512 71 0.1371 -3.3030597301e+05 1.5833229425e+03 -1.7280969842e+03 -1.1332605339e+00 7.3190918953e+00 4.3121526131e-01 1.3451813606e+05 -1.4060553700e+03 -1.2824109030e+03 3.0437544189e+00 1.5668079261e+00 3.0777165798e-01
132933 2457658.23599 80 0.1549 -3.3015252827e+05 1.5684181105e+03 -1.8497725941e+03 -1.0757776616e+00 7.8318526042e+00 6.3833864910e-01 1.3350840325e+05 -1.3855685759e+03 -1.1701438330e+03 2.9772264763e+00 1.0867035284e+00 8.9496097319e-02
132934 2457658.25642 78 0.1560 -3.3085406704e+05 1.5735319847e+03 -1.8521272728e+03 -1.0848044146e+00 7.8456157377e+00 6.5923542395e-01 1.3352458424e+05 -1.3857967949e+03 -1.1709818515e+03 2.9787156574e+00 1.1051311031e+00 1.5739654244e-01
132935 2457658.27685 80 0.1537 -3.3023389700e+05 1.5690748516e+03 -1.8495901300e+03 -1.0767674195e+00 7.8370280209e+00 6.6419259944e-01 1.3390058434e+05 -1.3903533801e+03 -1.1858361828e+03 2.9899885755e+00 1.1500555178e+00 1.0342594961e-01
132936 2457658.29728 80 0.1536 -3.2961950027e+05 1.5644745411e+03 -1.8486312368e+03 -1.0680853154e+00 7.8346655924e+00 6.6980608691e-01 1.3413843838e+05 -1.3928135565e+03 -1.1914323106e+03 2.9958836130e+00 1.1707596267e+00 9.9972094884e-02
132937 2457658.31772 80 0.1548 -3.2883798118e+05 1.5586582770e+03 -1.8470676493e+03 -1.0572979297e+00 7.8281604294e+00 6.6710543167e-01 1.3359751467e+05 -1.3884941010e+03 -1.1898624185e+03 2.9870341726e+00 1.1604727219e+00 8.0991476825e-02
132938 2457658.33815 80 0.1556 -3.2788615175e+05 1.5519853119e+03 -1.8414649898e+03 -1.0458261979e+00 7.8044450451e+00 6.5671680908e-01 1.3333071351e+05 -1.3866831489e+03 -1.1919078065e+03 2.9839191568e+00 1.1666454336e+00 7.3547876303e-02
132939 2457658.35858 80 0.1545 -3.2668515223e+05 1.5438771661e+03 -1.8316058545e+03 -1.0324494400e+00 7.7656100783e+00 6.5184041313e-01 1.3324648821e+05 -1.3864538632e+03 -1.1955376181e+03 2.9842632816e+00 1.1802730390e+00 7.2143468157e-02
132940 2457658.37901 78 0.1513 -3.2709690654e+05 1.5486615281e+03 -1.8171814387e+03 -1.0452934836e+00 7.7004002747e+00 6.0744110100e-01 1.3274421334e+05 -1.3817200238e+03 -1.1877332918e+03 2.9747907922e+00 1.1734929156e+00 1.7559611135e-01
132941 2457658.39944 79 0.1521 -3.2827652290e+05 1.5603183814e+03 -1.7940202723e+03 -1.0728842811e+00 7.6073887467e+00 5.8876467650e-01 1.3346783764e+05 -1.3884095982e+03 -1.1976147806e+03 2.9886839729e+00 1.1913648292e+00 8.6013835416e-02
132942 2457658.41988 80 0.1454 -3.2795428322e+05 1.5581487426e+03 -1.7914339923e+03 -1.0710637114e+00 7.5660711979e+00 4.4872835267e-01 1.3201533467e+05 -1.3769265788e+03 -1.1945516031e+03 2.9655324432e+00 1.1711245809e+00 4.8167716904e-02
132943 2457658.44031 79 0.1447 -3.2880119614e+05 1.5644560642e+03 -1.7930972548e+03 -1.0828768119e+00 7.5709882573e+00 4.4202266777e-01 1.3207164356e+05 -1.3769990477e+03 -1.1912922130e+03 2.9647611370e+00 1.1546917423e+00 3.0670961728e-02
132945 2457658.48117 80 0.1534 -3.2963158460e+05 1.5645491159e+03 -1.8487937608e+03 -1.0681840825e+00 7.8354615266e+00 6.7059198539e-01 1.3404994255e+05 -1.3921034759e+03 -1.1911573659e+03 2.9944710292e+00 1.1698731353e+00 1.0074975885e-01
132946 2457658.50161 80 0.1546 -3.2879896347e+05 1.5583491214e+03 -1.8471580617e+03 -1.0566801189e+00 7.8286128816e+00 6.6756473873e-01 1.3349550417e+05 -1.3876942051e+03 -1.1897065931e+03 2.9854693017e+00 1.1599248565e+00 8.1239355236e-02
