# cadence BJD stars_used sigma X_0 X_x X_y X_xx X_xy X_yy Y_0 Y_x Y_y Y_xx Y_xy Y_yy
132861 2457656.76476 74 0.1219 2.7387143431e+05 -1.1321126008e+03 1.9100905419e+03 2.3610786257e-01 -7.8545722532e+00 3.4284371768e-01 1.5354506543e+05 -1.5561100845e+03 -1.3067246762e+03 3.3331732161e+00 1.5469239790e+00 -2.0432037100e-01
132862 2457656.78519 75 0.1182 2.7112022937e+05 -1.1125655177e+03 1.8948849055e+03 2.0201307751e-01 -7.7893627165e+00 3.7198055268e-01 1.5332252337e+05 -1.5531851526e+03 -1.2961654478e+03 3.3252702193e+00 1.5074107814e+00 -1.9892705391e-01
132863 2457656.80562 76 0.1193 2.7118264567e+05 -1.1135993098e+03 1.8899665924e+03 2.0573894520e-01 -7.7585681431e+00 4.2444457231e-01 1.5507958631e+05 -1.5659312187e+03 -1.2887732008e+03 3.3483012035e+00 1.4791021011e+00 -1.9780841653e-01
132864 2457656.82605 77 0.1280 2.7119625008e+05 -1.1154404077e+03 1.8745361719e+03 2.1346165281e-01 -7.6845495410e+00 4.8831948370e-01 1.5547242124e+05 -1.5694350565e+03 -1.2928616544e+03 3.3559184215e+00 1.4939302687e+00 -2.0201092926e-01
132865 2457656.84648 75 0.1189 2.7280657106e+05 -1.1292652897e+03 1.8621874539e+03 2.4350532737e-01 -7.6250772878e+00 5.4015881979e-01 1.5835766351e+05 -1.5910076456e+03 -1.2865965347e+03 3.3968240548e+00 1.4807170390e+00 -1.5387619204e-01
132866 2457656.86692 75 0.1192 2.7332696474e+05 -1.1345571088e+03 1.8509463173e+03 2.5629126170e-01 -7.5797632208e+00 5.4837037517e-01 1.5847998866e+05 -1.5915406635e+03 -1.2829300604e+03 3.3969051054e+00 1.4638555484e+00 -1.6582961636e-01
132867 2457656.88735 76 0.1208 2.7454467529e+05 -1.1455248561e+03 1.8371804089e+03 2.8032939279e-01 -7.5294488218e+00 5.3551039745e-01 1.5862245411e+05 -1.5931043104e+03 -1.2869122286e+03 3.4005854810e+00 1.4751389311e+00 -1.8381436641e-01
132868 2457656.90778 72 0.1225 2.7500336544e+05 -1.1505203718e+03 1.8243252273e+03 2.9324624651e-01 -7.4716190693e+00 5.7151979307e-01 1.5982384100e+05 -1.6032698576e+03 -1.2946748837e+03 3.4221455954e+00 1.5090318542e+00 -1.6641328553e-01
132869 2457656.92821 74 0.0963 2.6571047649e+05 -1.0702098821e+03 1.8997800588e+03 1.1624149661e-01 -7.8596561420e+00 1.4330528033e-01 1.5420324030e+05 -1.5527388606e+03 -1.2315265089e+03 3.3068223701e+00 1.1942682375e+00 -4.8012603102e-01
132870 2457656.94865 74 0.0986 2.6452600965e+05 -1.0602059944e+03 1.9074495428e+03 9.5406412216e-02 -7.8870285846e+00 1.5279431642e-01 1.5208483429e+05 -1.5363941541e+03 -1.2313038242e+03 3.2760456152e+00 1.2066885865e+00 -4.2141198040e-01
132871 2457656.96908 73 0.1225 2.7713444577e+05 -1.1711895788e+03 1.7874737324e+03 3.4038431927e-01 -7.3455522483e+00 4.9847247333e-01 1.6258496277e+05 -1.6305908097e+03 -1.3467565084e+03 3.4863111311e+00 1.7074157585e+00 -1.7793240341e-01
132873 2457657.00994 76 0.1337 2.7154389633e+05 -1.1185748790e+03 1.8705749047e+03 2.2024718618e-01 -7.6715390684e+00 4.7862270394e-01 1.5759924174e+05 -1.5864817424e+03 -1.2982374107e+03 3.3893889511e+00 1.5033334358e+00 -2.5224491337e-01
132874 2457657.03037 75 0.1227 2.7178504196e+05 -1.1214139926e+03 1.8617999702e+03 2.2868883849e-01 -7.6187446917e+00 5.6190032316e-01 1.5770120507e+05 -1.5854698006e+03 -1.2824661699e+03 3.3851558479e+00 1.4635099778e+00 -1.5934299110e-01
132875 2457657.05081 76 0.1240 2.7279569040e+05 -1.1305202257e+03 1.8503145899e+03 2.4896022393e-01 -7.5713407411e+00 5.7506784877e-01 1.5770517972e+05 -1.5856836201e+03 -1.2840005845e+03 3.3857004553e+00 1.4655362985e+00 -1.7650929917e-01
132876 2457657.07124 75 0.1143 2.6417719051e+05 -1.0550717409e+03 1.9289573771e+03 8.2658963429e-02 -7.9365760250e+00 3.0210324892e-01 1.4920131528e+05 -1.5096988490e+03 -1.1927602702e+03 3.2155472691e+00 1.0505044251e+00 -4.5415200924e-01
132877 2457657.09167 75 0.1201 2.7509862359e+05 -1.1545307139e+03 1.7955606877e+03 3.0726057478e-01 -7.3615180711e+00 5.6698051542e-01 1.5960863072e+05 -1.6032876640e+03 -1.3093439266e+03 3.4254270766e+00 1.5658086899e+00 -1.6555284319e-01
132878 2457657.11210 71 0.1083 2.7760193676e+05 -1.1750109589e+03 1.7854678063e+03 3.4854081982e-01 -7.3310904700e+00 5.2877067709e-01 1.6290706899e+05 -1.6308795120e+03 -1.3277276136e+03 3.4828265050e+00 1.6374713084e+00 -1.6254702792e-01
132879 2457657.13253 73 0.1048 2.6509224555e+05 -1.0656755857e+03 1.8979541740e+03 1.0972575503e-01 -7.8214026993e+00 2.8054226240e-01 1.5279027684e+05 -1.5439317817e+03 -1.2492136630e+03 3.2933520104e+00 1.2532993030e+00 -5.2064737939e-01
132880 2457657.15297 75 0.1178 2.6377447140e+05 -1.0544319206e+03 1.9072369033e+03 8.4163130439e-02 -7.8889957729e+00 1.4024607227e-01 1.5064437976e+05 -1.5259457007e+03 -1.2366694162e+03 3.2562410398e+00 1.2109695638e+00 -4.9359820804e-01
132881 2457657.17340 74 0.1190 2.6569281915e+05 -1.0698128712e+03 1.9021673273e+03 1.1458563376e-01 -7.8759807224e+00 1.1092819567e-01 1.5279598304e+05 -1.5420873437e+03 -1.2322325431e+03 3.2871508615e+00 1.2054897772e+00 -4.4235578942e-01
132882 2457657.19383 76 0.1351 2.6353055688e+05 -1.0507330255e+03 1.9232604864e+03 7.2833605646e-02 -7.9631780007e+00 8.4984043670e-02 1.4954843109e+05 -1.5147401525e+03 -1.2118361275e+03 3.2298030590e+00 1.1235672080e+00 -4.5694236987e-01
132883 2457657.21426 51 0.1547 2.8642529634e+05 -1.2374215979e+03 1.8366496899e+03 4.6090707150e-01 -7.4772704023e+00 7.5466380567e-01 1.8260287037e+05 -1.7927492885e+03 -1.4125355063e+03 3.8174427853e+00 2.0218970226e+00 8.7008564099e-02
132885 2457657.25513 71 0.0843 2.8446650140e+05 -1.2192288050e+03 1.8635161621e+03 4.0973328952e-01 -7.7593088403e+00 -3.0926463874e-02 1.6261244100e+05 -1.6193237056e+03 -1.2475293447e+03 3.4443838193e+00 1.3592313406e+00 -2.3726850811e-02
132886 2457657.27556 74 0.0807 2.8055794056e+05 -1.1866599314e+03 1.8844341091e+03 3.4258457301e-01 -7.8340868340e+00 -3.9943498069e-03 1.6205319490e+05 -1.6148530578e+03 -1.2461324971e+03 3.4353006125e+00 1.3510364082e+00 -3.6112956277e-02
132887 2457657.29599 74 0.0846 2.7891100492e+05 -1.1732568776e+03 1.8904648512e+03 3.1591031366e-01 -7.8480490912e+00 3.7572305485e-02 1.6231973512e+05 -1.6179518266e+03 -1.2549698042e+03 3.4419450270e+00 1.3613711266e+00 -1.4116923056e-01
132888 2457657.31642 77 0.1099 2.7665708410e+05 -1.1549263856e+03 1.8985030215e+03 2.7973242931e-01 -7.8613918650e+00 1.1618473124e-01 1.5932487360e+05 -1.5943572116e+03 -1.2510551385e+03 3.3965380695e+00 1.3647182451e+00 -5.9793776235e-02
132889 2457657.33685 77 0.1070 2.7544639466e+05 -1.1448461110e+03 1.9048463288e+03 2.5997947182e-01 -7.8660497019e+00 2.0413488073e-01 1.6108372868e+05 -1.6060762034e+03 -1.2347371113e+03 3.4162681396e+00 1.3140870516e+00 -5.3838968544e-03
132890 2457657.35729 76 0.1125 2.7447798827e+05 -1.1367319607e+03 1.9105810440e+03 2.4548176036e-01 -7.8458489562e+00 3.9134497406e-01 1.5947623649e+05 -1.5934406429e+03 -1.2324298407e+03 3.3918505111e+00 1.3122623367e+00 2.5556062437e-02
132891 2457657.37772 76 0.1220 2.7045810169e+05 -1.1042353615e+03 1.9232557423e+03 1.8096603812e-01 -7.8765720256e+00 4.7209116059e-01 1.5663343211e+05 -1.5682496898e+03 -1.2037612320e+03 3.3372314477e+00 1.2062183002e+00 4.5909439055e-02
132892 2457657.39815 77 0.1323 2.6968869866e+05 -1.0993147363e+03 1.9141052836e+03 1.7424468953e-01 -7.8269743366e+00 5.3517478986e-01 1.5608567792e+05 -1.5640122255e+03 -1.2036665723e+03 3.3286561415e+00 1.1991512412e+00 1.6334267784e-02
132893 2457657.41858 75 0.1367 2.6952352865e+05 -1.0996129641e+03 1.9000747942e+03 1.7871236663e-01 -7.7577187447e+00 6.0183432631e-01 1.5516860650e+05 -1.5571650867e+03 -1.2056915816e+03 3.3159482980e+00 1.2080117149e+00 2.0988729670e-02
132894 2457657.43902 77 0.1365 2.6848441418e+05 -1.0927568534e+03 1.8897377735e+03 1.6854225971e-01 -7.7035423541e+00 6.6462003819e-01 1.5184671729e+05 -1.5302652335e+03 -1.1946105002e+03 3.2624511955e+00 1.1801397507e+00 8.6914686349e-02
132895 2457657.45945 76 0.1292 2.6985885385e+05 -1.1048528127e+03 1.8766253464e+03 1.9483085778e-01 -7.6516737233e+00 6.6976438079e-01 1.5271417176e+05 -1.5375113781e+03 -1.1993759813e+03 3.2773434892e+00 1.1958515750e+00 7.5128891183e-02
132897 2457657.50031 71 0.0830 2.8204489541e+05 -1.1964926610e+03 1.8994232355e+03 3.6036969087e-01 -7.8568523113e+00 1.5099046041e-01 1.6080376701e+05 -1.5994241443e+03 -1.1949238918e+03 3.3964967969e+00 1.1910682286e+00 1.3020787932e-01
132898 2457657.52074 73 0.0874 2.7915299595e+05 -1.1721241033e+03 1.9172665066e+03 3.1041004895e-01 -7.9077077396e+00 2.3104504767e-01 1.5861823306e+05 -1.5821798004e+03 -1.1916698664e+03 3.3625852770e+00 1.1800434440e+00 1.3686817178e-01
132899 2457657.54118 76 0.1112 2.7691285998e+05 -1.1538465167e+03 1.9258231460e+03 2.7406226500e-01 -7.9260360824e+00 2.9647124843e-01 1.5763021847e+05 -1.5741923966e+03 -1.1884312782e+03 3.3462676060e+00 1.1638581328e+00 1.2046929026e-01
132900 2457657.56161 76 0.1140 2.7499002725e+05 -1.1387446104e+03 1.9279586540e+03 2.4544544443e-01 -7.9160388974e+00 3.7752120363e-01 1.5808698043e+05 -1.5781847368e+03 -1.1924829369e+03 3.3551576368e+00 1.1845091772e+00 1.4244714626e-01
132901 2457657.58204 72 0.1121 2.7207223833e+05 -1.1176100651e+03 1.9154330116e+03 2.0749141252e-01 -7.8649193220e+00 3.9026049052e-01 1.5649577518e+05 -1.5683402028e+03 -1.2139901290e+03 3.3393352569e+00 1.2404885222e+00 2.3039343852e-02
132902 2457657.60247 75 0.1267 2.6918760893e+05 -1.0945596486e+03 1.9219865499e+03 1.6271577063e-01 -7.8686129511e+00 4.8602327987e-01 1.5723892252e+05 -1.5726072739e+03 -1.2009173409e+03 3.3452732098e+00 1.1995377639e+00 6.4886818265e-02
132903 2457657.62290 77 0.1387 2.6871854383e+05 -1.0924712228e+03 1.9082775032e+03 1.6303837012e-01 -7.7910523710e+00 5.9491296799e-01 1.5563682163e+05 -1.5605218829e+03 -1.2034439807e+03 3.3219167481e+00 1.1991227084e+00 2.0104147223e-02
132904 2457657.64334 76 0.1411 2.6678260651e+05 -1.0790773563e+03 1.8944466092e+03 1.4102778768e-01 -7.7227957468e+00 6.6038514805e-01 1.5222915725e+05 -1.5330522676e+03 -1.1931427739e+03 3.2679191154e+00 1.1816842774e+00 1.1876337004e-01
132906 2457657.68420 76 0.1328 2.7045074875e+05 -1.1142409303e+03 1.8340622513e+03 2.2129274228e-01 -7.5043221633e+00 5.9486867054e-01 1.5184234854e+05 -1.5336421902e+03 -1.2247428800e+03 3.2738788613e+00 1.2670178397e+00 -4.2610012036e-02
132907 2457657.70463 77 0.1426 2.7223851133e+05 -1.1309151955e+03 1.8088740122e+03 2.5895164537e-01 -7.4084369042e+00 5.8830088072e-01 1.5290611505e+05 -1.5427170501e+03 -1.2321685055e+03 3.2933950534e+00 1.3016523537e+00 -1.6193151282e-02
132909 2457657.74550 74 0.1223 2.7366732181e+05 -1.1270833123e+03 1.9408548235e+03 2.2027141206e-01 -7.9634698201e+00 3.8803627683e-01 1.5539836262e+05 -1.5595602038e+03 -1.2109604936e+03 3.3220228395e+00 1.2328694807e+00 4.1353691729e-02
132910 2457657.76593 73 0.1171 2.7307949126e+05 -1.1233208571e+03 1.9336816394e+03 2.1507101093e-01 -7.9257188067e+00 4.3296192594e-01 1.5706673716e+05 -1.5706377714e+03 -1.1953835246e+03 3.3409194243e+00 1.1902612320e+00 1.1838389448e-01
132911 2457657.78636 75 0.1213 2.6947039362e+05 -1.0957896127e+03 1.9304811123e+03 1.6307320770e-01 -7.9044686982e+00 4.7270224641e-01 1.5602093355e+05 -1.5627962602e+03 -1.1973929149e+03 3.3255290082e+00 1.1855845158e+00 6.3484708110e-02
132912 2457657.80679 76 0.1359 2.6833517860e+05 -1.0882752282e+03 1.9192939963e+03 1.5169154771e-01 -7.8487366145e+00 5.2824882359e-01 1.5726616983e+05 -1.5733083078e+03 -1.2050029598e+03 3.3461189168e+00 1.1896632217e+00 -4.8155086615e-02
132913 2457657.82722 77 0.1404 2.6807955594e+05 -1.0878546433e+03 1.9054028009e+03 1.5505594155e-01 -7.7743225441e+00 6.1997217387e-01 1.5521049215e+05 -1.5568140137e+03 -1.1997628031e+03 3.3138104642e+00 1.1823463576e+00 8.8144591324e-03
132914 2457657.84766 77 0.1408 2.6709189914e+05 -1.0814561484e+03 1.8945252949e+03 1.4581016256e-01 -7.7194205581e+00 6.7662504310e-01 1.5055822383e+05 -1.5197806091e+03 -1.1898891648e+03 3.2410784126e+00 1.1601664383e+00 7.9287912521e-02
132915 2457657.86809 77 0.1436 2.6853651698e+05 -1.0938010176e+03 1.8839875690e+03 1.7211893738e-01 -7.6756548590e+00 6.8978910193e-01 1.5130506351e+05 -1.5254770774e+03 -1.1892020898e+03 3.2519238254e+00 1.1572651429e+00 7.8247807482e-02
132916 2457657.88852 73 0.1089 2.6187730198e+05 -1.0383029577e+03 1.9199717248e+03 5.2752580660e-02 -7.8917646078e+00 3.4834850576e-01 1.4647419485e+05 -1.4839902301e+03 -1.1521418849e+03 3.1573225167e+00 9.0050938753e-01 -4.2358287291e-01
132917 2457657.90895 72 0.1235 2.6174705684e+05 -1.0408330005e+03 1.8888149618e+03 6.6244945516e-02 -7.7399524118e+00 4.8773020430e-01 1.4291855764e+05 -1.4563787126e+03 -1.1509904654e+03 3.1084562905e+00 9.7988184662e-01 -5.2870775050e-02
132918 2457657.92939 73 0.1225 2.7150217225e+05 -1.1280134431e+03 1.7843605134e+03 2.5868551810e-01 -7.3146714870e+00 5.8367953803e-01 1.5539699108e+05 -1.5684448963e+03 -1.2889312011e+03 3.3555988157e+00 1.5209219711e+00 -1.5353789048e-02
132919 2457657.94982 73 0.1244 2.7261840322e+05 -1.1361853026e+03 1.7884543674e+03 2.7354896958e-01 -7.3314747029e+00 5.7869388740e-01 1.5932068848e+05 -1.6057128490e+03 -1.3497854560e+03 3.4390021887e+00 1.7207259473e+00 -1.7014633532e-01
132921 2457657.99068 75 0.1281 2.6872101860e+05 -1.0913435495e+03 1.9186183562e+03 1.5589435774e-01 -7.8794911240e+00 3.8112859845e-01 1.5682922186e+05 -1.5790133413e+03 -1.2850953616e+03 3.3721667665e+00 1.4550476333e+00 -2.4094085512e-01
132922 2457658.01111 74 0.1327 2.6724205809e+05 -1.0819646412e+03 1.9004105260e+03 1.4256989912e-01 -7.7943096775e+00 4.4709012280e-01 1.5694502720e+05 -1.5805665444e+03 -1.2908367933e+03 3.3758498965e+00 1.4668544741e+00 -2.8666021985e-01
132923 2457658.03155 76 0.1418 2.6566622912e+05 -1.0715509635e+03 1.8847744889e+03 1.2743334025e-01 -7.7060526384e+00 5.7025197816e-01 1.5242419202e+05 -1.5452025158e+03 -1.2866876259e+03 3.3072798009e+00 1.4610646105e+00 -2.4134734324e-01
132924 2457658.05198 76 0.1429 2.6604133236e+05 -1.0766043693e+03 1.8656450787e+03 1.4169342345e-01 -7.6262689338e+00 5.9607349352e-01 1.5154262993e+05 -1.5391676521e+03 -1.2934962846e+03 3.2972479638e+00 1.4896394024e+00 -2.3110556825e-01
132925 2457658.07241 74 0.1309 2.5702338508e+05 -9.9727884417e+02 1.9507823667e+03 -3.1298011947e-02 -7.9754612948e+00 5.0494709746e-01 1.4306479815e+05 -1.4649238412e+03 -1.2160801276e+03 3.1365429680e+00 1.1831145737e+00 -2.6478471026e-01
132926 2457658.09284 76 0.1288 2.6074400982e+05 -1.0308757543e+03 1.9081757883e+03 4.3840125484e-02 -7.7954786695e+00 5.7266785164e-01 1.4434421067e+05 -1.4739997621e+03 -1.2090434147e+03 3.1529633053e+00 1.1639249221e+00 -2.2952136477e-01
132927 2457658.11327 73 0.1166 2.7081772053e+05 -1.1222968683e+03 1.7880861565e+03 2.4705494508e-01 -7.3247759091e+00 6.0290117403e-01 1.5521238542e+05 -1.5697168390e+03 -1.3127574980e+03 3.3611235552e+00 1.5752224080e+00 -1.8142756531e-01
132928 2457658.13371 77 0.1569 2.7165543729e+05 -1.1286965666e+03 1.7888298949e+03 2.5901564636e-01 -7.3324066312e+00 5.8125628958e-01 1.5872019626e+05 -1.6010002748e+03 -1.3492050330e+03 3.4300098497e+00 1.7229125933e+00 -1.5061922156e-01
132929 2457658.15414 78 0.1690 2.7346942403e+05 -1.1425932663e+03 1.7900016162e+03 2.8554071327e-01 -7.3386427593e+00 5.7310405451e-01 1.6051819763e+05 -1.6156656983e+03 -1.3557841526e+03 3.4594984277e+00 1.7424644263e+00 -1.7649600538e-01
132930 2457658.17457 75 0.1822 2.7502102791e+05 -1.1543086992e+03 1.7923713777e+03 3.0780267734e-01 -7.3451149115e+00 5.8442683948e-01 1.5884675930e+05 -1.6001674182e+03 -1.3324568211e+03 3.4234040147e+00 1.6317595962e+00 -2.6738767749e-01
132931 2457658.19500 76 0.1850 2.7639294348e+05 -1.1670564594e+03 1.7732170030e+03 3.3915666639e-01 -7.2255980749e+00 7.8512648255e-01 1.6612450450e+05 -1.6627419112e+03 -1.3884056374e+03 3.5618216122e+00 1.9415996946e+00 1.4700084139e-01
132933 2457658.23587 73 0.1360 2.6706733671e+05 -1.0810781896e+03 1.8963113362e+03 1.4194105267e-01 -7.7751032558e+00 4.6218493270e-01 1.5694613944e+05 -1.5808020676e+03 -1.2928216407e+03 3.3770934246e+00 1.4807013937e+00 -2.5940556709e-01
132934 2457658.25630 76 0.1435 2.6679349910e+05 -1.0799127645e+03 1.8878241520e+03 1.4218709333e-01 -7.7305972131e+00 5.1412312359e-01 1.5631147220e+05 -1.5765193032e+03 -1.2982306415e+03 3.3693396779e+00 1.4896393096e+00 -3.1195838866e-01
132935 2457658.27673 75 0.1430 2.6518218089e+05 -1.0682542888e+03 1.8808216068e+03 1.2172434415e-01 -7.6942143293e+00 5.5535691131e-01 1.5186925476e+05 -1.5409664027e+03 -1.2871148982e+03 3.2991351115e+00 1.4616364232e+00 -2.4606878343e-01
132936 2457658.29716 76 0.1426 2.6565208498e+05 -1.0734651093e+03 1.8668117920e+03 1.3516656216e-01 -7.6344421230e+00 5.7996977739e-01 1.5126624122e+05 -1.5368678968e+03 -1.2920126741e+03 3.2922146194e+00 1.4790677834e+00 -2.5249261395e-01
132937 2457658.31759 77 0.1458 2.6729675349e+05 -1.0865763681e+03 1.8630992351e+03 1.6186976674e-01 -7.6096722765e+00 6.2551725933e-01 1.5136524612e+05 -1.5350554170e+03 -1.2693744186e+03 3.2845648504e+00 1.4061981638e+00 -1.8842510246e-01
132938 2457658.33803 76 0.1400 2.6956222840e+05 -1.1068907247e+03 1.8383013983e+03 2.0709579341e-01 -7.5040864681e+00 6.6845554068e-01 1.5177716670e+05 -1.5385314750e+03 -1.2719444705e+03 3.2923120222e+00 1.4244009785e+00 -1.5174148260e-01
132939 2457658.35846 76 0.1389 2.7160083033e+05 -1.1261625967e+03 1.8072871248e+03 2.5074611228e-01 -7.3909739585e+00 6.3865201621e-01 1.5406428960e+05 -1.5580556838e+03 -1.2882645140e+03 3.3336947091e+00 1.4891139455e+00 -1.4413293388e-01
132940 2457658.37889 75 0.1551 2.6951998431e+05 -1.1120946396e+03 1.7896122755e+03 2.2715561703e-01 -7.3280574522e+00 6.1461045541e-01 1.5535598066e+05 -1.5719531771e+03 -1.3225867524e+03 3.3680543166e+00 1.6209273503e+00 -1.4703580449e-01
132941 2457658.39932 77 0.1588 2.7084619772e+05 -1.1223247807e+03 1.7898314878e+03 2.4661100062e-01 -7.3338727314e+00 5.9205776578e-01 1.5810761779e+05 -1.5961103203e+03 -1.3478471334e+03 3.4203015113e+00 1.7183807061e+00 -1.4744335097e-01
132942 2457658.41975 74 0.1723 2.7282630200e+05 -1.1391726799e+03 1.7762919977e+03 2.8156673160e-01 -7.2918636502e+00 5.4635258632e-01 1.5990987640e+05 -1.6119674696e+03 -1.3647545427e+03 3.4535579139e+00 1.7642434979e+00 -2.3305646383e-01
132943 2457658.44019 77 0.1721 2.7317223192e+05 -1.1402051299e+03 1.7908095849e+03 2.8080809258e-01 -7.3407275191e+00 5.7775166367e-01 1.6038252055e+05 -1.6148273522e+03 -1.3575551448e+03 3.4583446867e+00 1.7503755632e+00 -1.7174366086e-01
132945 2457658.48105 75 0.1449 2.6557232467e+05 -1.0723915366e+03 1.8707450819e+03 1.3286372232e-01 -7.6381081372e+00 6.3076446577e-01 1.5121336446e+05 -1.5351801060e+03 -1.2808476741e+03 3.2876161263e+00 1.4558617934e+00 -1.6485246402e-01
132946 2457658.50148 76 0.1464 2.6747054477e+05 -1.0885195131e+03 1.8577626948e+03 1.6691196498e-01 -7.5867371153e+00 6.3592769567e-01 1.5183245235e+05 -1.5393186897e+03 -1.2751775920e+03 3.2941180844e+00 1.4296398373e+00 -1.8376990529e-01
